Geneid	/ufrc/jkim6/share/braskey/data/PRJNA546251/HISAT2/SRR9200687.sam
AT1G02030	16
AT1G02040	1
AT1G02050	96
AT1G02060	98
AT1G02065	6
AT1G02070	0
AT1G02074	0
AT1G02080	1716
AT1G02090	289
AT1G02100	527
AT1G02110	294
AT1G02120	1040
AT1G02130	315
AT1G02140	527
AT1G02145	194
AT1G02150	505
AT1G02160	72
AT1G02170	289
AT1G02180	29
AT1G02190	2
AT1G02205	143
AT1G02210	0
AT1G02220	70
AT1G02230	3
AT1G02250	2
AT1G02260	172
AT1G02270	157
AT1G02280	342
AT1G02290	79
AT1G02300	149
AT1G02305	936
AT1G02310	9
AT1G02320	0
AT1G02330	192
AT1G02335	137
AT1G02340	222
AT1G02350	11
AT1G02360	366
AT1G02370	43
AT1G02380	20
AT1G02390	7
AT1G02391	0
AT1G02400	115
AT1G02405	5
AT1G02410	113
AT1G02420	16
AT1G02430	13
AT1G02440	0
AT1G02450	0
AT1G02460	8
AT1G02470	7
AT1G02475	203
AT1G02480	0
AT1G02490	0
AT1G02500	5518
AT1G02510	0
AT1G02520	143
AT1G02530	4
AT1G02540	0
AT1G02550	0
AT1G02560	870
AT1G02570	37
AT1G02575	3
AT1G02580	8
AT1G02590	0
AT1G02600	0
AT1G02610	44
AT1G02620	7
AT1G02630	4
AT1G02640	566
AT1G02650	23
AT1G02660	447
AT1G02670	43
AT1G02680	81
AT1G02690	116
AT1G02700	9
AT1G02710	3
AT1G02720	67
AT1G02730	368
AT1G02740	77
AT1G02750	85
AT1G02760	0
AT1G02770	19
AT1G02780	2561
AT1G02790	0
AT1G02800	29
AT1G02810	261
AT1G02813	0
AT1G02816	141
AT1G02820	2
AT1G02830	0
AT1G02840	1483
AT1G02850	301
AT1G02860	356
AT1G02870	75
AT1G02880	217
AT1G02890	1613
AT1G02900	502
AT1G02910	343
AT1G02920	390
AT1G02930	159
AT1G02940	3
AT1G02950	17
AT1G02952	0
AT1G02960	209
AT1G02965	0
AT1G02970	27
AT1G02980	2
AT1G02990	264
AT1G03000	348
AT1G03010	10
AT1G03020	0
AT1G03022	0
AT1G03030	124
AT1G03040	321
AT1G03050	0
AT1G03055	11
AT1G03060	1111
AT1G03070	7
AT1G03080	1982
AT1G03090	3096
AT1G03100	13
AT1G03103	0
AT1G03106	2
AT1G03110	93
AT1G03120	6
AT1G03130	3170
AT1G03140	524
AT1G03150	111
AT1G03160	380
AT1G03170	9
AT1G03180	20
AT1G03190	141
AT1G03200	3
AT1G03210	299
AT1G03220	4763
AT1G03230	262
AT1G03240	2
AT1G03250	191
AT1G03260	91
AT1G03270	26
AT1G03280	487
AT1G03290	288
AT1G03300	58
AT1G03310	194
AT1G03320	3
AT1G03330	154
AT1G03340	34
AT1G03350	491
AT1G03360	67
AT1G03365	191
AT1G03370	552
AT1G03380	996
AT1G03390	0
AT1G03400	154
AT1G03410	390
AT1G03430	145
AT1G03440	148
AT1G03445	10
AT1G03457	203
AT1G03470	103
AT1G03475	788
AT1G03490	1
AT1G03495	133
AT1G03502	3
AT1G03506	1
AT1G03510	10
AT1G03515	0
AT1G03520	171
AT1G03530	140
AT1G03540	30
AT1G03545	0
AT1G03550	73
AT1G03560	105
AT1G03570	0
AT1G03590	588
AT1G03600	1634
AT1G03610	384
AT1G03620	26
AT1G03630	660
AT1G03640	0
AT1G03650	17
AT1G03660	12
AT1G03670	0
AT1G03680	831
AT1G03687	58
AT1G03700	30
AT1G03710	4
AT1G03720	0
AT1G03730	94
AT1G03740	702
AT1G03743	0
AT1G03746	0
AT1G03750	84
AT1G03760	88
AT1G03770	80
AT1G03780	100
AT1G03790	138
AT1G03800	19
AT1G03810	0
AT1G03820	52
AT1G03830	81
AT1G03840	21
AT1G03850	355
AT1G03860	412
AT1G03870	4330
AT1G03880	35
AT1G03890	1
AT1G03900	939
AT1G03905	56
AT1G03910	537
AT1G03920	85
AT1G03930	464
AT1G03935	6
AT1G03940	69
AT1G03950	119
AT1G03960	124
AT1G03970	55
AT1G03980	2
AT1G03982	0
AT1G03990	95
AT1G04000	177
AT1G04010	94
AT1G04020	68
AT1G04030	100
AT1G04040	905
AT1G04050	43
AT1G04070	28
AT1G04080	996
AT1G04090	11
AT1G04100	56
AT1G04110	26
AT1G04120	1021
AT1G04130	72
AT1G04140	1379
AT1G04150	1
AT1G04160	148
AT1G04170	716
AT1G04171	0
AT1G04180	59
AT1G04190	203
AT1G04200	307
AT1G04210	734
AT1G04220	616
AT1G04230	73
AT1G04240	1078
AT1G04250	1202
AT1G04260	128
AT1G04270	1145
AT1G04280	938
AT1G04290	17
AT1G04295	0
AT1G04300	1244
AT1G04310	284
AT1G04320	0
AT1G04330	0
AT1G04340	154
AT1G04350	418
AT1G04360	44
AT1G04370	0
AT1G04380	4
AT1G04390	126
AT1G04400	1788
AT1G04410	7723
AT1G04420	366
AT1G04425	5
AT1G04430	1346
AT1G04440	1196
AT1G04445	6
AT1G04450	0
AT1G04470	0
AT1G04480	415
AT1G04490	14
AT1G04500	0
AT1G04501	0
AT1G04510	429
AT1G04520	94
AT1G04530	446
AT1G04540	54
AT1G04550	212
AT1G04555	42
AT1G04560	10
AT1G04570	8
AT1G04580	0
AT1G04590	120
AT1G04600	6
AT1G04610	22
AT1G04620	127
AT1G04625	0
AT1G04630	205
AT1G04635	3
AT1G04640	62
AT1G04645	0
AT1G04650	19
AT1G04660	361
AT1G04670	0
AT1G04680	857
AT1G04684	0
AT1G04690	637
AT1G04700	77
AT1G04710	146
AT1G04720	0
AT1G04730	57
AT1G04750	624
AT1G04760	11
AT1G04770	98
AT1G04778	5
AT1G04780	586
AT1G04790	275
AT1G04800	540
AT1G04810	845
AT1G04820	4721
AT1G04830	294
AT1G04840	6
AT1G04850	767
AT1G04860	446
AT1G04870	167
AT1G04880	10
AT1G04890	0
AT1G04900	65
AT1G04910	354
AT1G04920	10
AT1G04930	41
AT1G04940	3
AT1G04945	52
AT1G04950	275
AT1G04960	302
AT1G04970	463
AT1G04980	103
AT1G04985	258
AT1G04990	229
AT1G05000	247
AT1G05010	5534
AT1G05020	109
AT1G05030	153
AT1G05040	0
AT1G05055	76
AT1G05060	171
AT1G05065	7
AT1G05070	126
AT1G05080	0
AT1G05085	0
AT1G05090	34
AT1G05100	23
AT1G05120	399
AT1G05136	0
AT1G05140	351
AT1G05150	623
AT1G05160	97
AT1G05170	156
AT1G05180	290
AT1G05190	1455
AT1G05200	301
AT1G05205	70
AT1G05210	33
AT1G05220	7
AT1G05230	329
AT1G05240	2
AT1G05250	193
AT1G05260	1420
AT1G05270	323
AT1G05280	8
AT1G05290	0
AT1G05291	0
AT1G05300	64
AT1G05310	27
AT1G05320	380
AT1G05330	4
AT1G05340	285
AT1G05350	265
AT1G05360	149
AT1G05370	9
AT1G05380	687
AT1G05385	122
AT1G05390	0
AT1G05400	14
AT1G05410	145
AT1G05420	26
AT1G05430	250
AT1G05440	5
AT1G05450	25
AT1G05460	105
AT1G05470	232
AT1G05490	16
AT1G05500	446
AT1G05510	6
AT1G05520	515
AT1G05530	10
AT1G05540	15
AT1G05550	0
AT1G05560	26
AT1G05562	0
AT1G05570	2227
AT1G05575	22
AT1G05577	0
AT1G05580	0
AT1G05590	145
AT1G05600	68
AT1G05610	1
AT1G05615	0
AT1G05620	218
AT1G05630	206
AT1G05640	24
AT1G05650	2
AT1G05660	26
AT1G05670	88
AT1G05675	3
AT1G05680	44
AT1G05690	46
AT1G05700	28
AT1G05710	185
AT1G05720	95
AT1G05730	4
AT1G05740	1
AT1G05750	18
AT1G05760	0
AT1G05770	1
AT1G05780	45
AT1G05785	71
AT1G05790	339
AT1G05800	0
AT1G05805	343
AT1G05810	173
AT1G05820	62
AT1G05830	706
AT1G05835	83
AT1G05840	377
AT1G05850	5531
AT1G05860	98
AT1G05870	581
AT1G05880	0
AT1G05890	1160
AT1G05894	9
AT1G05900	183
AT1G05910	312
AT1G05920	0
AT1G05925	0
AT1G05930	0
AT1G05940	346
AT1G05950	56
AT1G05960	1256
AT1G05970	39
AT1G05980	0
AT1G05990	10
AT1G06000	87
AT1G06002	0
AT1G06010	39
AT1G06020	8
AT1G06030	3
AT1G06040	1811
AT1G06050	73
AT1G06060	276
AT1G06070	226
AT1G06080	76
AT1G06090	50
AT1G06100	3
AT1G06110	591
AT1G06120	21
AT1G06130	209
AT1G06135	1
AT1G06137	0
AT1G06140	14
AT1G06148	0
AT1G06149	0
AT1G06150	20
AT1G06160	2
AT1G06170	2
AT1G06180	17
AT1G06190	208
AT1G06200	333
AT1G06210	279
AT1G06220	658
AT1G06225	0
AT1G06230	854
AT1G06240	80
AT1G06250	54
AT1G06260	0
AT1G06265	29
AT1G06270	20
AT1G06280	0
AT1G06290	745
AT1G06310	6
AT1G06320	1
AT1G06330	0
AT1G06340	0
AT1G06350	72
AT1G06360	420
AT1G06380	76
AT1G06390	740
AT1G06400	588
AT1G06410	1822
AT1G06420	10
AT1G06430	920
AT1G06440	8
AT1G06450	44
AT1G06460	292
AT1G06470	165
AT1G06475	11
AT1G06480	0
AT1G06490	53
AT1G06500	72
AT1G06510	128
AT1G06515	115
AT1G06520	21
AT1G06530	399
AT1G06540	2
AT1G06550	509
AT1G06560	113
AT1G06570	1463
AT1G06580	27
AT1G06590	118
AT1G06610	0
AT1G06620	338
AT1G06630	216
AT1G06640	1830
AT1G06645	144
AT1G06650	321
AT1G06660	10
AT1G06670	610
AT1G06680	17457
AT1G06690	282
AT1G06700	1236
AT1G06710	54
AT1G06720	267
AT1G06730	117
AT1G06750	6
AT1G06760	1299
AT1G06770	94
AT1G06780	223
AT1G06790	48
AT1G06800	154
AT1G06810	1
AT1G06820	328
AT1G06830	7
AT1G06840	493
AT1G06850	180
AT1G06860	0
AT1G06870	231
AT1G06880	0
AT1G06890	457
AT1G06900	719
AT1G06910	52
AT1G06920	0
AT1G06923	15
AT1G06925	0
AT1G06930	2
AT1G06950	1310
AT1G06960	103
AT1G06970	2
AT1G06980	98
AT1G06990	0
AT1G07000	236
AT1G07010	527
AT1G07020	105
AT1G07025	0
AT1G07030	191
AT1G07040	474
AT1G07050	24
AT1G07051	0
AT1G07060	0
AT1G07070	70
AT1G07080	632
AT1G07090	116
AT1G07100	0
AT1G07110	1399
AT1G07119	2
AT1G07120	2
AT1G07128	0
AT1G07130	0
AT1G07135	55
AT1G07140	1108
AT1G07150	106
AT1G07160	4
AT1G07170	93
AT1G07175	0
AT1G07180	277
AT1G07190	0
AT1G07200	735
AT1G07210	158
AT1G07220	100
AT1G07230	547
AT1G07240	472
AT1G07250	369
AT1G07260	70
AT1G07270	7
AT1G07280	176
AT1G07290	16
AT1G07300	29
AT1G07310	519
AT1G07320	1312
AT1G07330	3
AT1G07340	2
AT1G07350	586
AT1G07360	390
AT1G07370	56
AT1G07380	251
AT1G07390	16
AT1G07400	2
AT1G07410	24
AT1G07420	269
AT1G07430	10
AT1G07440	105
AT1G07450	5
AT1G07460	0
AT1G07470	204
AT1G07473	0
AT1G07476	0
AT1G07480	262
AT1G07485	0
AT1G07490	0
AT1G07500	13
AT1G07510	368
AT1G07520	156
AT1G07530	458
AT1G07540	1
AT1G07550	23
AT1G07560	138
AT1G07570	457
AT1G07580	0
AT1G07590	3144
AT1G07600	0
AT1G07610	2180
AT1G07615	72
AT1G07620	27
AT1G07630	373
AT1G07640	113
AT1G07645	5
AT1G07650	1262
AT1G07660	156
AT1G07670	687
AT1G07680	1
AT1G07690	12
AT1G07700	286
AT1G07702	0
AT1G07705	181
AT1G07710	7
AT1G07720	818
AT1G07725	0
AT1G07728	0
AT1G07730	0
AT1G07740	15
AT1G07745	72
AT1G07747	0
AT1G07750	513
AT1G07760	0
AT1G07770	814
AT1G07780	47
AT1G07790	163
AT1G07795	2
AT1G07810	716
AT1G07820	318
AT1G07830	96
AT1G07840	126
AT1G07850	0
AT1G07860	0
AT1G07870	226
AT1G07880	20
AT1G07885	0
AT1G07890	5795
AT1G07900	2
AT1G07901	18
AT1G07910	177
AT1G07920	1295
AT1G07930	2017
AT1G07940	2408
AT1G07950	101
AT1G07960	183
AT1G07970	165
AT1G07980	120
AT1G07985	51
AT1G07990	696
AT1G08000	80
AT1G08005	0
AT1G08010	231
AT1G08030	198
AT1G08032	0
AT1G08035	2
AT1G08040	144
AT1G08050	101
AT1G08060	328
AT1G08065	0
AT1G08070	12
AT1G08080	0
AT1G08090	1
AT1G08100	0
AT1G08110	602
AT1G08115	5
AT1G08120	0
AT1G08125	186
AT1G08130	283
AT1G08135	0
AT1G08140	0
AT1G08150	0
AT1G08160	65
AT1G08165	3
AT1G08170	0
AT1G08180	40
AT1G08190	1425
AT1G08200	1845
AT1G08210	189
AT1G08220	53
AT1G08230	189
AT1G08240	0
AT1G08250	165
AT1G08260	211
AT1G08270	13
AT1G08280	140
AT1G08290	3
AT1G08300	63
AT1G08310	19
AT1G08315	158
AT1G08320	451
AT1G08340	108
AT1G08350	92
AT1G08360	1047
AT1G08370	393
AT1G08380	10721
AT1G08390	30
AT1G08400	79
AT1G08410	79
AT1G08420	871
AT1G08430	240
AT1G08440	0
AT1G08450	564
AT1G08460	288
AT1G08465	50
AT1G08470	160
AT1G08480	397
AT1G08490	295
AT1G08500	127
AT1G08510	1696
AT1G08520	1728
AT1G08530	55
AT1G08540	555
AT1G08550	254
AT1G08560	194
AT1G08570	875
AT1G08580	104
AT1G08590	143
AT1G08592	0
AT1G08600	463
AT1G08610	39
AT1G08620	438
AT1G08630	918
AT1G08640	245
AT1G08650	307
AT1G08660	350
AT1G08670	105
AT1G08680	639
AT1G08695	0
AT1G08700	220
AT1G08710	88
AT1G08720	405
AT1G08730	7
AT1G08750	90
AT1G08760	378
AT1G08770	178
AT1G08780	90
AT1G08790	0
AT1G08800	779
AT1G08810	81
AT1G08820	477
AT1G08830	1581
AT1G08840	63
AT1G08845	38
AT1G08860	1
AT1G08870	0
AT1G08880	352
AT1G08890	258
AT1G08900	156
AT1G08910	288
AT1G08920	276
AT1G08930	1590
AT1G08940	142
AT1G08950	0
AT1G08960	128
AT1G08970	345
AT1G08980	286
AT1G08985	0
AT1G08990	152
AT1G09000	65
AT1G09010	735
AT1G09020	527
AT1G09026	0
AT1G09030	0
AT1G09040	60
AT1G09050	39
AT1G09060	536
AT1G09070	1196
AT1G09080	3
AT1G09090	318
AT1G09100	237
AT1G09110	0
AT1G09130	717
AT1G09140	985
AT1G09150	232
AT1G09155	38
AT1G09157	0
AT1G09160	347
AT1G09170	54
AT1G09176	0
AT1G09180	1
AT1G09190	15
AT1G09195	120
AT1G09200	233
AT1G09210	991
AT1G09220	6
AT1G09230	174
AT1G09240	7
AT1G09245	0
AT1G09250	417
AT1G09260	0
AT1G09270	794
AT1G09280	318
AT1G09290	68
AT1G09300	76
AT1G09310	8233
AT1G09320	84
AT1G09330	235
AT1G09340	3460
AT1G09350	48
AT1G09360	0
AT1G09370	0
AT1G09380	15
AT1G09390	142
AT1G09400	7
AT1G09410	12
AT1G09415	50
AT1G09420	113
AT1G09421	0
AT1G09430	981
AT1G09440	88
AT1G09450	21
AT1G09460	427
AT1G09470	10
AT1G09480	36
AT1G09483	0
AT1G09490	144
AT1G09500	1
AT1G09510	0
AT1G09520	93
AT1G09530	285
AT1G09540	58
AT1G09550	0
AT1G09560	2401
AT1G09570	3546
AT1G09575	73
AT1G09580	31
AT1G09590	580
AT1G09600	17
AT1G09610	8
AT1G09620	1419
AT1G09625	0
AT1G09630	105
AT1G09640	1875
AT1G09645	144
AT1G09650	5
AT1G09660	284
AT1G09665	0
AT1G09680	9
AT1G09690	995
AT1G09700	68
AT1G09710	89
AT1G09720	0
AT1G09730	537
AT1G09740	868
AT1G09750	1370
AT1G09760	225
AT1G09770	1455
AT1G09780	1100
AT1G09790	0
AT1G09794	24
AT1G09795	191
AT1G09800	14
AT1G09810	114
AT1G09812	6
AT1G09815	107
AT1G09820	43
AT1G09830	204
AT1G09840	422
AT1G09850	163
AT1G09860	17
AT1G09870	364
AT1G09880	5
AT1G09890	22
AT1G09900	87
AT1G09910	228
AT1G09920	296
AT1G09930	1
AT1G09932	54
AT1G09935	0
AT1G09940	244
AT1G09950	5
AT1G09960	126
AT1G09970	3530
AT1G09980	410
AT1G09995	44
AT1G10000	4
AT1G10010	0
AT1G10020	438
AT1G10030	59
AT1G10040	64
AT1G10050	248
AT1G10060	51
AT1G10070	881
AT1G10090	333
AT1G10095	33
AT1G10100	0
AT1G10110	2
AT1G10120	206
AT1G10130	740
AT1G10140	336
AT1G10150	255
AT1G10155	0
AT1G10170	795
AT1G10180	233
AT1G10190	0
AT1G10200	923
AT1G10210	126
AT1G10220	6
AT1G10230	37
AT1G10240	116
AT1G10250	0
AT1G10270	130
AT1G10280	41
AT1G10290	1067
AT1G10300	12
AT1G10310	78
AT1G10320	250
AT1G10330	13
AT1G10340	51
AT1G10350	112
AT1G10360	436
AT1G10370	84
AT1G10380	96
AT1G10385	3
AT1G10390	1250
AT1G10400	8
AT1G10410	440
AT1G10417	16
AT1G10430	279
AT1G10440	0
AT1G10450	428
AT1G10455	1
AT1G10460	35
AT1G10470	851
AT1G10480	60
AT1G10490	141
AT1G10500	145
AT1G10510	334
AT1G10520	22
AT1G10522	64
AT1G10530	9
AT1G10540	2
AT1G10550	122
AT1G10560	20
AT1G10570	270
AT1G10580	387
AT1G10585	2
AT1G10586	0
AT1G10588	0
AT1G10590	622
AT1G10600	135
AT1G10610	125
AT1G10620	0
AT1G10630	511
AT1G10640	175
AT1G10650	237
AT1G10652	0
AT1G10657	39
AT1G10660	399
AT1G10670	1764
AT1G10680	0
AT1G10682	524
AT1G10690	13
AT1G10700	143
AT1G10710	1
AT1G10717	0
AT1G10720	359
AT1G10730	118
AT1G10740	904
AT1G10745	0
AT1G10747	0
AT1G10750	38
AT1G10760	863
AT1G10770	2
AT1G10780	34
AT1G10790	2
AT1G10800	1
AT1G10810	14
AT1G10820	149
AT1G10830	149
AT1G10840	1023
AT1G10850	379
AT1G10865	137
AT1G10870	318
AT1G10880	0
AT1G10890	729
AT1G10900	316
AT1G10910	382
AT1G10920	60
AT1G10930	89
AT1G10940	789
AT1G10950	1104
AT1G10960	1042
AT1G10970	66
AT1G10980	0
AT1G10990	27
AT1G11000	190
AT1G11010	0
AT1G11020	200
AT1G11030	0
AT1G11040	2
AT1G11050	149
AT1G11060	250
AT1G11070	12
AT1G11080	5
AT1G11090	67
AT1G11100	88
AT1G11110	0
AT1G11112	1
AT1G11120	46
AT1G11125	15
AT1G11130	101
AT1G11145	0
AT1G11160	36
AT1G11170	38
AT1G11175	107
AT1G11180	146
AT1G11185	26
AT1G11190	45
AT1G11200	85
AT1G11210	88
AT1G11220	14
AT1G11230	0
AT1G11240	176
AT1G11250	1
AT1G11260	4874
AT1G11270	50
AT1G11280	401
AT1G11290	27
AT1G11300	133
AT1G11310	1088
AT1G11320	36
AT1G11330	109
AT1G11340	28
AT1G11350	372
AT1G11360	363
AT1G11362	1
AT1G11370	0
AT1G11380	175
AT1G11390	185
AT1G11400	306
AT1G11410	216
AT1G11420	34
AT1G11430	353
AT1G11440	145
AT1G11450	26
AT1G11460	0
AT1G11470	0
AT1G11475	109
AT1G11480	901
AT1G11490	1
AT1G11500	1
AT1G11510	0
AT1G11520	0
AT1G11530	181
AT1G11540	41
AT1G11545	645
AT1G11550	0
AT1G11560	2
AT1G11570	2
AT1G11572	0
AT1G11580	867
AT1G11590	0
AT1G11592	168
AT1G11593	0
AT1G11600	45
AT1G11608	0
AT1G11610	0
AT1G11620	0
AT1G11630	69
AT1G11640	0
AT1G11650	2195
AT1G11655	22
AT1G11660	432
AT1G11670	517
AT1G11680	901
AT1G11684	0
AT1G11690	0
AT1G11700	111
AT1G11710	36
AT1G11720	385
AT1G11730	20
AT1G11735	22
AT1G11740	99
AT1G11750	504
AT1G11755	61
AT1G11760	67
AT1G11765	0
AT1G11770	0
AT1G11780	74
AT1G11785	2
AT1G11790	97
AT1G11800	77
AT1G11810	0
AT1G11820	746
AT1G11840	1691
AT1G11850	63
AT1G11860	5073
AT1G11870	156
AT1G11880	45
AT1G11890	223
AT1G11900	22
AT1G11905	123
AT1G11910	5896
AT1G11915	5
AT1G11920	3
AT1G11925	0
AT1G11930	490
AT1G11940	41
AT1G11950	71
AT1G11960	139
AT1G11970	0
AT1G11980	0
AT1G11990	1
AT1G12000	869
AT1G12010	64
AT1G12013	0
AT1G12015	0
AT1G12020	58
AT1G12030	3
AT1G12040	554
AT1G12050	246
AT1G12060	28
AT1G12064	1
AT1G12070	32
AT1G12080	5842
AT1G12090	6156
AT1G12100	0
AT1G12110	4033
AT1G12120	584
AT1G12130	4
AT1G12140	377
AT1G12150	13
AT1G12160	119
AT1G12170	0
AT1G12180	0
AT1G12190	0
AT1G12200	190
AT1G12210	25
AT1G12211	1
AT1G12220	101
AT1G12230	941
AT1G12240	2206
AT1G12244	51
AT1G12250	302
AT1G12260	37
AT1G12270	428
AT1G12280	74
AT1G12290	80
AT1G12294	0
AT1G12300	40
AT1G12310	486
AT1G12320	18
AT1G12330	291
AT1G12340	0
AT1G12350	168
AT1G12360	915
AT1G12370	73
AT1G12380	45
AT1G12390	151
AT1G12400	23
AT1G12410	517
AT1G12411	0
AT1G12420	70
AT1G12423	0
AT1G12430	286
AT1G12440	1001
AT1G12450	75
AT1G12451	0
AT1G12460	220
AT1G12470	566
AT1G12480	7
AT1G12490	1
AT1G12500	492
AT1G12510	1
AT1G12520	954
AT1G12530	115
AT1G12540	0
AT1G12550	31
AT1G12560	209
AT1G12570	0
AT1G12580	631
AT1G12590	0
AT1G12600	11
AT1G12610	0
AT1G12620	61
AT1G12630	2
AT1G12640	334
AT1G12650	122
AT1G12660	0
AT1G12663	0
AT1G12665	0
AT1G12672	2
AT1G12680	263
AT1G12700	44
AT1G12710	95
AT1G12730	46
AT1G12740	229
AT1G12750	214
AT1G12760	797
AT1G12770	161
AT1G12775	28
AT1G12780	1396
AT1G12790	45
AT1G12800	1176
AT1G12805	10
AT1G12810	266
AT1G12820	570
AT1G12830	85
AT1G12840	1002
AT1G12845	24
AT1G12850	421
AT1G12855	0
AT1G12860	347
AT1G12870	0
AT1G12880	37
AT1G12890	0
AT1G12900	6671
AT1G12910	282
AT1G12920	755
AT1G12930	315
AT1G12938	0
AT1G12940	0
AT1G12950	111
AT1G12960	0
AT1G12970	165
AT1G12980	1
AT1G12990	225
AT1G13000	223
AT1G13010	0
AT1G13020	333
AT1G13030	76
AT1G13040	38
AT1G13050	19
AT1G13060	628
AT1G13080	1094
AT1G13090	222
AT1G13100	169
AT1G13110	919
AT1G13120	217
AT1G13130	17
AT1G13140	17
AT1G13150	17
AT1G13160	208
AT1G13170	323
AT1G13180	91
AT1G13190	384
AT1G13195	90
AT1G13200	1
AT1G13210	562
AT1G13220	234
AT1G13230	2
AT1G13240	0
AT1G13245	307
AT1G13250	188
AT1G13260	1234
AT1G13270	96
AT1G13280	187
AT1G13290	0
AT1G13300	449
AT1G13310	1
AT1G13320	578
AT1G13330	9
AT1G13340	12
AT1G13350	488
AT1G13360	682
AT1G13370	0
AT1G13380	133
AT1G13390	247
AT1G13400	3
AT1G13410	7
AT1G13420	201
AT1G13430	88
AT1G13440	6179
AT1G13448	4
AT1G13450	326
AT1G13460	167
AT1G13470	0
AT1G13480	2
AT1G13485	0
AT1G13490	0
AT1G13500	11
AT1G13510	16
AT1G13520	21
AT1G13530	55
AT1G13540	46
AT1G13550	8
AT1G13560	440
AT1G13570	220
AT1G13580	89
AT1G13590	68
AT1G13600	36
AT1G13605	0
AT1G13607	0
AT1G13608	0
AT1G13609	3
AT1G13610	10
AT1G13620	2
AT1G13630	39
AT1G13635	34
AT1G13640	970
AT1G13650	10
AT1G13670	84
AT1G13680	0
AT1G13690	92
AT1G13700	114
AT1G13710	107
AT1G13720	0
AT1G13730	197
AT1G13740	152
AT1G13750	74
AT1G13755	0
AT1G13760	0
AT1G13770	107
AT1G13780	43
AT1G13790	38
AT1G13800	14
AT1G13810	46
AT1G13820	260
AT1G13830	56
AT1G13840	0
AT1G13850	0
AT1G13860	110
AT1G13870	118
AT1G13880	312
AT1G13890	0
AT1G13900	290
AT1G13910	32
AT1G13920	38
AT1G13930	2156
AT1G13940	309
AT1G13950	167
AT1G13960	440
AT1G13970	98
AT1G13980	838
AT1G13990	186
AT1G14000	680
AT1G14010	215
AT1G14020	163
AT1G14030	170
AT1G14040	211
AT1G14048	0
AT1G14060	69
AT1G14070	153
AT1G14071	2
AT1G14080	98
AT1G14100	0
AT1G14110	0
AT1G14120	453
AT1G14130	160
AT1G14140	97
AT1G14150	253
AT1G14160	115
AT1G14170	227
AT1G14180	29
AT1G14185	89
AT1G14190	34
AT1G14200	168
AT1G14205	9
AT1G14210	259
AT1G14220	5
AT1G14225	0
AT1G14230	309
AT1G14240	59
AT1G14250	1
AT1G14260	8
AT1G14270	279
AT1G14280	714
AT1G14290	315
AT1G14300	67
AT1G14310	58
AT1G14315	0
AT1G14320	2023
AT1G14330	145
AT1G14340	117
AT1G14345	463
AT1G14350	163
AT1G14360	101
AT1G14370	197
AT1G14380	528
AT1G14390	27
AT1G14400	1337
AT1G14410	86
AT1G14420	0
AT1G14430	99
AT1G14440	41
AT1G14450	166
AT1G14455	3
AT1G14460	227
AT1G14470	9
AT1G14480	32
AT1G14490	13
AT1G14500	0
AT1G14510	394
AT1G14518	1
AT1G14520	102
AT1G14530	55
AT1G14540	119
AT1G14549	0
AT1G14550	2
AT1G14560	145
AT1G14570	639
AT1G14580	268
AT1G14590	55
AT1G14600	20
AT1G14610	1398
AT1G14620	81
AT1G14630	15
AT1G14640	67
