Geneid	/ufrc/jkim6/share/braskey/data/PRJNA546251/HISAT2/SRR9200678.sam
AT1G07240	405
AT1G07250	325
AT1G07260	85
AT1G07270	5
AT1G07280	146
AT1G07290	34
AT1G07300	19
AT1G07310	493
AT1G07320	1726
AT1G07330	1
AT1G07340	0
AT1G07350	498
AT1G07360	348
AT1G07370	69
AT1G07380	204
AT1G07390	17
AT1G07400	7
AT1G07410	34
AT1G07420	279
AT1G07430	6
AT1G07440	110
AT1G07450	2
AT1G07460	0
AT1G07470	171
AT1G07473	0
AT1G07476	0
AT1G07480	243
AT1G07485	0
AT1G07490	0
AT1G07500	3
AT1G07510	312
AT1G07520	161
AT1G07530	403
AT1G07540	3
AT1G07550	5
AT1G07560	60
AT1G07570	398
AT1G07580	0
AT1G07590	4788
AT1G07600	0
AT1G07610	3529
AT1G07615	64
AT1G07620	21
AT1G07630	345
AT1G07640	133
AT1G07645	1
AT1G07650	1276
AT1G07660	103
AT1G07670	561
AT1G07680	2
AT1G07690	15
AT1G07700	237
AT1G07702	0
AT1G07705	185
AT1G07710	17
AT1G07720	753
AT1G07725	0
AT1G07728	0
AT1G07730	0
AT1G07740	10
AT1G07745	82
AT1G07747	0
AT1G07750	744
AT1G07760	0
AT1G07770	1074
AT1G07780	32
AT1G07790	141
AT1G07795	4
AT1G07810	563
AT1G07820	300
AT1G07830	83
AT1G07840	104
AT1G07850	1
AT1G07860	0
AT1G07870	207
AT1G07880	24
AT1G07885	0
AT1G07890	4726
AT1G07900	2
AT1G07901	9
AT1G07910	160
AT1G07920	1390
AT1G07930	1832
AT1G07940	2065
AT1G07950	100
AT1G07960	217
AT1G07970	136
AT1G07980	118
AT1G07985	24
AT1G07990	593
AT1G08000	87
AT1G08005	0
AT1G08010	202
AT1G08030	142
AT1G08032	0
AT1G08035	1
AT1G08040	208
AT1G08050	124
AT1G08060	239
AT1G08065	0
AT1G08070	13
AT1G08080	0
AT1G08090	1
AT1G08100	0
AT1G08110	604
AT1G08115	5
AT1G08120	0
AT1G08125	134
AT1G08130	229
AT1G08135	0
AT1G08140	0
AT1G08150	0
AT1G08160	182
AT1G08165	1
AT1G08170	0
AT1G08180	36
AT1G08190	1516
AT1G08200	1947
AT1G08210	234
AT1G08220	41
AT1G08230	140
AT1G08240	0
AT1G08250	108
AT1G08260	198
AT1G08270	7
AT1G08280	103
AT1G08290	8
AT1G08300	55
AT1G08310	45
AT1G08315	115
AT1G08320	452
AT1G08340	191
AT1G08350	114
AT1G08360	1067
AT1G08370	352
AT1G08380	9604
AT1G08390	28
AT1G08400	80
AT1G08410	100
AT1G08420	858
AT1G08430	48
AT1G08440	0
AT1G08450	491
AT1G08460	326
AT1G08465	64
AT1G08470	177
AT1G08480	429
AT1G08490	333
AT1G08500	203
AT1G08510	1565
AT1G08520	1977
AT1G08530	61
AT1G08540	548
AT1G08550	275
AT1G08560	286
AT1G08570	734
AT1G08580	95
AT1G08590	194
AT1G08592	0
AT1G08600	426
AT1G08610	27
AT1G08620	363
AT1G08630	991
AT1G08640	243
AT1G08650	323
AT1G08660	336
AT1G08670	102
AT1G08680	684
AT1G08695	0
AT1G08700	283
AT1G08710	120
AT1G08720	361
AT1G08730	15
AT1G08750	103
AT1G08760	340
AT1G08770	175
AT1G08780	81
AT1G08790	0
AT1G08800	813
AT1G08810	150
AT1G08820	451
AT1G08830	1191
AT1G08840	54
AT1G08845	28
AT1G08860	1
AT1G08870	0
AT1G08880	362
AT1G08890	208
AT1G08900	150
AT1G08910	300
AT1G08920	305
AT1G08930	1385
AT1G08940	94
AT1G08950	0
AT1G08960	123
AT1G08970	319
AT1G08980	354
AT1G08985	0
AT1G08990	182
AT1G09000	89
AT1G09010	780
AT1G09020	526
AT1G09026	0
AT1G09030	0
AT1G09040	47
AT1G09050	52
AT1G09060	455
AT1G09070	1115
AT1G09080	14
AT1G09090	195
AT1G09100	162
AT1G09110	0
AT1G09130	717
AT1G09140	980
AT1G09150	214
AT1G09155	64
AT1G09157	0
AT1G09160	350
AT1G09170	91
AT1G09176	1
AT1G09180	6
AT1G09190	14
AT1G09195	128
AT1G09200	251
AT1G09210	1044
AT1G09220	10
AT1G09230	165
AT1G09240	2
AT1G09245	0
AT1G09250	343
AT1G09260	0
AT1G09270	751
AT1G09280	316
AT1G09290	51
AT1G09300	50
AT1G09310	11523
AT1G09320	64
AT1G09330	315
AT1G09340	2859
AT1G09350	29
AT1G09360	0
AT1G09370	0
AT1G09380	10
AT1G09390	186
AT1G09400	16
AT1G09410	5
AT1G09415	84
AT1G09420	125
AT1G09421	0
AT1G09430	1079
AT1G09440	158
AT1G09450	21
AT1G09460	473
AT1G09470	17
AT1G09480	37
AT1G09483	0
AT1G09490	162
AT1G09500	2
AT1G09510	0
AT1G09520	86
AT1G09530	249
AT1G09540	99
AT1G09550	0
AT1G09560	4414
AT1G09570	3765
AT1G09575	115
AT1G09580	44
AT1G09590	626
AT1G09600	14
AT1G09610	23
AT1G09620	1429
AT1G09625	0
AT1G09630	127
AT1G09640	1836
AT1G09645	183
AT1G09650	5
AT1G09660	276
AT1G09665	0
AT1G09680	4
AT1G09690	1001
AT1G09700	78
AT1G09710	82
AT1G09720	0
AT1G09730	465
AT1G09740	860
AT1G09750	1386
AT1G09760	230
AT1G09770	1627
AT1G09780	1456
AT1G09790	0
AT1G09794	22
AT1G09795	203
AT1G09800	16
AT1G09810	77
AT1G09812	14
AT1G09815	93
AT1G09820	37
AT1G09830	181
AT1G09840	419
AT1G09850	187
AT1G09860	24
AT1G09870	331
AT1G09880	8
AT1G09890	40
AT1G09900	79
AT1G09910	224
AT1G09920	243
AT1G09930	4
AT1G09932	67
AT1G09935	0
AT1G09940	300
AT1G09950	4
AT1G09960	105
AT1G09970	1835
AT1G09980	345
AT1G09995	58
AT1G10000	4
AT1G10010	0
AT1G10020	528
AT1G10030	90
AT1G10040	47
AT1G10050	214
AT1G10060	68
AT1G10070	796
AT1G10090	383
AT1G10095	39
AT1G10100	0
AT1G10110	6
AT1G10120	204
AT1G10130	667
AT1G10140	173
AT1G10150	227
AT1G10155	0
AT1G10170	685
AT1G10180	194
AT1G10190	0
AT1G10200	1181
AT1G10210	110
AT1G10220	10
AT1G10230	38
AT1G10240	99
AT1G10250	0
AT1G10270	86
AT1G10280	55
AT1G10290	977
AT1G10300	7
AT1G10310	81
AT1G10320	200
AT1G10330	16
AT1G10340	31
AT1G10350	116
AT1G10360	359
AT1G10370	65
AT1G10380	86
AT1G10385	6
AT1G10390	1122
AT1G10400	9
AT1G10410	389
AT1G10417	19
AT1G10430	276
AT1G10440	0
AT1G10450	355
AT1G10455	0
AT1G10460	26
AT1G10470	808
AT1G10480	37
AT1G10490	94
AT1G10500	158
AT1G10510	329
AT1G10520	31
AT1G10522	67
AT1G10530	7
AT1G10540	9
AT1G10550	89
AT1G10560	18
AT1G10570	231
AT1G10580	294
AT1G10585	3
AT1G10586	0
AT1G10588	0
AT1G10590	683
AT1G10600	162
AT1G10610	140
AT1G10620	0
AT1G10630	579
AT1G10640	93
AT1G10650	270
AT1G10652	0
AT1G10657	37
AT1G10660	462
AT1G10670	1939
AT1G10680	0
AT1G10682	899
AT1G10690	14
AT1G10700	188
AT1G10710	0
AT1G10717	0
AT1G10720	380
AT1G10730	134
AT1G10740	866
AT1G10745	0
AT1G10747	0
AT1G10750	46
AT1G10760	748
AT1G10770	0
AT1G10780	38
AT1G10790	3
AT1G10800	11
AT1G10810	28
AT1G10820	150
AT1G10830	155
AT1G10840	1026
AT1G10850	263
AT1G10865	154
AT1G10870	348
AT1G10880	0
AT1G10890	701
AT1G10900	323
AT1G10910	463
AT1G10920	36
AT1G10930	120
AT1G10940	704
AT1G10950	1307
AT1G10960	1162
AT1G10970	70
AT1G10980	0
AT1G10990	34
AT1G11000	219
AT1G11010	0
AT1G11020	211
AT1G11030	0
AT1G11040	5
AT1G11050	84
AT1G11060	226
AT1G11070	6
AT1G11080	5
AT1G11090	63
AT1G11100	86
AT1G11110	0
AT1G11112	0
AT1G11120	51
AT1G11125	11
AT1G11130	72
AT1G11145	0
AT1G11160	48
AT1G11170	29
AT1G11175	130
AT1G11180	135
AT1G11185	21
AT1G11190	81
AT1G11200	91
AT1G11210	77
AT1G11220	24
AT1G11230	0
AT1G11240	159
AT1G11250	2
AT1G11260	5584
AT1G11270	43
AT1G11280	329
AT1G11290	32
AT1G11300	171
AT1G11310	879
AT1G11320	27
AT1G11330	135
AT1G11340	60
AT1G11350	490
AT1G11360	426
AT1G11362	0
AT1G11370	0
AT1G11380	244
AT1G11390	172
AT1G11400	329
AT1G11410	273
AT1G11420	25
AT1G11430	415
AT1G11440	92
AT1G11450	43
AT1G11460	1
AT1G11470	0
AT1G11475	111
AT1G11480	802
AT1G11490	3
AT1G11500	6
AT1G11510	0
AT1G11520	0
AT1G11530	234
AT1G11540	18
AT1G11545	771
AT1G11550	0
AT1G11560	1
AT1G11570	10
AT1G11572	0
AT1G11580	863
AT1G11590	1
AT1G11592	164
AT1G11593	0
AT1G11600	60
AT1G11608	0
AT1G11610	0
AT1G11620	0
AT1G11630	78
AT1G11640	0
AT1G11650	2140
AT1G11655	30
AT1G11660	417
AT1G11670	505
AT1G11680	1039
AT1G11684	0
AT1G11690	3
AT1G11700	114
AT1G11710	37
AT1G11720	382
AT1G11730	17
AT1G11735	20
AT1G11740	130
AT1G11750	517
AT1G11755	79
AT1G11760	53
AT1G11765	0
AT1G11770	0
AT1G11780	55
AT1G11785	0
AT1G11790	104
AT1G11800	86
AT1G11810	0
AT1G11820	953
AT1G11840	1678
AT1G11850	192
AT1G11860	4624
AT1G11870	187
AT1G11880	44
AT1G11890	227
AT1G11900	18
AT1G11905	96
AT1G11910	5341
AT1G11915	17
AT1G11920	4
AT1G11925	0
AT1G11930	434
AT1G11940	44
AT1G11950	76
AT1G11960	117
AT1G11970	0
AT1G11980	0
AT1G11990	0
AT1G12000	842
AT1G12010	65
AT1G12013	0
AT1G12015	0
AT1G12020	76
AT1G12030	1
AT1G12040	816
AT1G12050	262
AT1G12060	23
AT1G12064	5
AT1G12070	62
AT1G12080	9676
AT1G12090	5994
AT1G12100	2
AT1G12110	3539
AT1G12120	707
AT1G12130	3
AT1G12140	463
AT1G12150	9
AT1G12160	67
AT1G12170	0
AT1G12180	0
AT1G12190	0
AT1G12200	154
AT1G12210	17
AT1G12211	0
AT1G12220	103
AT1G12230	1260
AT1G12240	1847
AT1G12244	41
AT1G12250	293
AT1G12260	58
AT1G12270	432
AT1G12280	50
AT1G12290	60
AT1G12294	0
AT1G12300	40
AT1G12310	649
AT1G12320	23
AT1G12330	381
AT1G12340	1
AT1G12350	150
AT1G12360	913
AT1G12370	42
AT1G12380	27
AT1G12390	174
AT1G12400	29
AT1G12410	546
AT1G12411	0
AT1G12420	68
AT1G12423	0
AT1G12430	280
AT1G12440	1193
AT1G12450	90
AT1G12451	0
AT1G12460	284
AT1G12470	559
AT1G12480	8
AT1G12490	0
AT1G12500	503
AT1G12510	0
AT1G12520	716
AT1G12530	111
AT1G12540	0
AT1G12550	47
AT1G12560	276
AT1G12570	0
AT1G12580	686
AT1G12590	0
AT1G12600	6
AT1G12610	0
AT1G12620	67
AT1G12630	1
AT1G12640	335
AT1G12650	125
AT1G12660	0
AT1G12663	0
AT1G12665	1
AT1G12672	0
AT1G12680	269
AT1G12700	48
AT1G12710	85
AT1G12730	55
AT1G12740	215
AT1G12750	239
AT1G12760	651
AT1G12770	209
AT1G12775	26
AT1G12780	1595
AT1G12790	66
AT1G12800	1332
AT1G12805	20
AT1G12810	289
AT1G12820	454
AT1G12830	45
AT1G12840	1136
AT1G12845	32
AT1G12850	431
AT1G12855	4
AT1G12860	386
AT1G12870	0
AT1G12880	62
AT1G12890	0
AT1G12900	7765
AT1G12910	327
AT1G12920	781
AT1G12930	279
AT1G12938	0
AT1G12940	1
AT1G12950	114
AT1G12960	0
AT1G12970	135
AT1G12980	0
AT1G12990	227
AT1G13000	195
AT1G13010	0
AT1G13020	354
AT1G13030	60
AT1G13040	28
AT1G13050	32
AT1G13060	579
AT1G13080	1138
AT1G13090	240
AT1G13100	215
AT1G13110	1016
AT1G13120	166
AT1G13130	23
AT1G13140	12
AT1G13150	14
AT1G13160	179
AT1G13170	313
AT1G13180	99
AT1G13190	377
AT1G13195	88
AT1G13200	2
AT1G13210	596
AT1G13220	282
AT1G13230	3
AT1G13240	0
AT1G13245	292
AT1G13250	173
AT1G13260	923
AT1G13270	127
AT1G13280	235
AT1G13290	0
AT1G13300	310
AT1G13310	0
AT1G13320	637
AT1G13330	9
AT1G13340	9
AT1G13350	575
AT1G13360	470
AT1G13370	0
AT1G13380	168
AT1G13390	205
AT1G13400	2
AT1G13410	6
AT1G13420	228
AT1G13430	103
AT1G13440	6984
AT1G13448	9
AT1G13450	407
AT1G13460	213
AT1G13470	1
AT1G13480	2
AT1G13485	0
AT1G13490	0
AT1G13500	10
AT1G13510	23
AT1G13520	25
AT1G13530	40
AT1G13540	40
AT1G13550	2
AT1G13560	401
AT1G13570	281
AT1G13580	96
AT1G13590	44
AT1G13600	55
AT1G13605	0
AT1G13607	0
AT1G13608	1
AT1G13609	46
AT1G13610	9
AT1G13620	0
AT1G13630	42
AT1G13635	39
AT1G13640	1090
AT1G13650	5
AT1G13670	104
AT1G13680	0
AT1G13690	89
AT1G13700	149
AT1G13710	73
AT1G13720	0
AT1G13730	182
AT1G13740	116
AT1G13750	59
AT1G13755	0
AT1G13760	0
AT1G13770	103
AT1G13780	35
AT1G13790	21
AT1G13800	12
AT1G13810	37
AT1G13820	282
AT1G13830	66
AT1G13840	0
AT1G13850	0
AT1G13860	120
AT1G13870	109
AT1G13880	267
AT1G13890	0
AT1G13900	381
AT1G13910	27
AT1G13920	70
AT1G13930	1452
AT1G13940	320
AT1G13950	168
AT1G13960	354
AT1G13970	137
AT1G13980	900
AT1G13990	141
AT1G14000	648
AT1G14010	248
AT1G14020	167
AT1G14030	228
AT1G14040	177
AT1G14048	0
AT1G14060	52
AT1G14070	149
AT1G14071	5
AT1G14080	67
AT1G14100	0
AT1G14110	0
AT1G14120	503
AT1G14130	83
AT1G14140	122
AT1G14150	207
AT1G14160	138
AT1G14170	334
AT1G14180	38
AT1G14185	107
AT1G14190	30
AT1G14200	121
AT1G14205	16
AT1G14210	339
AT1G14220	15
AT1G14225	0
AT1G14230	289
AT1G14240	89
AT1G14250	0
AT1G14260	7
AT1G14270	278
AT1G14280	682
AT1G14290	562
AT1G14300	55
AT1G14310	63
AT1G14315	0
AT1G14320	2000
AT1G14330	174
AT1G14340	114
AT1G14345	505
AT1G14350	258
AT1G14360	100
AT1G14370	147
AT1G14380	532
AT1G14390	31
AT1G14400	1323
AT1G14410	108
AT1G14420	1
AT1G14430	112
AT1G14440	76
AT1G14450	197
AT1G14455	3
AT1G14460	235
AT1G14470	9
AT1G14480	20
AT1G14490	6
AT1G14500	0
AT1G14510	430
AT1G14518	0
AT1G14520	50
AT1G14530	75
AT1G14540	69
AT1G14549	0
AT1G14550	0
AT1G14560	180
AT1G14570	549
AT1G14580	252
AT1G14590	52
AT1G14600	20
AT1G14610	1367
AT1G14620	95
AT1G14630	16
