Geneid	/ufrc/jkim6/share/braskey/data/PRJNA546251/HISAT2/SRR9200675.sam
AT1G02650	25
AT1G02660	398
AT1G02670	32
AT1G02680	62
AT1G02690	121
AT1G02700	8
AT1G02710	12
AT1G02720	66
AT1G02730	337
AT1G02740	69
AT1G02750	70
AT1G02760	0
AT1G02770	14
AT1G02780	2533
AT1G02790	0
AT1G02800	17
AT1G02810	226
AT1G02813	0
AT1G02816	91
AT1G02820	12
AT1G02830	0
AT1G02840	1387
AT1G02850	122
AT1G02860	288
AT1G02870	53
AT1G02880	135
AT1G02890	1362
AT1G02900	349
AT1G02910	270
AT1G02920	146
AT1G02930	67
AT1G02940	2
AT1G02950	77
AT1G02952	0
AT1G02960	182
AT1G02965	0
AT1G02970	24
AT1G02980	2
AT1G02990	197
AT1G03000	280
AT1G03010	13
AT1G03020	0
AT1G03022	0
AT1G03030	91
AT1G03040	213
AT1G03050	0
AT1G03055	10
AT1G03060	694
AT1G03070	10
AT1G03080	1406
AT1G03090	2833
AT1G03100	8
AT1G03103	0
AT1G03106	0
AT1G03110	53
AT1G03120	4
AT1G03130	4050
AT1G03140	471
AT1G03150	115
AT1G03160	300
AT1G03170	4
AT1G03180	13
AT1G03190	116
AT1G03200	0
AT1G03210	264
AT1G03220	2768
AT1G03230	239
AT1G03240	1
AT1G03250	171
AT1G03260	95
AT1G03270	16
AT1G03280	379
AT1G03290	249
AT1G03300	47
AT1G03310	168
AT1G03320	3
AT1G03330	135
AT1G03340	30
AT1G03350	455
AT1G03360	60
AT1G03365	206
AT1G03370	374
AT1G03380	663
AT1G03390	0
AT1G03400	130
AT1G03410	463
AT1G03430	91
AT1G03440	180
AT1G03445	10
AT1G03457	207
AT1G03470	135
AT1G03475	818
AT1G03490	1
AT1G03495	103
AT1G03502	1
AT1G03506	1
AT1G03510	6
AT1G03515	0
AT1G03520	151
AT1G03530	95
AT1G03540	19
AT1G03545	0
AT1G03550	42
AT1G03560	85
AT1G03570	0
AT1G03590	639
AT1G03600	1809
AT1G03610	356
AT1G03620	26
AT1G03630	632
AT1G03640	0
AT1G03650	10
AT1G03660	5
AT1G03670	0
AT1G03680	693
AT1G03687	64
AT1G03700	5
AT1G03710	3
AT1G03720	0
AT1G03730	59
AT1G03740	459
AT1G03743	0
AT1G03746	0
AT1G03750	46
AT1G03760	56
AT1G03770	57
AT1G03780	103
AT1G03790	76
AT1G03800	9
AT1G03810	0
AT1G03820	117
AT1G03830	82
AT1G03840	11
AT1G03850	286
AT1G03860	312
AT1G03870	6197
AT1G03880	1
AT1G03890	0
AT1G03900	915
AT1G03905	36
AT1G03910	440
AT1G03920	80
AT1G03930	379
AT1G03935	4
AT1G03940	53
AT1G03950	119
AT1G03960	96
AT1G03970	52
AT1G03980	1
AT1G03982	0
AT1G03990	92
AT1G04000	151
AT1G04010	96
AT1G04020	42
AT1G04030	105
AT1G04040	954
AT1G04050	40
AT1G04070	42
AT1G04080	734
AT1G04090	15
AT1G04100	32
AT1G04110	43
AT1G04120	646
AT1G04130	51
AT1G04140	1146
AT1G04150	2
AT1G04160	91
AT1G04170	615
AT1G04171	0
AT1G04180	121
AT1G04190	194
AT1G04200	207
AT1G04210	515
AT1G04220	141
AT1G04230	83
AT1G04240	1146
AT1G04250	1341
AT1G04260	127
AT1G04270	1110
AT1G04280	864
AT1G04290	10
AT1G04295	0
AT1G04300	1030
AT1G04310	198
AT1G04320	0
AT1G04330	6
AT1G04340	103
AT1G04350	292
AT1G04360	22
AT1G04370	0
AT1G04380	5
AT1G04390	94
AT1G04400	1446
AT1G04410	6181
AT1G04420	289
AT1G04425	2
AT1G04430	1269
AT1G04440	795
AT1G04445	0
AT1G04450	0
AT1G04470	0
AT1G04480	387
AT1G04490	6
AT1G04500	0
AT1G04501	0
AT1G04510	255
AT1G04520	63
AT1G04530	316
AT1G04540	39
AT1G04550	209
AT1G04555	36
AT1G04560	1
AT1G04570	9
AT1G04580	0
AT1G04590	93
AT1G04600	3
AT1G04610	43
AT1G04620	154
AT1G04625	0
AT1G04630	193
AT1G04635	11
AT1G04640	61
AT1G04645	0
AT1G04650	12
AT1G04660	525
AT1G04670	0
AT1G04680	991
AT1G04684	0
AT1G04690	588
AT1G04700	49
AT1G04710	113
AT1G04720	0
AT1G04730	46
AT1G04750	534
AT1G04760	5
AT1G04770	91
AT1G04778	5
AT1G04780	416
AT1G04790	206
AT1G04800	1550
AT1G04810	673
AT1G04820	6034
AT1G04830	220
AT1G04840	3
AT1G04850	647
AT1G04860	345
AT1G04870	141
AT1G04880	3
AT1G04890	0
AT1G04900	28
AT1G04910	328
AT1G04920	22
AT1G04930	34
AT1G04940	2
AT1G04945	32
AT1G04950	233
AT1G04960	213
AT1G04970	336
AT1G04980	75
AT1G04985	244
AT1G04990	170
AT1G05000	160
AT1G05010	7485
AT1G05020	107
AT1G05030	117
AT1G05040	0
AT1G05055	70
AT1G05060	121
AT1G05065	8
AT1G05070	132
AT1G05080	0
AT1G05085	0
AT1G05090	29
AT1G05100	8
AT1G05120	301
AT1G05136	0
AT1G05140	224
AT1G05150	689
AT1G05160	105
AT1G05170	141
AT1G05180	239
AT1G05190	1452
AT1G05200	235
AT1G05205	74
AT1G05210	36
AT1G05220	15
AT1G05230	300
AT1G05240	1
AT1G05250	135
AT1G05260	946
AT1G05270	258
AT1G05280	7
AT1G05290	0
AT1G05291	0
AT1G05300	48
AT1G05310	68
AT1G05320	351
AT1G05330	3
AT1G05340	196
AT1G05350	211
AT1G05360	114
AT1G05370	15
AT1G05380	511
AT1G05385	80
AT1G05390	0
AT1G05400	17
AT1G05410	140
AT1G05420	32
AT1G05430	188
AT1G05440	10
AT1G05450	2
AT1G05460	102
AT1G05470	173
AT1G05490	21
AT1G05500	411
AT1G05510	0
AT1G05520	374
AT1G05530	8
AT1G05540	17
AT1G05550	1
AT1G05560	24
AT1G05562	0
AT1G05570	1770
AT1G05575	16
AT1G05577	1
AT1G05580	0
AT1G05590	190
AT1G05600	64
AT1G05610	3
AT1G05615	0
AT1G05620	185
AT1G05630	166
AT1G05640	18
AT1G05650	2
AT1G05660	46
AT1G05670	49
AT1G05675	0
AT1G05680	14
AT1G05690	31
AT1G05700	28
AT1G05710	102
AT1G05720	92
AT1G05730	3
AT1G05740	0
AT1G05750	20
AT1G05760	0
AT1G05770	15
AT1G05780	49
AT1G05785	64
AT1G05790	323
AT1G05800	0
AT1G05805	411
AT1G05810	246
AT1G05820	27
AT1G05830	544
AT1G05835	104
AT1G05840	356
AT1G05850	5869
AT1G05860	81
AT1G05870	464
AT1G05880	0
AT1G05890	986
AT1G05894	2
AT1G05900	118
AT1G05910	205
AT1G05920	0
AT1G05925	0
AT1G05930	0
AT1G05940	243
AT1G05950	51
AT1G05960	968
AT1G05970	44
AT1G05980	0
AT1G05990	6
AT1G06000	68
AT1G06002	0
AT1G06010	59
AT1G06020	5
AT1G06030	2
AT1G06040	1797
AT1G06050	75
AT1G06060	251
AT1G06070	157
AT1G06080	49
AT1G06090	113
AT1G06100	2
AT1G06110	513
AT1G06120	38
AT1G06130	190
AT1G06135	0
AT1G06137	0
AT1G06140	12
AT1G06148	1
AT1G06149	0
AT1G06150	19
AT1G06160	1
AT1G06170	5
AT1G06180	12
AT1G06190	201
AT1G06200	260
AT1G06210	269
AT1G06220	486
AT1G06225	0
AT1G06230	657
AT1G06240	56
AT1G06250	33
AT1G06260	0
AT1G06265	37
AT1G06270	16
AT1G06280	0
AT1G06290	543
AT1G06310	2
AT1G06320	0
AT1G06330	1
AT1G06340	3
AT1G06350	53
AT1G06360	397
AT1G06380	44
AT1G06390	673
AT1G06400	504
AT1G06410	1597
AT1G06420	5
AT1G06430	767
AT1G06440	8
AT1G06450	43
AT1G06460	223
AT1G06470	111
AT1G06475	9
AT1G06480	0
AT1G06490	104
AT1G06500	60
AT1G06510	89
AT1G06515	72
AT1G06520	39
AT1G06530	422
AT1G06540	1
AT1G06550	333
AT1G06560	88
AT1G06570	1171
AT1G06580	25
AT1G06590	93
AT1G06610	0
AT1G06620	229
AT1G06630	157
AT1G06640	1535
AT1G06645	102
AT1G06650	253
AT1G06660	15
AT1G06670	445
AT1G06680	19152
AT1G06690	146
AT1G06700	1327
AT1G06710	31
AT1G06720	214
AT1G06730	99
AT1G06750	9
AT1G06760	1186
AT1G06770	74
AT1G06780	141
AT1G06790	36
AT1G06800	157
AT1G06810	0
AT1G06820	261
AT1G06830	25
AT1G06840	331
AT1G06850	182
AT1G06860	0
AT1G06870	189
AT1G06880	0
AT1G06890	355
AT1G06900	544
AT1G06910	42
AT1G06920	0
AT1G06923	11
AT1G06925	0
AT1G06930	3
AT1G06950	1005
AT1G06960	86
AT1G06970	2
AT1G06980	110
AT1G06990	2
AT1G07000	236
AT1G07010	333
AT1G07020	85
AT1G07025	0
AT1G07030	128
AT1G07040	433
AT1G07050	39
AT1G07051	0
AT1G07060	0
AT1G07070	64
AT1G07080	638
AT1G07090	103
AT1G07100	0
AT1G07110	1132
AT1G07119	1
AT1G07120	5
AT1G07128	0
AT1G07130	0
AT1G07135	68
AT1G07140	1150
AT1G07150	71
AT1G07160	4
AT1G07170	86
AT1G07175	2
AT1G07180	141
AT1G07190	0
AT1G07200	499
AT1G07210	104
AT1G07220	72
AT1G07230	618
AT1G07240	384
AT1G07250	259
AT1G07260	62
AT1G07270	6
AT1G07280	155
AT1G07290	18
AT1G07300	25
AT1G07310	517
AT1G07320	1373
AT1G07330	4
AT1G07340	0
AT1G07350	493
AT1G07360	329
AT1G07370	69
AT1G07380	168
AT1G07390	13
AT1G07400	2
AT1G07410	22
AT1G07420	224
AT1G07430	6
AT1G07440	96
AT1G07450	3
AT1G07460	0
AT1G07470	190
AT1G07473	2
AT1G07476	0
AT1G07480	232
AT1G07485	0
AT1G07490	0
AT1G07500	0
AT1G07510	303
AT1G07520	149
AT1G07530	343
AT1G07540	1
AT1G07550	7
AT1G07560	51
AT1G07570	441
AT1G07580	0
AT1G07590	2110
AT1G07600	0
AT1G07610	1708
AT1G07615	44
AT1G07620	27
AT1G07630	268
AT1G07640	164
AT1G07645	0
AT1G07650	900
AT1G07660	137
AT1G07670	533
AT1G07680	0
AT1G07690	8
AT1G07700	201
AT1G07702	0
AT1G07705	114
AT1G07710	10
AT1G07720	559
AT1G07725	0
AT1G07728	0
AT1G07730	0
AT1G07740	16
AT1G07745	53
AT1G07747	0
AT1G07750	682
AT1G07760	0
AT1G07770	870
AT1G07780	35
AT1G07790	156
AT1G07795	2
AT1G07810	516
AT1G07820	309
AT1G07830	70
AT1G07840	87
AT1G07850	0
AT1G07860	0
AT1G07870	156
AT1G07880	32
AT1G07885	0
AT1G07890	4106
AT1G07900	4
AT1G07901	8
AT1G07910	132
AT1G07920	1288
AT1G07930	1867
AT1G07940	2091
AT1G07950	85
AT1G07960	157
AT1G07970	125
AT1G07980	120
AT1G07985	36
AT1G07990	565
AT1G08000	76
AT1G08005	0
AT1G08010	218
AT1G08030	156
AT1G08032	0
AT1G08035	0
AT1G08040	131
AT1G08050	84
AT1G08060	259
AT1G08065	0
AT1G08070	5
AT1G08080	1
AT1G08090	0
AT1G08100	0
AT1G08110	600
AT1G08115	14
AT1G08120	1
AT1G08125	142
AT1G08130	217
AT1G08135	0
AT1G08140	0
AT1G08150	0
AT1G08160	259
AT1G08165	6
AT1G08170	0
AT1G08180	37
AT1G08190	1189
AT1G08200	1778
AT1G08210	193
AT1G08220	20
AT1G08230	136
AT1G08240	0
AT1G08250	129
AT1G08260	133
AT1G08270	8
AT1G08280	108
AT1G08290	1
AT1G08300	29
AT1G08310	22
AT1G08315	119
AT1G08320	251
AT1G08340	143
AT1G08350	78
AT1G08360	987
AT1G08370	310
AT1G08380	11661
AT1G08390	35
AT1G08400	47
AT1G08410	84
AT1G08420	739
AT1G08430	120
AT1G08440	0
AT1G08450	504
AT1G08460	257
AT1G08465	66
AT1G08470	113
AT1G08480	353
AT1G08490	241
AT1G08500	165
AT1G08510	1567
AT1G08520	1426
AT1G08530	33
AT1G08540	483
AT1G08550	199
AT1G08560	213
AT1G08570	643
AT1G08580	101
AT1G08590	179
AT1G08592	0
AT1G08600	351
AT1G08610	42
AT1G08620	254
AT1G08630	1129
AT1G08640	203
AT1G08650	243
AT1G08660	346
AT1G08670	81
AT1G08680	515
AT1G08695	0
AT1G08700	231
AT1G08710	95
AT1G08720	304
AT1G08730	4
AT1G08750	65
AT1G08760	325
AT1G08770	164
AT1G08780	92
AT1G08790	0
AT1G08800	500
AT1G08810	124
AT1G08820	454
AT1G08830	1512
AT1G08840	47
AT1G08845	28
AT1G08860	1
AT1G08870	0
AT1G08880	387
AT1G08890	161
AT1G08900	125
AT1G08910	277
AT1G08920	218
AT1G08930	1311
AT1G08940	121
AT1G08950	0
AT1G08960	101
AT1G08970	269
AT1G08980	316
AT1G08985	0
AT1G08990	137
AT1G09000	67
AT1G09010	653
AT1G09020	397
AT1G09026	0
AT1G09030	0
AT1G09040	48
AT1G09050	28
AT1G09060	391
AT1G09070	1334
AT1G09080	8
AT1G09090	133
AT1G09100	164
AT1G09110	0
AT1G09130	607
AT1G09140	769
AT1G09150	230
AT1G09155	19
AT1G09157	1
AT1G09160	294
AT1G09170	37
AT1G09176	1
AT1G09180	8
AT1G09190	8
AT1G09195	93
AT1G09200	211
AT1G09210	898
AT1G09220	6
AT1G09230	140
AT1G09240	1
AT1G09245	0
AT1G09250	454
AT1G09260	0
AT1G09270	715
AT1G09280	278
AT1G09290	44
AT1G09300	55
AT1G09310	8768
AT1G09320	69
AT1G09330	189
AT1G09340	2086
AT1G09350	35
AT1G09360	0
AT1G09370	0
AT1G09380	12
AT1G09390	164
AT1G09400	13
AT1G09410	12
AT1G09415	53
AT1G09420	88
AT1G09421	0
AT1G09430	856
AT1G09440	129
AT1G09450	12
AT1G09460	481
AT1G09470	11
AT1G09480	42
AT1G09483	0
AT1G09490	151
AT1G09500	0
AT1G09510	0
AT1G09520	77
AT1G09530	287
AT1G09540	71
AT1G09550	0
AT1G09560	1484
AT1G09570	4072
AT1G09575	69
AT1G09580	51
AT1G09590	530
AT1G09600	12
AT1G09610	20
AT1G09620	1230
AT1G09625	0
AT1G09630	110
AT1G09640	1822
AT1G09645	144
AT1G09650	3
AT1G09660	275
AT1G09665	0
AT1G09680	11
AT1G09690	993
AT1G09700	63
AT1G09710	109
AT1G09720	0
AT1G09730	396
AT1G09740	662
AT1G09750	1593
AT1G09760	186
AT1G09770	1512
AT1G09780	797
AT1G09790	0
AT1G09794	14
AT1G09795	211
AT1G09800	16
AT1G09810	68
AT1G09812	7
AT1G09815	118
AT1G09820	49
AT1G09830	163
AT1G09840	354
AT1G09850	109
AT1G09860	21
AT1G09870	284
AT1G09880	9
AT1G09890	35
AT1G09900	64
AT1G09910	233
AT1G09920	181
AT1G09930	1
AT1G09932	35
AT1G09935	0
AT1G09940	255
AT1G09950	5
AT1G09960	104
AT1G09970	1515
AT1G09980	299
AT1G09995	31
AT1G10000	9
AT1G10010	0
AT1G10020	461
AT1G10030	65
AT1G10040	39
AT1G10050	141
AT1G10060	85
AT1G10070	847
AT1G10090	275
AT1G10095	37
AT1G10100	0
AT1G10110	4
AT1G10120	208
AT1G10130	568
AT1G10140	210
AT1G10150	203
AT1G10155	0
AT1G10170	642
AT1G10180	203
AT1G10190	0
AT1G10200	1002
AT1G10210	86
AT1G10220	5
AT1G10230	30
AT1G10240	84
AT1G10250	0
AT1G10270	91
AT1G10280	34
AT1G10290	900
AT1G10300	14
AT1G10310	85
AT1G10320	178
AT1G10330	16
AT1G10340	39
AT1G10350	101
AT1G10360	408
AT1G10370	55
AT1G10380	112
AT1G10385	4
AT1G10390	1025
AT1G10400	3
AT1G10410	305
AT1G10417	10
AT1G10430	262
AT1G10440	0
AT1G10450	281
AT1G10455	0
AT1G10460	34
AT1G10470	811
AT1G10480	34
AT1G10490	70
AT1G10500	103
AT1G10510	247
AT1G10520	10
AT1G10522	43
AT1G10530	6
AT1G10540	7
AT1G10550	132
AT1G10560	23
AT1G10570	190
AT1G10580	290
AT1G10585	6
AT1G10586	0
AT1G10588	0
AT1G10590	591
AT1G10600	139
AT1G10610	97
AT1G10620	0
AT1G10630	525
AT1G10640	101
AT1G10650	187
AT1G10652	0
AT1G10657	53
AT1G10660	275
AT1G10670	1733
AT1G10680	1
AT1G10682	790
AT1G10690	15
AT1G10700	135
AT1G10710	1
AT1G10717	0
AT1G10720	318
AT1G10730	98
AT1G10740	839
AT1G10745	0
AT1G10747	0
AT1G10750	34
AT1G10760	675
AT1G10770	0
AT1G10780	30
AT1G10790	5
AT1G10800	12
AT1G10810	17
AT1G10820	100
AT1G10830	139
AT1G10840	951
AT1G10850	300
AT1G10865	119
AT1G10870	271
AT1G10880	0
AT1G10890	529
AT1G10900	289
AT1G10910	269
AT1G10920	27
AT1G10930	76
AT1G10940	651
AT1G10950	1092
AT1G10960	1166
AT1G10970	46
AT1G10980	1
AT1G10990	14
AT1G11000	157
AT1G11010	0
AT1G11020	125
AT1G11030	0
AT1G11040	1
AT1G11050	125
AT1G11060	178
AT1G11070	3
AT1G11080	4
AT1G11090	50
AT1G11100	63
AT1G11110	0
AT1G11112	2
AT1G11120	67
AT1G11125	19
AT1G11130	80
AT1G11145	0
AT1G11160	45
AT1G11170	10
AT1G11175	105
AT1G11180	127
AT1G11185	34
AT1G11190	71
AT1G11200	69
AT1G11210	44
AT1G11220	19
AT1G11230	0
AT1G11240	146
AT1G11250	1
AT1G11260	6005
AT1G11270	49
AT1G11280	335
AT1G11290	19
AT1G11300	82
AT1G11310	812
AT1G11320	31
AT1G11330	83
AT1G11340	46
AT1G11350	397
AT1G11360	315
AT1G11362	1
AT1G11370	0
AT1G11380	148
AT1G11390	153
AT1G11400	266
AT1G11410	267
AT1G11420	24
AT1G11430	306
AT1G11440	89
AT1G11450	18
AT1G11460	0
AT1G11470	0
AT1G11475	94
AT1G11480	804
AT1G11490	4
AT1G11500	6
AT1G11510	0
AT1G11520	0
AT1G11530	160
AT1G11540	17
AT1G11545	909
AT1G11550	0
AT1G11560	1
AT1G11570	4
AT1G11572	0
AT1G11580	738
AT1G11590	1
AT1G11592	149
AT1G11593	0
AT1G11600	32
AT1G11608	0
AT1G11610	0
AT1G11620	0
AT1G11630	62
AT1G11640	0
AT1G11650	1840
AT1G11655	10
AT1G11660	313
AT1G11670	422
AT1G11680	888
AT1G11684	0
AT1G11690	3
AT1G11700	133
AT1G11710	24
AT1G11720	255
AT1G11730	17
AT1G11735	22
AT1G11740	149
AT1G11750	413
AT1G11755	38
AT1G11760	57
AT1G11765	0
AT1G11770	0
AT1G11780	53
AT1G11785	2
AT1G11790	74
AT1G11800	92
AT1G11810	1
AT1G11820	677
AT1G11840	1131
AT1G11850	148
AT1G11860	4359
AT1G11870	165
AT1G11880	38
AT1G11890	154
AT1G11900	13
AT1G11905	100
AT1G11910	4471
AT1G11915	10
AT1G11920	2
AT1G11925	0
AT1G11930	431
AT1G11940	27
AT1G11950	64
AT1G11960	131
AT1G11970	0
AT1G11980	0
AT1G11990	0
AT1G12000	814
AT1G12010	66
AT1G12013	0
AT1G12015	0
AT1G12020	82
AT1G12030	0
AT1G12040	446
AT1G12050	175
AT1G12060	29
AT1G12064	0
AT1G12070	41
AT1G12080	11235
AT1G12090	6383
AT1G12100	0
AT1G12110	3618
AT1G12120	615
AT1G12130	4
AT1G12140	310
AT1G12150	8
AT1G12160	81
AT1G12170	0
AT1G12180	0
AT1G12190	0
AT1G12200	167
AT1G12210	24
AT1G12211	0
AT1G12220	54
AT1G12230	997
AT1G12240	1769
AT1G12244	36
AT1G12250	236
AT1G12260	42
AT1G12270	442
AT1G12280	42
AT1G12290	71
AT1G12294	0
AT1G12300	31
AT1G12310	656
AT1G12320	18
AT1G12330	322
AT1G12340	0
AT1G12350	118
AT1G12360	775
AT1G12370	36
AT1G12380	44
AT1G12390	120
AT1G12400	12
AT1G12410	479
AT1G12411	0
AT1G12420	91
AT1G12423	0
AT1G12430	240
AT1G12440	1034
AT1G12450	68
AT1G12451	0
AT1G12460	203
AT1G12470	405
AT1G12480	13
AT1G12490	0
AT1G12500	470
AT1G12510	0
AT1G12520	702
AT1G12530	85
AT1G12540	0
AT1G12550	33
AT1G12560	148
AT1G12570	0
AT1G12580	564
AT1G12590	0
AT1G12600	5
AT1G12610	3
AT1G12620	57
AT1G12630	1
AT1G12640	278
AT1G12650	115
AT1G12660	0
AT1G12663	0
AT1G12665	0
AT1G12672	1
AT1G12680	250
AT1G12700	39
AT1G12710	75
AT1G12730	35
AT1G12740	158
AT1G12750	144
AT1G12760	635
AT1G12770	148
AT1G12775	20
AT1G12780	1258
AT1G12790	34
AT1G12800	844
AT1G12805	14
AT1G12810	277
AT1G12820	491
AT1G12830	82
AT1G12840	869
AT1G12845	30
AT1G12850	424
AT1G12855	2
AT1G12860	301
AT1G12870	0
AT1G12880	33
AT1G12890	0
AT1G12900	5947
AT1G12910	259
AT1G12920	608
AT1G12930	237
AT1G12938	0
AT1G12940	1
AT1G12950	44
AT1G12960	0
AT1G12970	145
AT1G12980	1
AT1G12990	255
AT1G13000	140
AT1G13010	0
AT1G13020	282
AT1G13030	53
AT1G13040	22
AT1G13050	42
AT1G13060	535
AT1G13080	798
AT1G13090	190
AT1G13100	140
AT1G13110	863
AT1G13120	166
AT1G13130	28
AT1G13140	6
AT1G13150	17
AT1G13160	178
AT1G13170	240
AT1G13180	73
AT1G13190	335
AT1G13195	39
AT1G13200	1
AT1G13210	478
AT1G13220	201
AT1G13230	2
AT1G13240	0
AT1G13245	236
AT1G13250	183
AT1G13260	821
AT1G13270	90
AT1G13280	179
AT1G13290	0
AT1G13300	316
AT1G13310	1
AT1G13320	525
AT1G13330	15
AT1G13340	18
AT1G13350	373
AT1G13360	511
AT1G13370	2
AT1G13380	123
AT1G13390	185
AT1G13400	0
AT1G13410	8
AT1G13420	194
AT1G13430	77
AT1G13440	5263
AT1G13448	4
AT1G13450	307
AT1G13460	123
AT1G13470	0
AT1G13480	2
AT1G13485	0
AT1G13490	0
AT1G13500	5
AT1G13510	18
AT1G13520	7
AT1G13530	48
AT1G13540	25
AT1G13550	4
AT1G13560	340
AT1G13570	143
AT1G13580	43
AT1G13590	22
AT1G13600	11
AT1G13605	0
AT1G13607	0
AT1G13608	0
AT1G13609	2
AT1G13610	3
AT1G13620	2
AT1G13630	19
AT1G13635	30
AT1G13640	782
AT1G13650	7
AT1G13670	98
AT1G13680	0
AT1G13690	100
AT1G13700	91
AT1G13710	70
AT1G13720	0
AT1G13730	174
AT1G13740	149
AT1G13750	51
AT1G13755	0
AT1G13760	0
AT1G13770	88
AT1G13780	26
AT1G13790	33
AT1G13800	7
AT1G13810	35
AT1G13820	203
AT1G13830	30
AT1G13840	0
AT1G13850	0
AT1G13860	103
AT1G13870	83
AT1G13880	242
AT1G13890	0
AT1G13900	281
AT1G13910	16
AT1G13920	101
AT1G13930	1584
AT1G13940	268
AT1G13950	115
AT1G13960	305
AT1G13970	90
AT1G13980	726
AT1G13990	120
AT1G14000	582
AT1G14010	201
AT1G14020	148
AT1G14030	168
AT1G14040	89
AT1G14048	0
AT1G14060	53
AT1G14070	153
AT1G14071	2
AT1G14080	67
AT1G14100	0
AT1G14110	0
AT1G14120	303
AT1G14130	64
AT1G14140	118
AT1G14150	229
AT1G14160	67
AT1G14170	193
AT1G14180	32
AT1G14185	88
AT1G14190	38
AT1G14200	98
AT1G14205	10
AT1G14210	269
AT1G14220	5
AT1G14225	0
AT1G14230	177
AT1G14240	72
AT1G14250	0
AT1G14260	11
AT1G14270	211
AT1G14280	879
AT1G14290	344
AT1G14300	55
AT1G14310	66
AT1G14315	0
AT1G14320	1873
AT1G14330	164
AT1G14340	80
AT1G14345	395
AT1G14350	179
AT1G14360	75
AT1G14370	124
AT1G14380	517
AT1G14390	23
AT1G14400	1164
AT1G14410	64
AT1G14420	0
AT1G14430	91
AT1G14440	77
AT1G14450	179
AT1G14455	0
AT1G14460	210
AT1G14470	10
AT1G14480	24
AT1G14490	7
AT1G14500	1
AT1G14510	324
AT1G14518	0
AT1G14520	48
AT1G14530	37
AT1G14540	72
AT1G14549	0
AT1G14550	0
AT1G14560	139
AT1G14570	567
AT1G14580	214
AT1G14590	50
AT1G14600	12
AT1G14610	1059
AT1G14620	90
AT1G14630	17
AT1G14640	67
AT1G14642	0
