Geneid	/ufrc/jkim6/share/braskey/data/PRJNA546251/HISAT2/SRR9200665.sam
AT1G09340	8849
AT1G09350	6
AT1G09360	0
AT1G09370	0
AT1G09380	4
AT1G09390	163
AT1G09400	1
AT1G09410	11
AT1G09415	61
AT1G09420	128
AT1G09421	0
AT1G09430	963
AT1G09440	160
AT1G09450	20
AT1G09460	227
AT1G09470	36
AT1G09480	24
AT1G09483	0
AT1G09490	137
AT1G09500	4
AT1G09510	1
AT1G09520	78
AT1G09530	194
AT1G09540	44
AT1G09550	0
AT1G09560	2653
AT1G09570	1817
AT1G09575	51
AT1G09580	32
AT1G09590	500
AT1G09600	20
AT1G09610	21
AT1G09620	1078
AT1G09625	0
AT1G09630	94
AT1G09640	1380
AT1G09645	142
AT1G09650	5
AT1G09660	215
AT1G09665	0
AT1G09680	6
AT1G09690	824
AT1G09700	67
AT1G09710	79
AT1G09720	0
AT1G09730	362
AT1G09740	493
AT1G09750	742
AT1G09760	235
AT1G09770	1104
AT1G09780	1096
AT1G09790	0
AT1G09794	19
AT1G09795	164
AT1G09800	14
AT1G09810	76
AT1G09812	5
AT1G09815	91
AT1G09820	43
AT1G09830	189
AT1G09840	351
AT1G09850	277
AT1G09860	5
AT1G09870	225
AT1G09880	12
AT1G09890	44
AT1G09900	89
AT1G09910	155
AT1G09920	312
AT1G09930	1
AT1G09932	21
AT1G09935	0
AT1G09940	258
AT1G09950	5
AT1G09960	70
AT1G09970	1892
AT1G09980	241
AT1G09995	21
AT1G10000	5
AT1G10010	0
AT1G10020	479
AT1G10030	77
AT1G10040	14
AT1G10050	154
AT1G10060	100
AT1G10070	457
AT1G10090	333
AT1G10095	32
AT1G10100	0
AT1G10110	5
AT1G10120	260
AT1G10130	459
AT1G10140	191
AT1G10150	278
AT1G10155	1
AT1G10170	664
AT1G10180	179
AT1G10190	0
AT1G10200	613
AT1G10210	61
AT1G10220	4
AT1G10230	30
AT1G10240	81
AT1G10250	0
AT1G10270	119
AT1G10280	25
AT1G10290	817
AT1G10300	7
AT1G10310	85
AT1G10320	167
AT1G10330	22
AT1G10340	21
AT1G10350	103
AT1G10360	428
AT1G10370	1296
AT1G10380	90
AT1G10385	2
AT1G10390	981
AT1G10400	4
AT1G10410	302
AT1G10417	7
AT1G10430	222
AT1G10440	0
AT1G10450	235
AT1G10455	0
AT1G10460	14
AT1G10470	636
AT1G10480	27
AT1G10490	82
AT1G10500	196
AT1G10510	332
AT1G10520	24
AT1G10522	77
AT1G10530	9
AT1G10540	7
AT1G10550	56
AT1G10560	5
AT1G10570	172
AT1G10580	259
AT1G10585	1
AT1G10586	0
AT1G10588	0
AT1G10590	448
AT1G10600	129
AT1G10610	136
AT1G10620	0
AT1G10630	356
AT1G10640	79
AT1G10650	278
AT1G10652	0
AT1G10657	64
AT1G10660	390
AT1G10670	1913
AT1G10680	0
AT1G10682	584
AT1G10690	12
AT1G10700	131
AT1G10710	2
AT1G10717	0
AT1G10720	255
AT1G10730	93
AT1G10740	1057
AT1G10745	0
AT1G10747	0
AT1G10750	29
AT1G10760	738
AT1G10770	2
AT1G10780	14
AT1G10790	5
AT1G10800	9
AT1G10810	11
AT1G10820	119
AT1G10830	198
AT1G10840	823
AT1G10850	254
AT1G10865	131
AT1G10870	197
AT1G10880	0
AT1G10890	525
AT1G10900	413
AT1G10910	408
AT1G10920	42
AT1G10930	90
AT1G10940	549
AT1G10950	883
AT1G10960	2825
AT1G10970	83
AT1G10980	0
AT1G10990	14
AT1G11000	65
AT1G11010	0
AT1G11020	142
AT1G11030	0
AT1G11040	0
AT1G11050	89
AT1G11060	158
AT1G11070	1
AT1G11080	2
AT1G11090	49
AT1G11100	55
AT1G11110	0
AT1G11112	0
AT1G11120	13
AT1G11125	5
AT1G11130	58
AT1G11145	0
AT1G11160	27
AT1G11170	36
AT1G11175	65
AT1G11180	131
AT1G11185	11
AT1G11190	157
AT1G11200	66
AT1G11210	106
AT1G11220	10
AT1G11230	7
AT1G11240	149
AT1G11250	0
AT1G11260	7300
AT1G11270	28
AT1G11280	286
AT1G11290	26
AT1G11300	88
AT1G11310	646
AT1G11320	32
AT1G11330	197
AT1G11340	55
AT1G11350	311
AT1G11360	259
AT1G11362	4
AT1G11370	0
AT1G11380	248
AT1G11390	178
AT1G11400	354
AT1G11410	372
AT1G11420	10
AT1G11430	427
AT1G11440	73
AT1G11450	37
AT1G11460	2
AT1G11470	0
AT1G11475	102
AT1G11480	717
AT1G11490	4
AT1G11500	5
AT1G11510	0
AT1G11520	0
AT1G11530	185
AT1G11540	10
AT1G11545	187
AT1G11550	0
AT1G11560	3
AT1G11570	10
AT1G11572	0
AT1G11580	550
AT1G11590	0
AT1G11592	97
AT1G11593	0
AT1G11600	25
AT1G11608	0
AT1G11610	0
AT1G11620	0
AT1G11630	64
AT1G11640	0
AT1G11650	2088
AT1G11655	9
AT1G11660	282
AT1G11670	402
AT1G11680	717
AT1G11684	0
AT1G11690	0
AT1G11700	95
AT1G11710	20
AT1G11720	474
AT1G11730	13
AT1G11735	7
AT1G11740	61
AT1G11750	705
AT1G11755	54
AT1G11760	60
AT1G11765	0
AT1G11770	0
AT1G11780	80
AT1G11785	3
AT1G11790	206
AT1G11800	62
AT1G11810	0
AT1G11820	1001
AT1G11840	2336
AT1G11850	98
AT1G11860	8519
AT1G11870	209
AT1G11880	39
AT1G11890	239
AT1G11900	11
AT1G11905	53
AT1G11910	5518
AT1G11915	10
AT1G11920	7
AT1G11925	0
AT1G11930	412
AT1G11940	31
AT1G11950	62
AT1G11960	75
AT1G11970	0
AT1G11980	0
AT1G11990	0
AT1G12000	966
AT1G12010	46
AT1G12013	0
AT1G12015	0
AT1G12020	65
AT1G12030	8
AT1G12040	376
AT1G12050	304
AT1G12060	27
AT1G12064	2
AT1G12070	42
AT1G12080	1797
AT1G12090	4004
AT1G12100	1
AT1G12110	1152
AT1G12120	719
AT1G12130	10
AT1G12140	379
AT1G12150	12
AT1G12160	41
AT1G12170	0
AT1G12180	0
AT1G12190	0
AT1G12200	290
AT1G12210	19
AT1G12211	0
AT1G12220	72
AT1G12230	826
AT1G12240	3323
AT1G12244	106
AT1G12250	801
AT1G12260	51
AT1G12270	370
AT1G12280	65
AT1G12290	42
AT1G12294	0
AT1G12300	23
AT1G12310	416
AT1G12320	42
AT1G12330	279
AT1G12340	1
AT1G12350	119
AT1G12360	701
AT1G12370	117
AT1G12380	19
AT1G12390	110
AT1G12400	20
AT1G12410	753
AT1G12411	0
AT1G12420	66
AT1G12423	0
AT1G12430	325
AT1G12440	1183
AT1G12450	84
AT1G12451	0
AT1G12460	265
AT1G12470	443
AT1G12480	15
AT1G12490	0
AT1G12500	490
AT1G12510	0
AT1G12520	653
AT1G12530	103
AT1G12540	0
AT1G12550	54
AT1G12560	210
AT1G12570	26
AT1G12580	709
AT1G12590	0
AT1G12600	6
AT1G12610	0
AT1G12620	66
AT1G12630	2
AT1G12640	374
AT1G12650	115
AT1G12660	0
AT1G12663	0
AT1G12665	0
AT1G12672	0
AT1G12680	210
AT1G12700	44
AT1G12710	84
AT1G12730	37
AT1G12740	274
AT1G12750	171
AT1G12760	564
AT1G12770	245
AT1G12775	20
AT1G12780	847
AT1G12790	36
AT1G12800	1809
AT1G12805	2
AT1G12810	218
AT1G12820	396
AT1G12830	90
AT1G12840	927
AT1G12845	13
AT1G12850	328
AT1G12855	7
AT1G12860	390
AT1G12870	0
AT1G12880	30
AT1G12890	1
AT1G12900	13664
AT1G12910	252
AT1G12920	505
AT1G12930	219
AT1G12938	0
AT1G12940	0
AT1G12950	87
AT1G12960	0
AT1G12970	84
AT1G12980	3
AT1G12990	186
AT1G13000	111
AT1G13010	0
AT1G13020	269
AT1G13030	65
AT1G13040	24
AT1G13050	38
AT1G13060	565
AT1G13080	900
AT1G13090	263
AT1G13100	169
AT1G13110	717
AT1G13120	164
AT1G13130	26
AT1G13140	11
AT1G13150	12
AT1G13160	165
AT1G13170	175
AT1G13180	65
AT1G13190	304
AT1G13195	70
AT1G13200	0
AT1G13210	260
AT1G13220	240
AT1G13230	2
AT1G13240	0
AT1G13245	384
AT1G13250	187
AT1G13260	617
AT1G13270	139
AT1G13280	66
AT1G13290	0
AT1G13300	171
AT1G13310	1
AT1G13320	508
AT1G13330	7
AT1G13340	11
AT1G13350	413
AT1G13360	544
AT1G13370	0
AT1G13380	128
AT1G13390	248
AT1G13400	2
AT1G13410	8
AT1G13420	65
AT1G13430	48
AT1G13440	6957
AT1G13448	5
AT1G13450	276
AT1G13460	140
AT1G13470	3
AT1G13480	2
AT1G13485	0
AT1G13490	0
AT1G13500	8
AT1G13510	14
AT1G13520	18
AT1G13530	30
AT1G13540	18
AT1G13550	2
AT1G13560	453
AT1G13570	171
AT1G13580	75
AT1G13590	43
AT1G13600	26
AT1G13605	0
AT1G13607	0
AT1G13608	3
AT1G13609	115
AT1G13610	58
AT1G13620	1
AT1G13630	31
AT1G13635	18
AT1G13640	1276
AT1G13650	42
AT1G13670	264
AT1G13680	0
AT1G13690	105
AT1G13700	124
AT1G13710	37
AT1G13720	0
AT1G13730	201
AT1G13740	162
AT1G13750	42
AT1G13755	0
AT1G13760	0
AT1G13770	89
AT1G13780	48
AT1G13790	45
AT1G13800	11
AT1G13810	43
AT1G13820	442
AT1G13830	51
AT1G13840	0
AT1G13850	0
AT1G13860	58
AT1G13870	92
AT1G13880	282
AT1G13890	0
AT1G13900	239
AT1G13910	36
AT1G13920	83
AT1G13930	4203
AT1G13940	224
AT1G13950	88
AT1G13960	349
AT1G13970	79
AT1G13980	594
AT1G13990	138
AT1G14000	608
AT1G14010	182
AT1G14020	144
AT1G14030	261
AT1G14040	163
AT1G14048	0
AT1G14060	63
AT1G14070	96
AT1G14071	0
AT1G14080	48
AT1G14100	0
AT1G14110	0
AT1G14120	403
AT1G14130	64
AT1G14140	98
AT1G14150	639
AT1G14160	118
AT1G14170	149
AT1G14180	40
AT1G14185	53
AT1G14190	31
AT1G14200	107
AT1G14205	13
AT1G14210	225
AT1G14220	13
AT1G14225	0
AT1G14230	203
AT1G14240	69
AT1G14250	8
AT1G14260	8
AT1G14270	360
AT1G14280	629
AT1G14290	444
AT1G14300	58
AT1G14310	73
AT1G14315	0
AT1G14320	1761
AT1G14330	151
AT1G14340	121
AT1G14345	1017
AT1G14350	205
AT1G14360	74
AT1G14370	110
AT1G14380	383
AT1G14390	14
AT1G14400	1066
AT1G14410	81
AT1G14420	1
AT1G14430	155
AT1G14440	45
AT1G14450	235
AT1G14455	1
AT1G14460	172
AT1G14470	7
AT1G14480	15
AT1G14490	5
AT1G14500	0
AT1G14510	343
AT1G14518	0
AT1G14520	58
AT1G14530	54
AT1G14540	56
AT1G14549	0
AT1G14550	0
AT1G14560	140
AT1G14570	479
AT1G14580	200
AT1G14590	55
AT1G14600	16
AT1G14610	1016
AT1G14620	53
AT1G14630	10
AT1G14640	46
AT1G14642	1
