Geneid	/ufrc/jkim6/share/braskey/data/PRJNA546251/HISAT2/SRR9200668.sam
AT1G07600	0
AT1G07610	2538
AT1G07615	55
AT1G07620	33
AT1G07630	286
AT1G07640	157
AT1G07645	1
AT1G07650	907
AT1G07660	151
AT1G07670	409
AT1G07680	0
AT1G07690	3
AT1G07700	347
AT1G07702	0
AT1G07705	150
AT1G07710	6
AT1G07720	888
AT1G07725	0
AT1G07728	0
AT1G07730	0
AT1G07740	16
AT1G07745	72
AT1G07747	0
AT1G07750	353
AT1G07760	0
AT1G07770	798
AT1G07780	18
AT1G07790	126
AT1G07795	2
AT1G07810	490
AT1G07820	254
AT1G07830	71
AT1G07840	96
AT1G07850	0
AT1G07860	0
AT1G07870	157
AT1G07880	11
AT1G07885	0
AT1G07890	5105
AT1G07900	0
AT1G07901	21
AT1G07910	143
AT1G07920	1074
AT1G07930	1570
AT1G07940	1958
AT1G07950	95
AT1G07960	190
AT1G07970	161
AT1G07980	120
AT1G07985	82
AT1G07990	573
AT1G08000	82
AT1G08005	0
AT1G08010	165
AT1G08030	156
AT1G08032	0
AT1G08035	1
AT1G08040	194
AT1G08050	92
AT1G08060	277
AT1G08065	0
AT1G08070	6
AT1G08080	0
AT1G08090	0
AT1G08100	0
AT1G08110	668
AT1G08115	5
AT1G08120	0
AT1G08125	129
AT1G08130	287
AT1G08135	0
AT1G08140	0
AT1G08150	0
AT1G08160	116
AT1G08165	6
AT1G08170	1
AT1G08180	44
AT1G08190	1598
AT1G08200	2415
AT1G08210	175
AT1G08220	43
AT1G08230	113
AT1G08240	0
AT1G08250	203
AT1G08260	115
AT1G08270	16
AT1G08280	107
AT1G08290	6
AT1G08300	63
AT1G08310	24
AT1G08315	99
AT1G08320	287
AT1G08340	125
AT1G08350	67
AT1G08360	831
AT1G08370	376
AT1G08380	16231
AT1G08390	27
AT1G08400	45
AT1G08410	92
AT1G08420	659
AT1G08430	153
AT1G08440	0
AT1G08450	454
AT1G08460	250
AT1G08465	87
AT1G08470	162
AT1G08480	349
AT1G08490	316
AT1G08500	50
AT1G08510	1616
AT1G08520	1888
AT1G08530	65
AT1G08540	813
AT1G08550	555
AT1G08560	161
AT1G08570	1683
AT1G08580	86
AT1G08590	67
AT1G08592	0
AT1G08600	354
AT1G08610	46
AT1G08620	339
AT1G08630	1253
AT1G08640	237
AT1G08650	143
AT1G08660	211
AT1G08670	55
AT1G08680	548
AT1G08695	0
AT1G08700	199
AT1G08710	85
AT1G08720	344
AT1G08730	4
AT1G08750	78
AT1G08760	291
AT1G08770	169
AT1G08780	93
AT1G08790	0
AT1G08800	702
AT1G08810	235
AT1G08820	384
AT1G08830	1842
AT1G08840	44
AT1G08845	44
AT1G08860	1
AT1G08870	0
AT1G08880	283
AT1G08890	157
AT1G08900	107
AT1G08910	290
AT1G08920	292
AT1G08930	1013
AT1G08940	106
AT1G08950	0
AT1G08960	89
AT1G08970	314
AT1G08980	239
AT1G08985	0
AT1G08990	119
AT1G09000	73
AT1G09010	634
AT1G09020	494
AT1G09026	0
AT1G09030	0
AT1G09040	57
AT1G09050	47
AT1G09060	477
AT1G09070	1181
AT1G09080	3
AT1G09090	85
AT1G09100	168
AT1G09110	0
AT1G09130	1067
AT1G09140	949
AT1G09150	223
AT1G09155	39
AT1G09157	1
AT1G09160	298
AT1G09170	57
AT1G09176	5
AT1G09180	7
AT1G09190	11
AT1G09195	85
AT1G09200	181
AT1G09210	766
AT1G09220	10
AT1G09230	162
AT1G09240	7
AT1G09245	0
AT1G09250	413
AT1G09260	0
AT1G09270	662
AT1G09280	246
AT1G09290	59
AT1G09300	95
AT1G09310	13952
AT1G09320	64
AT1G09330	212
AT1G09340	6607
AT1G09350	15
AT1G09360	0
AT1G09370	0
AT1G09380	10
AT1G09390	175
AT1G09400	5
AT1G09410	16
AT1G09415	76
AT1G09420	141
AT1G09421	0
AT1G09430	1044
AT1G09440	147
AT1G09450	11
AT1G09460	260
AT1G09470	17
AT1G09480	45
AT1G09483	0
AT1G09490	167
AT1G09500	3
AT1G09510	1
AT1G09520	65
AT1G09530	132
AT1G09540	30
AT1G09550	0
AT1G09560	1971
AT1G09570	1949
AT1G09575	57
AT1G09580	24
AT1G09590	484
AT1G09600	11
AT1G09610	15
AT1G09620	1086
AT1G09625	0
AT1G09630	106
AT1G09640	1492
AT1G09645	126
AT1G09650	2
AT1G09660	216
AT1G09665	0
AT1G09680	14
AT1G09690	809
AT1G09700	77
AT1G09710	80
AT1G09720	0
AT1G09730	401
AT1G09740	772
AT1G09750	797
AT1G09760	220
AT1G09770	1127
AT1G09780	841
AT1G09790	0
AT1G09794	28
AT1G09795	175
AT1G09800	25
AT1G09810	60
AT1G09812	2
AT1G09815	110
AT1G09820	47
AT1G09830	215
AT1G09840	325
AT1G09850	350
AT1G09860	3
AT1G09870	313
AT1G09880	12
AT1G09890	52
AT1G09900	79
AT1G09910	177
AT1G09920	307
AT1G09930	0
AT1G09932	24
AT1G09935	0
AT1G09940	249
AT1G09950	5
AT1G09960	75
AT1G09970	1997
AT1G09980	340
AT1G09995	40
AT1G10000	9
AT1G10010	0
AT1G10020	496
AT1G10030	63
AT1G10040	18
AT1G10050	117
AT1G10060	123
AT1G10070	583
AT1G10090	407
AT1G10095	44
AT1G10100	0
AT1G10110	2
AT1G10120	219
AT1G10130	438
AT1G10140	205
AT1G10150	274
AT1G10155	0
AT1G10170	693
AT1G10180	177
AT1G10190	0
AT1G10200	697
AT1G10210	74
AT1G10220	3
AT1G10230	23
AT1G10240	90
AT1G10250	0
AT1G10270	99
AT1G10280	44
AT1G10290	850
AT1G10300	9
AT1G10310	105
AT1G10320	204
AT1G10330	17
AT1G10340	35
AT1G10350	96
AT1G10360	471
AT1G10370	1278
AT1G10380	88
AT1G10385	2
AT1G10390	1021
AT1G10400	4
AT1G10410	264
AT1G10417	5
AT1G10430	264
AT1G10440	0
AT1G10450	253
AT1G10455	0
AT1G10460	21
AT1G10470	816
AT1G10480	41
AT1G10490	103
AT1G10500	201
AT1G10510	369
AT1G10520	21
AT1G10522	94
AT1G10530	9
AT1G10540	4
AT1G10550	41
AT1G10560	9
AT1G10570	131
AT1G10580	256
AT1G10585	9
AT1G10586	0
AT1G10588	0
AT1G10590	538
AT1G10600	156
AT1G10610	123
AT1G10620	0
AT1G10630	398
AT1G10640	171
AT1G10650	304
AT1G10652	0
AT1G10657	70
AT1G10660	408
AT1G10670	2015
AT1G10680	1
AT1G10682	706
AT1G10690	8
AT1G10700	147
AT1G10710	0
AT1G10717	0
AT1G10720	245
AT1G10730	103
AT1G10740	1005
AT1G10745	0
AT1G10747	0
AT1G10750	18
AT1G10760	933
AT1G10770	1
AT1G10780	20
AT1G10790	4
AT1G10800	7
AT1G10810	14
AT1G10820	124
AT1G10830	179
AT1G10840	782
AT1G10850	354
AT1G10865	185
AT1G10870	256
AT1G10880	0
AT1G10890	486
AT1G10900	376
AT1G10910	314
AT1G10920	63
AT1G10930	104
AT1G10940	634
AT1G10950	920
AT1G10960	2192
AT1G10970	92
AT1G10980	0
AT1G10990	23
AT1G11000	91
AT1G11010	0
AT1G11020	151
AT1G11030	0
AT1G11040	1
AT1G11050	81
AT1G11060	185
AT1G11070	2
AT1G11080	2
AT1G11090	90
AT1G11100	71
AT1G11110	0
AT1G11112	0
AT1G11120	16
AT1G11125	2
AT1G11130	66
AT1G11145	0
AT1G11160	17
AT1G11170	22
AT1G11175	147
AT1G11180	187
AT1G11185	14
AT1G11190	82
AT1G11200	55
AT1G11210	82
AT1G11220	12
AT1G11230	1
AT1G11240	126
AT1G11250	0
AT1G11260	6711
AT1G11270	31
AT1G11280	326
AT1G11290	31
AT1G11300	125
AT1G11310	733
AT1G11320	46
AT1G11330	174
AT1G11340	52
AT1G11350	457
AT1G11360	258
AT1G11362	4
AT1G11370	0
AT1G11380	232
AT1G11390	214
AT1G11400	416
AT1G11410	505
AT1G11420	6
AT1G11430	429
AT1G11440	70
AT1G11450	17
AT1G11460	4
AT1G11470	0
AT1G11475	104
AT1G11480	697
AT1G11490	8
AT1G11500	2
AT1G11510	0
AT1G11520	0
AT1G11530	228
AT1G11540	8
AT1G11545	299
AT1G11550	0
AT1G11560	2
AT1G11570	2
AT1G11572	0
AT1G11580	388
AT1G11590	0
AT1G11592	141
AT1G11593	0
AT1G11600	26
AT1G11608	0
AT1G11610	0
AT1G11620	0
AT1G11630	69
AT1G11640	0
AT1G11650	2301
AT1G11655	5
AT1G11660	322
AT1G11670	423
AT1G11680	742
AT1G11684	0
AT1G11690	0
AT1G11700	87
AT1G11710	26
AT1G11720	344
AT1G11730	10
AT1G11735	11
AT1G11740	56
AT1G11750	674
AT1G11755	68
AT1G11760	59
AT1G11765	0
AT1G11770	0
AT1G11780	69
AT1G11785	1
AT1G11790	196
AT1G11800	73
AT1G11810	0
AT1G11820	1133
AT1G11840	2690
AT1G11850	77
AT1G11860	7292
AT1G11870	189
AT1G11880	37
AT1G11890	230
AT1G11900	12
AT1G11905	100
AT1G11910	6151
AT1G11915	5
AT1G11920	0
AT1G11925	0
AT1G11930	420
AT1G11940	35
AT1G11950	48
AT1G11960	91
AT1G11970	0
AT1G11980	0
AT1G11990	0
AT1G12000	793
AT1G12010	52
AT1G12013	0
AT1G12015	0
AT1G12020	94
AT1G12030	3
AT1G12040	287
AT1G12050	290
AT1G12060	25
AT1G12064	2
AT1G12070	32
AT1G12080	2079
AT1G12090	4017
AT1G12100	7
AT1G12110	1416
AT1G12120	782
AT1G12130	4
AT1G12140	384
AT1G12150	7
AT1G12160	43
AT1G12170	0
AT1G12180	0
AT1G12190	0
AT1G12200	202
AT1G12210	16
AT1G12211	1
AT1G12220	58
AT1G12230	851
AT1G12240	3961
AT1G12244	69
AT1G12250	690
AT1G12260	33
AT1G12270	383
AT1G12280	42
AT1G12290	41
AT1G12294	0
AT1G12300	32
AT1G12310	445
AT1G12320	27
AT1G12330	331
AT1G12340	2
AT1G12350	133
AT1G12360	720
AT1G12370	141
AT1G12380	32
AT1G12390	120
AT1G12400	31
AT1G12410	680
AT1G12411	0
AT1G12420	62
AT1G12423	0
AT1G12430	271
AT1G12440	1329
AT1G12450	85
AT1G12451	0
AT1G12460	324
AT1G12470	444
AT1G12480	13
AT1G12490	0
AT1G12500	486
AT1G12510	0
AT1G12520	851
AT1G12530	107
AT1G12540	0
AT1G12550	48
AT1G12560	148
AT1G12570	22
AT1G12580	619
AT1G12590	0
AT1G12600	4
AT1G12610	2
AT1G12620	52
AT1G12630	0
AT1G12640	382
AT1G12650	110
AT1G12660	0
AT1G12663	0
AT1G12665	0
AT1G12672	2
AT1G12680	266
AT1G12700	33
AT1G12710	109
AT1G12730	57
AT1G12740	334
AT1G12750	226
AT1G12760	669
AT1G12770	155
AT1G12775	26
AT1G12780	1001
AT1G12790	34
AT1G12800	1564
AT1G12805	6
AT1G12810	266
AT1G12820	450
AT1G12830	81
AT1G12840	1000
AT1G12845	17
AT1G12850	338
AT1G12855	2
AT1G12860	429
AT1G12870	0
AT1G12880	28
AT1G12890	1
AT1G12900	10570
AT1G12910	232
AT1G12920	525
AT1G12930	226
AT1G12938	0
AT1G12940	2
AT1G12950	39
AT1G12960	0
AT1G12970	148
AT1G12980	1
AT1G12990	197
AT1G13000	110
AT1G13010	0
AT1G13020	302
AT1G13030	82
AT1G13040	26
AT1G13050	28
AT1G13060	574
AT1G13080	1086
AT1G13090	234
AT1G13100	212
AT1G13110	885
AT1G13120	179
AT1G13130	14
AT1G13140	0
AT1G13150	11
AT1G13160	154
AT1G13170	185
AT1G13180	75
AT1G13190	355
AT1G13195	75
AT1G13200	0
AT1G13210	290
AT1G13220	235
AT1G13230	3
AT1G13240	0
AT1G13245	470
AT1G13250	249
AT1G13260	733
AT1G13270	102
AT1G13280	70
AT1G13290	0
AT1G13300	228
AT1G13310	0
AT1G13320	512
AT1G13330	4
AT1G13340	11
AT1G13350	429
AT1G13360	806
AT1G13370	0
AT1G13380	135
AT1G13390	242
AT1G13400	1
AT1G13410	10
AT1G13420	25
AT1G13430	12
AT1G13440	6617
AT1G13448	1
AT1G13450	326
AT1G13460	150
AT1G13470	0
AT1G13480	3
AT1G13485	0
AT1G13490	0
AT1G13500	10
AT1G13510	18
AT1G13520	21
AT1G13530	28
AT1G13540	39
AT1G13550	1
AT1G13560	480
AT1G13570	158
AT1G13580	96
AT1G13590	45
AT1G13600	15
AT1G13605	0
AT1G13607	0
AT1G13608	0
AT1G13609	11
AT1G13610	62
AT1G13620	0
AT1G13630	35
AT1G13635	19
AT1G13640	1016
AT1G13650	42
AT1G13670	201
AT1G13680	0
AT1G13690	108
AT1G13700	126
AT1G13710	63
AT1G13720	0
AT1G13730	232
AT1G13740	194
AT1G13750	25
AT1G13755	0
AT1G13760	0
AT1G13770	86
AT1G13780	63
AT1G13790	46
AT1G13800	9
AT1G13810	53
AT1G13820	446
AT1G13830	35
AT1G13840	0
AT1G13850	0
AT1G13860	92
AT1G13870	90
AT1G13880	289
AT1G13890	0
AT1G13900	281
AT1G13910	34
AT1G13920	70
AT1G13930	4668
AT1G13940	235
AT1G13950	91
AT1G13960	383
AT1G13970	80
AT1G13980	635
AT1G13990	168
AT1G14000	723
AT1G14010	187
AT1G14020	151
AT1G14030	203
AT1G14040	111
AT1G14048	0
AT1G14060	49
AT1G14070	111
AT1G14071	0
AT1G14080	38
AT1G14100	0
AT1G14110	0
AT1G14120	591
AT1G14130	86
AT1G14140	98
AT1G14150	490
AT1G14160	97
AT1G14170	121
AT1G14180	38
AT1G14185	81
AT1G14190	34
AT1G14200	113
AT1G14205	9
AT1G14210	220
AT1G14220	6
AT1G14225	0
AT1G14230	222
AT1G14240	60
AT1G14250	1
AT1G14260	9
AT1G14270	354
AT1G14280	761
AT1G14290	449
AT1G14300	76
AT1G14310	73
AT1G14315	0
AT1G14320	1718
AT1G14330	167
AT1G14340	107
AT1G14345	905
AT1G14350	228
AT1G14360	85
AT1G14370	103
AT1G14380	414
AT1G14390	6
AT1G14400	1155
AT1G14410	70
AT1G14420	1
AT1G14430	145
AT1G14440	66
AT1G14450	231
AT1G14455	1
AT1G14460	183
AT1G14470	5
AT1G14480	18
AT1G14490	6
AT1G14500	1
AT1G14510	353
AT1G14518	0
AT1G14520	79
AT1G14530	51
AT1G14540	83
AT1G14549	0
AT1G14550	1
AT1G14560	117
AT1G14570	542
AT1G14580	238
AT1G14590	59
AT1G14600	20
AT1G14610	1065
AT1G14620	72
AT1G14630	3
AT1G14640	41
