"","SRR9200658","SRR9200661","SRR9200664","SRR9200667","SRR9200670","SRR9200674","SRR9200677","SRR9200680","SRR9200683","SRR9200686","SRR9200690","SRR9200693"
"AT3G57430",1.478603,0.9443499,1.101847,1.626497,1.117021,1.394628,1.983085,1.334799,1.4203,1.886075,1.54859,1.312895
"AT3G57450",50.67008,45.59007,29.81896,39.76595,44.8977,33.69127,66.52998,43.21913,61.79616,45.38065,38.01433,37.15811
"AT3G57470",19.86722,29.99758,29.14689,23.78849,18.15277,19.10073,20.72993,31.98722,27.5053,20.94361,24.32637,25.55584
"AT3G57480",8.949313,10.83239,9.265811,7.957425,7.34489,7.118814,8.025828,9.52632,9.760252,7.349863,10.45646,7.824105
"AT3G57490",6.9764,9.11871,9.165557,8.698013,8.850078,7.216565,12.45451,9.103203,12.57565,12.78041,11.87269,10.67571
"AT3G57520",71.6338,54.38999,101.7883,174.3633,182.3655,258.2385,62.72008,50.90799,69.29718,50.35323,89.11717,53.5812
"AT3G57530",34.13106,39.45648,46.13215,51.72587,56.60788,42.84255,41.34031,43.87277,44.68857,38.28896,48.11486,37.78814
"AT3G57540",3.231459,4.956237,3.018065,5.287676,7.215343,4.507955,2.854093,4.690646,5.264925,4.922597,7.129582,6.180045
"AT3G57550",34.20582,38.75648,37.72788,32.80839,30.27527,30.0521,36.17611,35.03202,38.97349,37.45659,40.39157,39.32829
"AT3G57560",15.81601,17.38464,17.4408,14.62961,16.59859,15.35783,19.98219,20.42385,19.46835,18.57797,13.79393,22.59979
"AT3G57570",6.123503,8.588667,8.729788,7.406849,7.896931,6.570518,7.519911,8.178335,8.375869,5.814122,10.64038,7.075857
"AT3G57580",1.567633,1.422774,1.831792,1.457059,1.1651,1.337108,1.967543,1.232567,2.353833,1.562877,1.46654,1.025645
"AT3G57590",2.950355,2.765041,2.580952,3.089096,3.320936,2.474816,4.305263,3.832624,3.215995,2.208959,2.694637,3.189208
"AT3G57600",0.2883547,0.7769484,0.400122,0.5786698,0.9048718,0.6675823,1.018724,1.133609,1.24643,1.117251,0.4659481,1.408212
"AT3G57610",28.99845,37.76869,32.33656,35.79549,35.25853,36.98202,37.9925,30.30858,35.74865,39.67745,39.56755,38.3506
"AT3G57630",5.078802,8.039596,7.818168,7.559164,5.727553,5.879075,6.027668,7.736938,7.089124,8.244794,9.916502,8.925283
"AT3G57650",25.30762,29.86884,29.05803,23.81995,29.08214,24.82542,27.38935,28.51632,34.51293,29.38617,31.31863,32.75757
"AT3G57660",4.352644,5.026219,5.543621,3.618735,3.731784,3.934825,4.475919,4.131216,5.509977,5.300312,5.501102,4.858655
"AT3G57670",1.238589,1.668638,2.219948,2.237038,2.429221,2.62855,2.643708,2.02886,1.963086,2.221759,3.085518,2.016262
"AT3G57680",1.898243,1.83051,1.524952,1.122768,2.037847,2.004601,1.764809,1.492512,2.85025,1.720439,1.372232,1.685505
"AT3G57700",0.6094066,0.9851979,0.5285092,0.4891824,0.597609,0.1175719,0.6728012,0.479152,0.9219684,1.049418,0.984731,0.6763874
