Geneid	/ufrc/jkim6/share/braskey/data/PRJNA546251/HISAT2/SRR9200670.sam
AT1G02060	39
AT1G02065	2
AT1G02070	1
AT1G02074	1
AT1G02080	1175
AT1G02090	287
AT1G02100	427
AT1G02110	196
AT1G02120	1034
AT1G02130	305
AT1G02140	452
AT1G02145	120
AT1G02150	548
AT1G02160	76
AT1G02170	259
AT1G02180	17
AT1G02190	1
AT1G02205	116
AT1G02210	0
AT1G02220	73
AT1G02230	1
AT1G02250	0
AT1G02260	88
AT1G02270	96
AT1G02280	445
AT1G02290	67
AT1G02300	123
AT1G02305	853
AT1G02310	8
AT1G02320	0
AT1G02330	197
AT1G02335	179
AT1G02340	273
AT1G02350	25
AT1G02360	348
AT1G02370	36
AT1G02380	20
AT1G02390	6
AT1G02391	0
AT1G02400	78
AT1G02405	0
AT1G02410	159
AT1G02420	23
AT1G02430	1
AT1G02440	0
AT1G02450	0
AT1G02460	6
AT1G02470	6
AT1G02475	254
AT1G02480	0
AT1G02490	0
AT1G02500	3734
AT1G02510	0
AT1G02520	48
AT1G02530	0
AT1G02540	0
AT1G02550	0
AT1G02560	1187
AT1G02570	9
AT1G02575	2
AT1G02580	6
AT1G02590	0
AT1G02600	0
AT1G02610	76
AT1G02620	6
AT1G02630	4
AT1G02640	542
AT1G02650	23
AT1G02660	348
AT1G02670	12
AT1G02680	64
AT1G02690	67
AT1G02700	7
AT1G02710	0
AT1G02720	45
AT1G02730	207
AT1G02740	62
AT1G02750	100
AT1G02760	0
AT1G02770	10
AT1G02780	2283
AT1G02790	0
AT1G02800	7
AT1G02810	92
AT1G02813	0
AT1G02816	134
AT1G02820	113
AT1G02830	0
AT1G02840	1011
AT1G02850	81
AT1G02860	296
AT1G02870	61
AT1G02880	226
AT1G02890	1267
AT1G02900	471
AT1G02910	391
AT1G02920	66
AT1G02930	59
AT1G02940	2
AT1G02950	90
AT1G02952	1
AT1G02960	162
AT1G02965	0
AT1G02970	22
AT1G02980	2
AT1G02990	226
AT1G03000	323
AT1G03010	3
AT1G03020	1
AT1G03022	0
AT1G03030	84
AT1G03040	276
AT1G03050	0
AT1G03055	41
AT1G03060	672
AT1G03070	12
AT1G03080	1233
AT1G03090	3033
AT1G03100	16
AT1G03103	0
AT1G03106	3
AT1G03110	63
AT1G03120	11
AT1G03130	4414
AT1G03140	367
AT1G03150	109
AT1G03160	318
AT1G03170	11
AT1G03180	18
AT1G03190	107
AT1G03200	0
AT1G03210	146
AT1G03220	4901
AT1G03230	151
AT1G03240	0
AT1G03250	209
AT1G03260	88
AT1G03270	33
AT1G03280	465
AT1G03290	216
AT1G03300	65
AT1G03310	167
AT1G03320	1
AT1G03330	167
AT1G03340	16
AT1G03350	468
AT1G03360	54
AT1G03365	185
AT1G03370	382
AT1G03380	797
AT1G03390	0
AT1G03400	250
AT1G03410	255
AT1G03430	85
AT1G03440	225
AT1G03445	13
AT1G03457	273
AT1G03470	70
AT1G03475	796
AT1G03490	0
AT1G03495	2
AT1G03502	1
AT1G03506	3
AT1G03510	6
AT1G03515	0
AT1G03520	182
AT1G03530	91
AT1G03540	14
AT1G03545	13
AT1G03550	119
AT1G03560	110
AT1G03570	0
AT1G03590	732
AT1G03600	2543
AT1G03610	419
AT1G03620	13
AT1G03630	723
AT1G03640	0
AT1G03650	18
AT1G03660	9
AT1G03670	0
AT1G03680	1146
AT1G03687	70
AT1G03700	13
AT1G03710	2
AT1G03720	0
AT1G03730	35
AT1G03740	389
AT1G03743	0
AT1G03746	0
AT1G03750	60
AT1G03760	51
AT1G03770	66
AT1G03780	55
AT1G03790	68
AT1G03800	5
AT1G03810	0
AT1G03820	19
AT1G03830	66
AT1G03840	7
AT1G03850	377
AT1G03860	318
AT1G03870	2744
AT1G03880	0
AT1G03890	0
AT1G03900	759
AT1G03905	60
AT1G03910	458
AT1G03920	71
AT1G03930	402
AT1G03935	1
AT1G03940	3
AT1G03950	137
AT1G03960	86
AT1G03970	143
AT1G03980	7
AT1G03982	0
AT1G03990	1
AT1G04000	193
AT1G04010	95
AT1G04020	34
AT1G04030	64
AT1G04040	727
AT1G04050	39
AT1G04070	29
AT1G04080	829
AT1G04090	8
AT1G04100	49
AT1G04110	50
AT1G04120	610
AT1G04130	49
AT1G04140	1039
AT1G04150	0
AT1G04160	91
AT1G04170	533
AT1G04171	0
AT1G04180	17
AT1G04190	149
AT1G04200	245
AT1G04210	528
AT1G04220	382
AT1G04230	79
AT1G04240	662
AT1G04250	1186
AT1G04260	95
AT1G04270	939
AT1G04280	1049
AT1G04290	139
AT1G04295	9
AT1G04300	957
AT1G04310	165
AT1G04320	0
AT1G04330	1
AT1G04340	112
AT1G04350	520
AT1G04360	40
AT1G04370	0
AT1G04380	2
AT1G04390	124
AT1G04400	1437
AT1G04410	6622
AT1G04420	440
AT1G04425	2
AT1G04430	1259
AT1G04440	903
AT1G04445	1
AT1G04450	0
AT1G04470	0
AT1G04480	377
AT1G04490	4
AT1G04500	0
AT1G04501	0
AT1G04510	276
AT1G04520	85
AT1G04530	543
AT1G04540	3
AT1G04550	206
AT1G04555	24
AT1G04560	0
AT1G04570	3
AT1G04580	1
AT1G04590	130
AT1G04600	3
AT1G04610	20
AT1G04620	73
AT1G04625	0
AT1G04630	178
AT1G04635	4
AT1G04640	90
AT1G04645	0
AT1G04650	18
AT1G04660	207
AT1G04670	0
AT1G04680	608
AT1G04684	0
AT1G04690	406
AT1G04700	49
AT1G04710	163
AT1G04720	0
AT1G04730	30
AT1G04750	503
AT1G04760	4
AT1G04770	54
AT1G04778	5
AT1G04780	405
AT1G04790	225
AT1G04800	1410
AT1G04810	667
AT1G04820	3041
AT1G04830	204
AT1G04840	8
AT1G04850	651
AT1G04860	403
AT1G04870	93
AT1G04880	23
AT1G04890	0
AT1G04900	52
AT1G04910	259
AT1G04920	6
AT1G04930	16
AT1G04940	4
AT1G04945	49
AT1G04950	212
AT1G04960	250
AT1G04970	336
AT1G04980	75
AT1G04985	282
AT1G04990	222
AT1G05000	133
AT1G05010	5927
AT1G05020	43
AT1G05030	137
AT1G05040	0
AT1G05055	67
AT1G05060	111
AT1G05065	15
AT1G05070	217
AT1G05080	0
AT1G05085	0
AT1G05090	17
AT1G05100	23
AT1G05120	234
AT1G05136	1
AT1G05140	400
AT1G05150	489
AT1G05160	108
AT1G05170	127
AT1G05180	232
AT1G05190	2438
AT1G05200	243
AT1G05205	72
AT1G05210	18
AT1G05220	5
AT1G05230	543
AT1G05240	0
AT1G05250	89
AT1G05260	661
AT1G05270	267
AT1G05280	6
AT1G05290	0
AT1G05291	0
AT1G05300	48
AT1G05310	29
AT1G05320	418
AT1G05330	1
AT1G05340	531
AT1G05350	172
AT1G05360	108
AT1G05370	4
AT1G05380	468
AT1G05385	134
AT1G05390	0
AT1G05400	19
AT1G05410	93
AT1G05420	10
AT1G05430	172
AT1G05440	4
AT1G05450	19
AT1G05460	93
AT1G05470	239
AT1G05490	5
AT1G05500	406
AT1G05510	1
AT1G05520	303
AT1G05530	3
AT1G05540	21
AT1G05550	0
AT1G05560	73
AT1G05562	151
AT1G05570	1366
AT1G05575	15
AT1G05577	2
AT1G05580	0
AT1G05590	144
AT1G05600	77
AT1G05610	7
AT1G05615	0
AT1G05620	143
AT1G05630	171
AT1G05640	12
AT1G05650	0
AT1G05660	4
AT1G05670	80
AT1G05675	3
AT1G05680	16
AT1G05690	44
AT1G05700	10
AT1G05710	100
AT1G05720	110
AT1G05730	5
AT1G05740	0
AT1G05750	35
AT1G05760	45
AT1G05770	9
AT1G05780	41
AT1G05785	56
AT1G05790	283
AT1G05800	0
AT1G05805	298
AT1G05810	246
AT1G05820	43
AT1G05830	565
AT1G05835	43
AT1G05840	347
AT1G05850	6978
AT1G05860	79
AT1G05870	772
AT1G05880	0
AT1G05890	864
AT1G05894	6
AT1G05900	219
AT1G05910	211
AT1G05920	0
AT1G05925	0
AT1G05930	0
AT1G05940	312
AT1G05950	36
AT1G05960	928
AT1G05970	44
AT1G05980	0
AT1G05990	9
AT1G06000	1325
AT1G06002	38
AT1G06010	39
AT1G06020	2
AT1G06030	0
AT1G06040	2818
AT1G06050	71
AT1G06060	248
AT1G06070	146
AT1G06080	21
AT1G06090	61
AT1G06100	2
AT1G06110	456
AT1G06120	9
AT1G06130	169
AT1G06135	0
AT1G06137	0
AT1G06140	6
AT1G06148	6
AT1G06149	0
AT1G06150	14
AT1G06160	0
AT1G06170	8
AT1G06180	154
AT1G06190	342
AT1G06200	316
AT1G06210	225
AT1G06220	472
AT1G06225	1
AT1G06230	696
AT1G06240	93
AT1G06250	3
AT1G06260	0
AT1G06265	34
AT1G06270	16
AT1G06280	0
AT1G06290	577
AT1G06310	0
AT1G06320	0
AT1G06330	0
AT1G06340	2
AT1G06350	7
AT1G06360	229
AT1G06380	42
AT1G06390	643
AT1G06400	505
AT1G06410	1811
AT1G06420	3
AT1G06430	2201
AT1G06440	10
AT1G06450	28
AT1G06460	336
AT1G06470	146
AT1G06475	5
AT1G06480	0
AT1G06490	42
AT1G06500	67
AT1G06510	101
AT1G06515	85
AT1G06520	13
AT1G06530	343
AT1G06540	9
AT1G06550	1067
AT1G06560	132
AT1G06570	1770
AT1G06580	26
AT1G06590	64
AT1G06610	0
AT1G06620	126
AT1G06630	167
AT1G06640	2359
AT1G06645	137
AT1G06650	491
AT1G06660	5
AT1G06670	377
AT1G06680	22634
AT1G06690	959
AT1G06700	928
AT1G06710	37
AT1G06720	181
AT1G06730	117
AT1G06750	17
AT1G06760	1122
AT1G06770	59
AT1G06780	162
AT1G06790	43
AT1G06800	157
AT1G06810	0
AT1G06820	388
AT1G06830	31
AT1G06840	310
AT1G06850	98
AT1G06860	0
AT1G06870	173
AT1G06880	0
AT1G06890	300
AT1G06900	413
AT1G06910	45
AT1G06920	0
AT1G06923	16
AT1G06925	1
AT1G06930	1
AT1G06950	1283
AT1G06960	68
AT1G06970	0
AT1G06980	113
AT1G06990	0
AT1G07000	163
AT1G07010	868
AT1G07020	62
AT1G07025	0
AT1G07030	137
AT1G07040	399
AT1G07050	24
AT1G07051	0
AT1G07060	0
AT1G07070	50
AT1G07080	611
AT1G07090	56
AT1G07100	0
AT1G07110	1834
AT1G07119	9
AT1G07120	9
AT1G07128	74
AT1G07130	29
AT1G07135	33
AT1G07140	910
AT1G07150	247
AT1G07160	4
AT1G07170	79
AT1G07175	1
AT1G07180	764
AT1G07190	0
AT1G07200	622
AT1G07210	144
AT1G07220	59
AT1G07230	443
AT1G07240	218
AT1G07250	498
AT1G07260	36
AT1G07270	7
AT1G07280	178
AT1G07290	15
AT1G07300	13
AT1G07310	446
AT1G07320	1636
AT1G07330	6
AT1G07340	0
AT1G07350	397
AT1G07360	314
AT1G07370	33
AT1G07380	132
AT1G07390	13
AT1G07400	10
AT1G07410	23
AT1G07420	297
AT1G07430	6
AT1G07440	116
AT1G07450	24
AT1G07460	0
AT1G07470	177
AT1G07473	0
AT1G07476	0
AT1G07480	228
AT1G07485	8
AT1G07490	10
AT1G07500	11
AT1G07510	643
AT1G07520	91
AT1G07530	284
AT1G07540	1
AT1G07550	13
AT1G07560	56
AT1G07570	470
AT1G07580	0
AT1G07590	4123
AT1G07600	0
AT1G07610	2308
AT1G07615	78
AT1G07620	24
AT1G07630	226
AT1G07640	165
AT1G07645	1
AT1G07650	825
AT1G07660	139
AT1G07670	374
AT1G07680	0
AT1G07690	1
AT1G07700	320
AT1G07702	0
AT1G07705	141
AT1G07710	2
AT1G07720	838
AT1G07725	1
AT1G07728	158
AT1G07730	0
AT1G07740	23
AT1G07745	48
AT1G07747	0
AT1G07750	287
AT1G07760	0
AT1G07770	772
AT1G07780	34
AT1G07790	154
AT1G07795	1
AT1G07810	462
AT1G07820	242
AT1G07830	65
AT1G07840	84
AT1G07850	0
AT1G07860	0
AT1G07870	178
AT1G07880	10
AT1G07885	0
AT1G07890	4698
AT1G07900	1
AT1G07901	0
AT1G07910	135
AT1G07920	1029
AT1G07930	1549
AT1G07940	1623
AT1G07950	69
AT1G07960	149
AT1G07970	141
AT1G07980	102
AT1G07985	78
AT1G07990	555
AT1G08000	89
AT1G08005	0
AT1G08010	151
AT1G08030	161
AT1G08032	0
AT1G08035	0
AT1G08040	180
AT1G08050	86
AT1G08060	249
AT1G08065	0
AT1G08070	4
AT1G08080	0
AT1G08090	1
AT1G08100	0
AT1G08110	625
AT1G08115	5
AT1G08120	1
AT1G08125	140
AT1G08130	248
AT1G08135	0
AT1G08140	0
AT1G08150	0
AT1G08160	119
AT1G08165	3
AT1G08170	0
AT1G08180	46
AT1G08190	1495
AT1G08200	2309
AT1G08210	160
AT1G08220	52
AT1G08230	117
AT1G08240	0
AT1G08250	184
AT1G08260	128
AT1G08270	13
AT1G08280	105
AT1G08290	5
AT1G08300	70
AT1G08310	35
AT1G08315	114
AT1G08320	267
AT1G08340	121
AT1G08350	52
AT1G08360	907
AT1G08370	308
AT1G08380	15233
AT1G08390	37
AT1G08400	52
AT1G08410	75
AT1G08420	665
AT1G08430	114
AT1G08440	0
AT1G08450	446
AT1G08460	217
AT1G08465	85
AT1G08470	184
AT1G08480	367
AT1G08490	292
AT1G08500	28
AT1G08510	1498
AT1G08520	1783
AT1G08530	46
AT1G08540	755
AT1G08550	468
AT1G08560	159
AT1G08570	1622
AT1G08580	90
AT1G08590	94
AT1G08592	25
AT1G08600	366
AT1G08610	49
AT1G08620	326
AT1G08630	1275
AT1G08640	207
AT1G08650	122
AT1G08660	200
AT1G08670	41
AT1G08680	523
AT1G08695	0
AT1G08700	200
AT1G08710	67
AT1G08720	297
AT1G08730	3
AT1G08750	67
AT1G08760	255
AT1G08770	127
AT1G08780	82
AT1G08790	0
AT1G08800	663
AT1G08810	217
AT1G08820	399
AT1G08830	2310
AT1G08840	54
AT1G08845	41
AT1G08860	1
AT1G08870	0
AT1G08880	301
AT1G08890	123
AT1G08900	112
AT1G08910	254
AT1G08920	280
AT1G08930	1016
AT1G08940	86
AT1G08950	0
AT1G08960	75
AT1G08970	265
AT1G08980	223
AT1G08985	0
AT1G08990	114
AT1G09000	70
AT1G09010	560
AT1G09020	402
AT1G09026	0
AT1G09030	0
AT1G09040	52
AT1G09050	48
AT1G09060	470
AT1G09070	1148
AT1G09080	7
AT1G09090	89
AT1G09100	176
AT1G09110	0
AT1G09130	846
AT1G09140	853
AT1G09150	196
AT1G09155	35
AT1G09157	0
AT1G09160	295
AT1G09170	42
AT1G09176	2
AT1G09180	7
AT1G09190	10
AT1G09195	84
AT1G09200	176
AT1G09210	735
AT1G09220	13
AT1G09230	155
AT1G09240	14
AT1G09245	0
AT1G09250	367
AT1G09260	0
AT1G09270	631
AT1G09280	202
AT1G09290	70
AT1G09300	88
AT1G09310	13590
AT1G09320	66
AT1G09330	206
AT1G09340	6499
AT1G09350	3
AT1G09360	0
AT1G09370	0
AT1G09380	5
AT1G09390	177
AT1G09400	2
AT1G09410	14
AT1G09415	77
AT1G09420	264
AT1G09421	3
AT1G09430	982
AT1G09440	127
AT1G09450	11
AT1G09460	246
AT1G09470	9
AT1G09480	27
AT1G09483	0
AT1G09490	131
AT1G09500	3
AT1G09510	0
AT1G09520	77
AT1G09530	107
AT1G09540	23
AT1G09550	0
AT1G09560	1846
AT1G09570	1856
AT1G09575	61
AT1G09580	42
AT1G09590	425
AT1G09600	17
AT1G09610	16
AT1G09620	1108
AT1G09625	0
AT1G09630	97
AT1G09640	1400
AT1G09645	143
AT1G09650	3
AT1G09660	192
AT1G09665	0
AT1G09680	4
AT1G09690	820
AT1G09700	81
AT1G09710	77
AT1G09720	0
AT1G09730	361
AT1G09740	671
AT1G09750	670
AT1G09760	195
AT1G09770	1106
AT1G09780	815
AT1G09790	0
AT1G09794	21
AT1G09795	163
AT1G09800	24
AT1G09810	65
AT1G09812	4
AT1G09815	97
AT1G09820	32
AT1G09830	191
AT1G09840	319
AT1G09850	324
AT1G09860	9
AT1G09870	246
AT1G09880	8
AT1G09890	33
AT1G09900	74
AT1G09910	148
AT1G09920	289
AT1G09930	1
AT1G09932	33
AT1G09935	0
AT1G09940	226
AT1G09950	2
AT1G09960	85
AT1G09970	1862
AT1G09980	281
AT1G09995	43
AT1G10000	3
AT1G10010	0
AT1G10020	449
AT1G10030	57
AT1G10040	22
AT1G10050	150
AT1G10060	123
AT1G10070	567
AT1G10090	428
AT1G10095	31
AT1G10100	0
AT1G10110	4
AT1G10120	191
AT1G10130	430
AT1G10140	202
AT1G10150	309
AT1G10155	0
AT1G10170	605
AT1G10180	168
AT1G10190	0
AT1G10200	660
AT1G10210	86
AT1G10220	3
AT1G10230	26
AT1G10240	87
AT1G10250	0
AT1G10270	110
AT1G10280	34
AT1G10290	800
AT1G10300	3
AT1G10310	86
AT1G10320	168
AT1G10330	13
AT1G10340	44
AT1G10350	103
AT1G10360	452
AT1G10370	1237
AT1G10380	88
AT1G10385	1
AT1G10390	903
AT1G10400	1
AT1G10410	273
AT1G10417	7
AT1G10430	225
AT1G10440	0
AT1G10450	259
AT1G10455	0
AT1G10460	5
AT1G10470	769
AT1G10480	38
AT1G10490	126
AT1G10500	274
AT1G10510	335
AT1G10520	17
AT1G10522	87
AT1G10530	6
AT1G10540	5
AT1G10550	41
AT1G10560	4
AT1G10570	167
AT1G10580	234
AT1G10585	7
AT1G10586	0
AT1G10588	0
AT1G10590	508
AT1G10600	129
AT1G10610	105
AT1G10620	0
AT1G10630	368
AT1G10640	189
AT1G10650	277
AT1G10652	0
AT1G10657	62
AT1G10660	384
AT1G10670	1889
AT1G10680	0
AT1G10682	674
AT1G10690	12
AT1G10700	115
AT1G10710	0
AT1G10717	0
AT1G10720	276
AT1G10730	66
AT1G10740	952
AT1G10745	0
AT1G10747	0
AT1G10750	21
AT1G10760	829
AT1G10770	3
AT1G10780	23
AT1G10790	3
AT1G10800	9
AT1G10810	3
AT1G10820	116
AT1G10830	191
AT1G10840	782
AT1G10850	326
AT1G10865	180
AT1G10870	260
AT1G10880	0
AT1G10890	444
AT1G10900	379
AT1G10910	269
AT1G10920	58
AT1G10930	86
AT1G10940	600
AT1G10950	781
AT1G10960	2020
AT1G10970	78
AT1G10980	2
AT1G10990	23
AT1G11000	84
AT1G11010	0
AT1G11020	128
AT1G11030	0
AT1G11040	1
AT1G11050	92
AT1G11060	186
AT1G11070	3
AT1G11080	3
AT1G11090	89
AT1G11100	46
AT1G11110	0
AT1G11112	1
AT1G11120	15
AT1G11125	1
AT1G11130	51
AT1G11145	0
AT1G11160	13
AT1G11170	21
AT1G11175	146
AT1G11180	155
AT1G11185	6
AT1G11190	97
AT1G11200	47
AT1G11210	81
AT1G11220	3
AT1G11230	4
AT1G11240	141
AT1G11250	0
AT1G11260	6400
AT1G11270	22
AT1G11280	326
AT1G11290	27
AT1G11300	128
AT1G11310	820
AT1G11320	39
AT1G11330	161
AT1G11340	53
AT1G11350	395
AT1G11360	251
AT1G11362	3
AT1G11370	0
AT1G11380	224
AT1G11390	204
AT1G11400	370
AT1G11410	429
AT1G11420	8
AT1G11430	369
AT1G11440	71
AT1G11450	27
AT1G11460	3
AT1G11470	0
AT1G11475	110
AT1G11480	684
AT1G11490	1
AT1G11500	2
AT1G11510	0
AT1G11520	0
AT1G11530	235
AT1G11540	12
AT1G11545	255
AT1G11550	0
AT1G11560	0
AT1G11570	8
AT1G11572	0
AT1G11580	316
AT1G11590	0
AT1G11592	123
AT1G11593	0
AT1G11600	35
AT1G11608	0
AT1G11610	0
AT1G11620	0
AT1G11630	62
AT1G11640	0
AT1G11650	2161
AT1G11655	10
AT1G11660	274
AT1G11670	439
AT1G11680	657
AT1G11684	0
AT1G11690	0
AT1G11700	102
AT1G11710	19
AT1G11720	314
AT1G11730	8
AT1G11735	12
AT1G11740	58
AT1G11750	692
AT1G11755	65
AT1G11760	60
AT1G11765	0
AT1G11770	0
AT1G11780	67
AT1G11785	1
AT1G11790	157
AT1G11800	64
AT1G11810	0
AT1G11820	1080
AT1G11840	2618
AT1G11850	76
AT1G11860	6797
AT1G11870	173
AT1G11880	37
AT1G11890	200
AT1G11900	18
AT1G11905	95
AT1G11910	5697
AT1G11915	5
AT1G11920	3
AT1G11925	0
AT1G11930	395
AT1G11940	47
AT1G11950	50
AT1G11960	87
AT1G11970	0
AT1G11980	0
AT1G11990	0
AT1G12000	834
AT1G12010	34
AT1G12013	1
AT1G12015	0
AT1G12020	34
AT1G12030	3
AT1G12040	258
AT1G12050	313
AT1G12060	11
AT1G12064	1
AT1G12070	57
AT1G12080	1846
AT1G12090	3657
AT1G12100	6
AT1G12110	1440
AT1G12120	765
AT1G12130	10
AT1G12140	391
AT1G12150	7
AT1G12160	42
AT1G12170	0
AT1G12180	0
AT1G12190	0
AT1G12200	186
AT1G12210	13
AT1G12211	0
AT1G12220	56
AT1G12230	749
AT1G12240	3536
AT1G12244	80
AT1G12250	572
AT1G12260	35
AT1G12270	388
AT1G12280	40
AT1G12290	42
AT1G12294	0
AT1G12300	32
AT1G12310	499
AT1G12320	20
AT1G12330	316
AT1G12340	1
AT1G12350	117
AT1G12360	783
AT1G12370	135
AT1G12380	19
AT1G12390	144
AT1G12400	30
AT1G12410	640
AT1G12411	0
AT1G12420	63
AT1G12423	0
AT1G12430	230
AT1G12440	1274
AT1G12450	84
AT1G12451	0
AT1G12460	286
AT1G12470	445
AT1G12480	22
AT1G12490	0
AT1G12500	512
AT1G12510	0
AT1G12520	768
AT1G12530	105
AT1G12540	0
AT1G12550	27
AT1G12560	99
AT1G12570	17
AT1G12580	652
AT1G12590	0
AT1G12600	3
AT1G12610	0
AT1G12620	77
AT1G12630	0
AT1G12640	309
AT1G12650	116
AT1G12660	0
AT1G12663	0
AT1G12665	0
AT1G12672	3
AT1G12680	240
AT1G12700	49
AT1G12710	98
AT1G12730	44
AT1G12740	289
AT1G12750	221
AT1G12760	611
AT1G12770	147
AT1G12775	21
AT1G12780	922
AT1G12790	41
AT1G12800	1444
AT1G12805	5
AT1G12810	264
AT1G12820	438
AT1G12830	61
AT1G12840	850
AT1G12845	19
AT1G12850	335
AT1G12855	0
AT1G12860	410
AT1G12870	0
AT1G12880	22
AT1G12890	0
AT1G12900	9777
AT1G12910	228
AT1G12920	565
AT1G12930	177
AT1G12938	0
AT1G12940	0
AT1G12950	54
AT1G12960	0
AT1G12970	126
AT1G12980	1
AT1G12990	177
AT1G13000	120
AT1G13010	0
AT1G13020	286
AT1G13030	72
AT1G13040	11
AT1G13050	18
AT1G13060	479
AT1G13080	996
AT1G13090	232
AT1G13100	194
AT1G13110	752
AT1G13120	190
AT1G13130	12
AT1G13140	0
AT1G13150	0
AT1G13160	136
AT1G13170	181
AT1G13180	83
AT1G13190	353
AT1G13195	60
AT1G13200	0
AT1G13210	208
AT1G13220	227
AT1G13230	10
AT1G13240	0
AT1G13245	461
AT1G13250	236
AT1G13260	813
AT1G13270	99
AT1G13280	61
AT1G13290	0
AT1G13300	227
AT1G13310	3
AT1G13320	460
AT1G13330	6
AT1G13340	13
AT1G13350	372
AT1G13360	781
AT1G13370	0
AT1G13380	107
AT1G13390	228
AT1G13400	0
AT1G13410	14
AT1G13420	17
AT1G13430	26
AT1G13440	6049
AT1G13448	11
AT1G13450	320
AT1G13460	138
AT1G13470	1
AT1G13480	2
AT1G13485	0
AT1G13490	0
AT1G13500	5
AT1G13510	7
AT1G13520	21
AT1G13530	34
AT1G13540	9
AT1G13550	0
AT1G13560	432
AT1G13570	160
AT1G13580	73
AT1G13590	41
AT1G13600	24
AT1G13605	0
AT1G13607	0
AT1G13608	0
AT1G13609	1
AT1G13610	48
AT1G13620	0
AT1G13630	30
AT1G13635	24
AT1G13640	890
AT1G13650	28
AT1G13670	185
AT1G13680	0
AT1G13690	83
AT1G13700	110
AT1G13710	62
AT1G13720	0
AT1G13730	208
AT1G13740	165
AT1G13750	40
AT1G13755	0
AT1G13760	0
AT1G13770	81
AT1G13780	57
AT1G13790	48
AT1G13800	10
AT1G13810	55
AT1G13820	419
AT1G13830	54
AT1G13840	0
AT1G13850	0
AT1G13860	89
AT1G13870	93
AT1G13880	261
AT1G13890	0
AT1G13900	292
AT1G13910	27
AT1G13920	55
AT1G13930	4339
AT1G13940	209
AT1G13950	94
AT1G13960	350
AT1G13970	75
AT1G13980	555
AT1G13990	127
AT1G14000	683
AT1G14010	173
AT1G14020	146
AT1G14030	226
AT1G14040	114
AT1G14048	0
AT1G14060	64
AT1G14070	55
AT1G14071	0
AT1G14080	36
AT1G14100	0
AT1G14110	0
AT1G14120	596
AT1G14130	75
AT1G14140	66
AT1G14150	485
AT1G14160	91
AT1G14170	128
AT1G14180	30
AT1G14185	70
AT1G14190	44
AT1G14200	116
AT1G14205	17
AT1G14210	244
AT1G14220	3
AT1G14225	0
AT1G14230	210
AT1G14240	61
AT1G14250	6
AT1G14260	10
AT1G14270	299
AT1G14280	747
AT1G14290	381
AT1G14300	78
AT1G14310	72
AT1G14315	1
AT1G14320	1601
AT1G14330	143
AT1G14340	98
AT1G14345	810
AT1G14350	208
AT1G14360	66
AT1G14370	94
AT1G14380	399
AT1G14390	6
AT1G14400	1153
AT1G14410	59
AT1G14420	6
AT1G14430	132
AT1G14440	49
AT1G14450	202
AT1G14455	0
AT1G14460	184
AT1G14470	16
AT1G14480	25
AT1G14490	4
AT1G14500	0
AT1G14510	345
AT1G14518	0
AT1G14520	74
AT1G14530	37
AT1G14540	83
AT1G14549	0
AT1G14550	2
AT1G14560	108
AT1G14570	512
AT1G14580	210
AT1G14590	57
AT1G14600	11
AT1G14610	1012
AT1G14620	72
AT1G14630	9
AT1G14640	45
AT1G14642	1
