Geneid	/ufrc/jkim6/share/braskey/data/PRJNA546251/HISAT2/SRR9200664.sam
AT1G05562	76
AT1G05570	2214
AT1G05575	22
AT1G05577	0
AT1G05580	0
AT1G05590	162
AT1G05600	84
AT1G05610	18
AT1G05615	0
AT1G05620	193
AT1G05630	225
AT1G05640	23
AT1G05650	7
AT1G05660	43
AT1G05670	79
AT1G05675	7
AT1G05680	15
AT1G05690	25
AT1G05700	25
AT1G05710	110
AT1G05720	147
AT1G05730	6
AT1G05740	0
AT1G05750	40
AT1G05760	103
AT1G05770	16
AT1G05780	68
AT1G05785	52
AT1G05790	459
AT1G05800	0
AT1G05805	576
AT1G05810	221
AT1G05820	29
AT1G05830	934
AT1G05835	89
AT1G05840	513
AT1G05850	6031
AT1G05860	119
AT1G05870	614
AT1G05880	0
AT1G05890	1575
AT1G05894	3
AT1G05900	175
AT1G05910	290
AT1G05920	0
AT1G05925	0
AT1G05930	0
AT1G05940	325
AT1G05950	74
AT1G05960	1292
AT1G05970	66
AT1G05980	0
AT1G05990	11
AT1G06000	151
AT1G06002	35
AT1G06010	42
AT1G06020	5
AT1G06030	1
AT1G06040	2256
AT1G06050	64
AT1G06060	289
AT1G06070	205
AT1G06080	154
AT1G06090	132
AT1G06100	1
AT1G06110	614
AT1G06120	52
AT1G06130	199
AT1G06135	0
AT1G06137	0
AT1G06140	7
AT1G06148	1
AT1G06149	0
AT1G06150	21
AT1G06160	1
AT1G06170	3
AT1G06180	21
AT1G06190	240
AT1G06200	287
AT1G06210	265
AT1G06220	668
AT1G06225	0
AT1G06230	911
AT1G06240	88
AT1G06250	3
AT1G06260	0
AT1G06265	119
AT1G06270	14
AT1G06280	0
AT1G06290	749
AT1G06310	5
AT1G06320	2
AT1G06330	2
AT1G06340	4
AT1G06350	61
AT1G06360	335
AT1G06380	40
AT1G06390	845
AT1G06400	557
AT1G06410	2082
AT1G06420	7
AT1G06430	1102
AT1G06440	12
AT1G06450	38
AT1G06460	313
AT1G06470	145
AT1G06475	5
AT1G06480	0
AT1G06490	111
