Geneid	/ufrc/jkim6/share/braskey/data/PRJNA546251/HISAT2/SRR9200667.sam
AT1G03100	11
AT1G03103	0
AT1G03106	0
AT1G03110	56
AT1G03120	7
AT1G03130	4859
AT1G03140	305
AT1G03150	114
AT1G03160	342
AT1G03170	4
AT1G03180	12
AT1G03190	88
AT1G03200	0
AT1G03210	144
AT1G03220	3494
AT1G03230	130
AT1G03240	2
AT1G03250	181
AT1G03260	65
AT1G03270	28
AT1G03280	361
AT1G03290	205
AT1G03300	57
AT1G03310	181
AT1G03320	1
AT1G03330	141
AT1G03340	14
AT1G03350	428
AT1G03360	35
AT1G03365	182
AT1G03370	311
AT1G03380	678
AT1G03390	0
AT1G03400	194
AT1G03410	165
AT1G03430	61
AT1G03440	174
AT1G03445	14
AT1G03457	274
AT1G03470	91
AT1G03475	983
AT1G03490	0
AT1G03495	25
AT1G03502	2
AT1G03506	4
AT1G03510	11
AT1G03515	0
AT1G03520	148
AT1G03530	78
AT1G03540	12
AT1G03545	4
AT1G03550	130
AT1G03560	91
AT1G03570	0
AT1G03590	643
AT1G03600	2912
AT1G03610	383
AT1G03620	14
AT1G03630	644
AT1G03640	0
AT1G03650	12
AT1G03660	10
AT1G03670	0
AT1G03680	1237
AT1G03687	52
AT1G03700	15
AT1G03710	0
AT1G03720	0
AT1G03730	30
AT1G03740	357
AT1G03743	0
AT1G03746	0
AT1G03750	55
AT1G03760	40
AT1G03770	61
AT1G03780	67
AT1G03790	51
AT1G03800	4
AT1G03810	0
AT1G03820	14
AT1G03830	67
AT1G03840	8
AT1G03850	311
AT1G03860	282
AT1G03870	2833
AT1G03880	0
AT1G03890	0
AT1G03900	612
AT1G03905	98
AT1G03910	412
AT1G03920	90
AT1G03930	329
AT1G03935	5
AT1G03940	8
AT1G03950	118
AT1G03960	63
AT1G03970	104
AT1G03980	7
AT1G03982	0
AT1G03990	1
AT1G04000	129
AT1G04010	76
AT1G04020	32
AT1G04030	64
AT1G04040	824
AT1G04050	40
AT1G04070	27
AT1G04080	901
AT1G04090	12
AT1G04100	50
AT1G04110	54
AT1G04120	705
AT1G04130	39
AT1G04140	896
AT1G04150	0
AT1G04160	102
AT1G04170	577
AT1G04171	0
AT1G04180	6
AT1G04190	112
AT1G04200	220
AT1G04210	486
AT1G04220	452
AT1G04230	62
AT1G04240	421
AT1G04250	1005
AT1G04260	93
AT1G04270	941
AT1G04280	819
AT1G04290	101
AT1G04295	1
AT1G04300	1016
AT1G04310	144
AT1G04320	0
AT1G04330	3
AT1G04340	104
AT1G04350	621
AT1G04360	42
AT1G04370	0
AT1G04380	1
AT1G04390	111
AT1G04400	1293
AT1G04410	6174
AT1G04420	584
AT1G04425	3
AT1G04430	1117
AT1G04440	817
AT1G04445	4
AT1G04450	0
AT1G04470	1
AT1G04480	404
AT1G04490	8
AT1G04500	0
AT1G04501	0
AT1G04510	281
AT1G04520	69
AT1G04530	541
AT1G04540	1
AT1G04550	202
AT1G04555	29
AT1G04560	1
AT1G04570	8
AT1G04580	0
AT1G04590	130
AT1G04600	5
AT1G04610	16
AT1G04620	117
AT1G04625	0
AT1G04630	204
AT1G04635	8
AT1G04640	103
AT1G04645	0
AT1G04650	9
AT1G04660	169
AT1G04670	0
AT1G04680	574
AT1G04684	0
AT1G04690	359
AT1G04700	78
AT1G04710	161
AT1G04720	0
AT1G04730	39
AT1G04750	411
AT1G04760	8
AT1G04770	63
AT1G04778	4
AT1G04780	350
AT1G04790	200
AT1G04800	1681
AT1G04810	598
AT1G04820	2474
AT1G04830	168
AT1G04840	6
AT1G04850	620
AT1G04860	373
AT1G04870	82
AT1G04880	21
AT1G04890	0
AT1G04900	48
AT1G04910	233
AT1G04920	30
AT1G04930	16
AT1G04940	0
AT1G04945	23
AT1G04950	201
AT1G04960	223
AT1G04970	313
AT1G04980	79
AT1G04985	260
AT1G04990	201
AT1G05000	113
AT1G05010	6471
AT1G05020	58
AT1G05030	110
AT1G05040	0
AT1G05055	63
AT1G05060	101
AT1G05065	8
AT1G05070	222
AT1G05080	0
AT1G05085	0
AT1G05090	18
AT1G05100	8
AT1G05120	257
AT1G05136	0
AT1G05140	460
AT1G05150	430
AT1G05160	90
AT1G05170	84
AT1G05180	204
AT1G05190	2895
AT1G05200	240
AT1G05205	71
AT1G05210	13
AT1G05220	7
AT1G05230	441
AT1G05240	0
AT1G05250	70
AT1G05260	699
AT1G05270	282
AT1G05280	1
AT1G05290	0
AT1G05291	0
AT1G05300	47
AT1G05310	57
AT1G05320	475
AT1G05330	0
AT1G05340	201
AT1G05350	157
AT1G05360	108
AT1G05370	6
AT1G05380	468
AT1G05385	116
AT1G05390	0
AT1G05400	7
AT1G05410	101
AT1G05420	7
AT1G05430	212
AT1G05440	1
AT1G05450	4
AT1G05460	72
AT1G05470	241
AT1G05490	12
AT1G05500	412
AT1G05510	4
AT1G05520	309
AT1G05530	8
AT1G05540	12
AT1G05550	0
AT1G05560	71
AT1G05562	164
AT1G05570	1517
AT1G05575	8
AT1G05577	0
AT1G05580	0
AT1G05590	122
AT1G05600	56
AT1G05610	11
AT1G05615	0
AT1G05620	128
AT1G05630	153
AT1G05640	15
AT1G05650	19
AT1G05660	20
AT1G05670	64
AT1G05675	2
AT1G05680	16
AT1G05690	45
AT1G05700	13
AT1G05710	62
AT1G05720	103
AT1G05730	3
AT1G05740	0
AT1G05750	32
AT1G05760	75
AT1G05770	11
AT1G05780	29
AT1G05785	46
AT1G05790	238
AT1G05800	0
AT1G05805	233
AT1G05810	256
AT1G05820	55
AT1G05830	549
AT1G05835	20
AT1G05840	298
AT1G05850	5506
AT1G05860	93
AT1G05870	583
AT1G05880	1
AT1G05890	809
AT1G05894	4
AT1G05900	222
AT1G05910	184
AT1G05920	0
AT1G05925	0
AT1G05930	0
AT1G05940	319
AT1G05950	28
AT1G05960	929
AT1G05970	41
AT1G05980	0
AT1G05990	6
AT1G06000	1845
AT1G06002	35
AT1G06010	48
AT1G06020	5
AT1G06030	3
AT1G06040	2100
AT1G06050	67
AT1G06060	215
AT1G06070	114
AT1G06080	24
AT1G06090	112
AT1G06100	2
AT1G06110	370
AT1G06120	6
AT1G06130	129
AT1G06135	0
AT1G06137	0
AT1G06140	10
AT1G06148	3
AT1G06149	0
AT1G06150	16
AT1G06160	2
AT1G06170	7
AT1G06180	174
AT1G06190	344
AT1G06200	295
AT1G06210	224
AT1G06220	450
AT1G06225	0
AT1G06230	638
AT1G06240	104
AT1G06250	1
AT1G06260	0
AT1G06265	50
AT1G06270	14
AT1G06280	0
AT1G06290	572
AT1G06310	1
AT1G06320	1
AT1G06330	1
AT1G06340	0
AT1G06350	3
AT1G06360	201
AT1G06380	28
AT1G06390	620
AT1G06400	417
AT1G06410	1659
AT1G06420	5
AT1G06430	2441
AT1G06440	9
AT1G06450	32
AT1G06460	249
AT1G06470	153
AT1G06475	9
AT1G06480	0
AT1G06490	73
AT1G06500	63
AT1G06510	95
AT1G06515	84
AT1G06520	14
AT1G06530	305
AT1G06540	16
AT1G06550	1303
AT1G06560	122
AT1G06570	1694
AT1G06580	18
AT1G06590	73
AT1G06610	0
AT1G06620	132
AT1G06630	166
AT1G06640	1840
AT1G06645	132
AT1G06650	361
AT1G06660	16
AT1G06670	352
AT1G06680	22301
AT1G06690	1044
AT1G06700	862
AT1G06710	33
AT1G06720	168
AT1G06730	100
AT1G06750	4
AT1G06760	1245
AT1G06770	67
AT1G06780	132
AT1G06790	41
AT1G06800	131
AT1G06810	1
AT1G06820	316
AT1G06830	29
AT1G06840	302
AT1G06850	84
AT1G06860	0
AT1G06870	160
AT1G06880	0
AT1G06890	339
AT1G06900	445
AT1G06910	33
AT1G06920	1
AT1G06923	14
AT1G06925	0
AT1G06930	2
AT1G06950	1274
AT1G06960	90
AT1G06970	0
AT1G06980	68
AT1G06990	0
AT1G07000	141
AT1G07010	931
AT1G07020	67
AT1G07025	0
AT1G07030	104
AT1G07040	275
AT1G07050	23
AT1G07051	0
AT1G07060	0
AT1G07070	42
AT1G07080	625
AT1G07090	55
AT1G07100	0
AT1G07110	1726
AT1G07119	11
AT1G07120	2
AT1G07128	46
AT1G07130	26
AT1G07135	26
AT1G07140	829
AT1G07150	254
AT1G07160	2
AT1G07170	57
AT1G07175	1
AT1G07180	897
AT1G07190	0
AT1G07200	598
AT1G07210	131
AT1G07220	74
AT1G07230	322
AT1G07240	211
AT1G07250	460
AT1G07260	39
AT1G07270	7
AT1G07280	166
AT1G07290	11
AT1G07300	19
AT1G07310	404
AT1G07320	2011
AT1G07330	10
AT1G07340	0
AT1G07350	385
AT1G07360	334
AT1G07370	27
AT1G07380	130
AT1G07390	21
AT1G07400	3
AT1G07410	25
AT1G07420	245
AT1G07430	9
AT1G07440	160
AT1G07450	21
AT1G07460	0
AT1G07470	155
AT1G07473	1
AT1G07476	0
AT1G07480	210
AT1G07485	4
AT1G07490	10
AT1G07500	5
AT1G07510	616
AT1G07520	78
AT1G07530	278
AT1G07540	1
AT1G07550	2
AT1G07560	18
AT1G07570	415
AT1G07580	0
AT1G07590	2415
AT1G07600	0
AT1G07610	1765
AT1G07615	51
AT1G07620	18
AT1G07630	228
AT1G07640	146
AT1G07645	2
AT1G07650	732
AT1G07660	131
AT1G07670	440
AT1G07680	0
AT1G07690	7
AT1G07700	270
AT1G07702	0
AT1G07705	147
AT1G07710	4
AT1G07720	534
AT1G07725	1
AT1G07728	148
AT1G07730	0
AT1G07740	23
AT1G07745	69
AT1G07747	0
AT1G07750	348
AT1G07760	0
AT1G07770	675
AT1G07780	24
AT1G07790	124
AT1G07795	1
AT1G07810	442
AT1G07820	188
AT1G07830	48
AT1G07840	94
AT1G07850	0
AT1G07860	0
AT1G07870	137
AT1G07880	13
AT1G07885	1
AT1G07890	4011
AT1G07900	0
AT1G07901	0
AT1G07910	138
AT1G07920	1093
AT1G07930	1408
AT1G07940	1533
AT1G07950	68
AT1G07960	169
AT1G07970	126
AT1G07980	110
AT1G07985	55
AT1G07990	508
AT1G08000	77
AT1G08005	0
AT1G08010	143
AT1G08030	132
AT1G08032	0
AT1G08035	0
AT1G08040	151
AT1G08050	69
AT1G08060	214
AT1G08065	0
AT1G08070	10
AT1G08080	0
AT1G08090	0
AT1G08100	0
AT1G08110	517
AT1G08115	4
AT1G08120	0
AT1G08125	118
AT1G08130	239
AT1G08135	0
AT1G08140	0
AT1G08150	1
AT1G08160	151
AT1G08165	3
AT1G08170	0
AT1G08180	40
AT1G08190	1439
AT1G08200	2002
AT1G08210	170
AT1G08220	35
AT1G08230	124
AT1G08240	0
AT1G08250	145
AT1G08260	130
AT1G08270	13
AT1G08280	50
AT1G08290	12
AT1G08300	56
AT1G08310	36
AT1G08315	102
AT1G08320	258
AT1G08340	118
AT1G08350	57
AT1G08360	901
AT1G08370	282
AT1G08380	14256
AT1G08390	29
AT1G08400	45
AT1G08410	84
AT1G08420	596
AT1G08430	46
AT1G08440	0
AT1G08450	308
AT1G08460	192
AT1G08465	80
AT1G08470	153
AT1G08480	343
AT1G08490	318
AT1G08500	29
AT1G08510	1549
AT1G08520	2023
AT1G08530	50
AT1G08540	869
AT1G08550	566
AT1G08560	171
AT1G08570	1494
AT1G08580	77
AT1G08590	72
AT1G08592	36
AT1G08600	337
AT1G08610	29
AT1G08620	301
AT1G08630	1163
AT1G08640	240
AT1G08650	132
AT1G08660	208
AT1G08670	70
AT1G08680	519
AT1G08695	0
AT1G08700	206
AT1G08710	64
AT1G08720	277
AT1G08730	6
AT1G08750	76
AT1G08760	249
AT1G08770	130
AT1G08780	59
AT1G08790	0
AT1G08800	618
AT1G08810	188
AT1G08820	345
AT1G08830	1620
AT1G08840	49
AT1G08845	34
AT1G08860	3
AT1G08870	0
AT1G08880	253
AT1G08890	106
AT1G08900	79
AT1G08910	242
AT1G08920	263
AT1G08930	1058
AT1G08940	68
AT1G08950	0
AT1G08960	71
AT1G08970	280
AT1G08980	287
AT1G08985	0
AT1G08990	117
AT1G09000	65
AT1G09010	545
AT1G09020	420
AT1G09026	0
AT1G09030	0
AT1G09040	53
AT1G09050	43
AT1G09060	426
AT1G09070	1077
AT1G09080	2
AT1G09090	88
AT1G09100	145
AT1G09110	0
AT1G09130	1037
AT1G09140	848
AT1G09150	194
AT1G09155	39
AT1G09157	0
AT1G09160	245
AT1G09170	69
AT1G09176	0
AT1G09180	7
AT1G09190	4
AT1G09195	61
AT1G09200	143
AT1G09210	669
AT1G09220	7
AT1G09230	128
AT1G09240	2
AT1G09245	0
AT1G09250	296
AT1G09260	0
AT1G09270	636
AT1G09280	183
AT1G09290	65
AT1G09300	64
AT1G09310	10402
AT1G09320	65
AT1G09330	177
AT1G09340	8164
AT1G09350	2
AT1G09360	0
AT1G09370	0
AT1G09380	2
AT1G09390	135
AT1G09400	1
AT1G09410	9
AT1G09415	71
AT1G09420	248
AT1G09421	6
AT1G09430	965
AT1G09440	148
AT1G09450	10
AT1G09460	191
AT1G09470	22
AT1G09480	22
AT1G09483	0
AT1G09490	152
AT1G09500	5
AT1G09510	3
AT1G09520	75
AT1G09530	155
AT1G09540	54
AT1G09550	0
AT1G09560	2389
AT1G09570	1580
AT1G09575	36
AT1G09580	22
AT1G09590	447
AT1G09600	11
AT1G09610	12
AT1G09620	1038
AT1G09625	0
AT1G09630	73
AT1G09640	1296
AT1G09645	104
AT1G09650	2
AT1G09660	229
AT1G09665	0
AT1G09680	5
AT1G09690	742
AT1G09700	66
AT1G09710	58
AT1G09720	0
AT1G09730	334
AT1G09740	452
AT1G09750	622
AT1G09760	182
AT1G09770	972
AT1G09780	1018
AT1G09790	0
AT1G09794	14
AT1G09795	163
AT1G09800	13
AT1G09810	81
AT1G09812	11
AT1G09815	82
AT1G09820	40
AT1G09830	194
AT1G09840	301
AT1G09850	227
AT1G09860	6
AT1G09870	242
AT1G09880	7
AT1G09890	44
AT1G09900	83
AT1G09910	153
AT1G09920	243
AT1G09930	0
AT1G09932	19
AT1G09935	0
AT1G09940	207
AT1G09950	1
AT1G09960	55
AT1G09970	1646
AT1G09980	212
AT1G09995	38
AT1G10000	1
AT1G10010	0
AT1G10020	458
AT1G10030	70
AT1G10040	24
AT1G10050	146
AT1G10060	102
AT1G10070	422
AT1G10090	377
AT1G10095	39
AT1G10100	0
AT1G10110	1
AT1G10120	193
AT1G10130	395
AT1G10140	188
AT1G10150	287
AT1G10155	4
AT1G10170	588
AT1G10180	168
AT1G10190	0
AT1G10200	510
AT1G10210	44
AT1G10220	2
AT1G10230	32
AT1G10240	82
AT1G10250	0
AT1G10270	102
AT1G10280	35
AT1G10290	749
AT1G10300	2
AT1G10310	93
AT1G10320	157
AT1G10330	7
AT1G10340	19
AT1G10350	101
AT1G10360	438
AT1G10370	1180
AT1G10380	66
AT1G10385	0
AT1G10390	925
AT1G10400	2
AT1G10410	283
AT1G10417	3
AT1G10430	230
AT1G10440	0
AT1G10450	208
AT1G10455	0
AT1G10460	7
AT1G10470	612
AT1G10480	19
AT1G10490	87
AT1G10500	309
AT1G10510	322
AT1G10520	35
AT1G10522	87
AT1G10530	6
AT1G10540	2
AT1G10550	45
AT1G10560	5
AT1G10570	179
AT1G10580	266
AT1G10585	1
AT1G10586	0
AT1G10588	0
AT1G10590	422
AT1G10600	135
AT1G10610	96
AT1G10620	0
AT1G10630	344
AT1G10640	80
AT1G10650	258
AT1G10652	0
AT1G10657	55
AT1G10660	352
AT1G10670	1773
AT1G10680	0
AT1G10682	526
AT1G10690	14
AT1G10700	121
AT1G10710	0
AT1G10717	0
AT1G10720	218
AT1G10730	72
AT1G10740	993
AT1G10745	0
AT1G10747	0
AT1G10750	28
AT1G10760	648
AT1G10770	0
AT1G10780	22
AT1G10790	3
AT1G10800	4
AT1G10810	9
AT1G10820	123
AT1G10830	195
AT1G10840	742
AT1G10850	247
AT1G10865	152
AT1G10870	206
AT1G10880	0
AT1G10890	514
AT1G10900	378
AT1G10910	339
AT1G10920	59
AT1G10930	80
AT1G10940	586
AT1G10950	834
AT1G10960	2608
AT1G10970	62
AT1G10980	0
AT1G10990	13
AT1G11000	63
AT1G11010	0
AT1G11020	125
AT1G11030	0
AT1G11040	0
AT1G11050	68
AT1G11060	148
AT1G11070	4
AT1G11080	3
AT1G11090	74
AT1G11100	57
AT1G11110	0
AT1G11112	2
AT1G11120	14
AT1G11125	2
AT1G11130	48
AT1G11145	0
AT1G11160	25
AT1G11170	17
AT1G11175	60
AT1G11180	131
AT1G11185	10
AT1G11190	151
AT1G11200	62
AT1G11210	105
AT1G11220	14
AT1G11230	3
AT1G11240	123
AT1G11250	0
AT1G11260	6940
AT1G11270	37
AT1G11280	275
AT1G11290	26
AT1G11300	81
AT1G11310	625
AT1G11320	31
AT1G11330	183
AT1G11340	62
AT1G11350	329
AT1G11360	239
AT1G11362	1
AT1G11370	0
AT1G11380	222
AT1G11390	166
AT1G11400	331
AT1G11410	321
AT1G11420	19
AT1G11430	424
AT1G11440	31
AT1G11450	36
AT1G11460	0
AT1G11470	0
AT1G11475	77
AT1G11480	654
AT1G11490	4
AT1G11500	8
AT1G11510	0
AT1G11520	0
AT1G11530	186
AT1G11540	12
AT1G11545	234
AT1G11550	0
AT1G11560	0
AT1G11570	8
AT1G11572	0
AT1G11580	476
AT1G11590	0
AT1G11592	93
AT1G11593	0
AT1G11600	25
AT1G11608	0
AT1G11610	0
AT1G11620	0
AT1G11630	55
AT1G11640	0
AT1G11650	1934
AT1G11655	9
AT1G11660	272
AT1G11670	371
AT1G11680	659
AT1G11684	0
AT1G11690	4
AT1G11700	126
AT1G11710	23
AT1G11720	408
AT1G11730	8
AT1G11735	9
AT1G11740	56
AT1G11750	749
AT1G11755	60
AT1G11760	58
AT1G11765	0
AT1G11770	0
AT1G11780	56
AT1G11785	1
AT1G11790	166
AT1G11800	57
AT1G11810	0
AT1G11820	981
AT1G11840	2201
AT1G11850	95
AT1G11860	7850
AT1G11870	197
AT1G11880	47
AT1G11890	176
AT1G11900	9
AT1G11905	80
AT1G11910	5183
AT1G11915	9
AT1G11920	10
AT1G11925	0
AT1G11930	370
AT1G11940	24
AT1G11950	51
AT1G11960	74
AT1G11970	0
AT1G11980	0
AT1G11990	0
AT1G12000	887
AT1G12010	40
AT1G12013	0
AT1G12015	0
AT1G12020	48
AT1G12030	6
AT1G12040	398
AT1G12050	295
AT1G12060	13
AT1G12064	1
AT1G12070	30
AT1G12080	1659
AT1G12090	3661
AT1G12100	6
AT1G12110	1091
AT1G12120	650
AT1G12130	13
AT1G12140	363
AT1G12150	13
AT1G12160	41
AT1G12170	0
AT1G12180	0
AT1G12190	0
AT1G12200	266
AT1G12210	11
AT1G12211	0
AT1G12220	54
AT1G12230	788
AT1G12240	3167
AT1G12244	63
AT1G12250	695
AT1G12260	58
AT1G12270	343
AT1G12280	68
AT1G12290	42
AT1G12294	0
AT1G12300	36
AT1G12310	356
AT1G12320	22
AT1G12330	280
AT1G12340	1
AT1G12350	122
AT1G12360	654
AT1G12370	130
AT1G12380	25
AT1G12390	120
AT1G12400	19
AT1G12410	727
AT1G12411	0
AT1G12420	66
AT1G12423	0
AT1G12430	258
AT1G12440	1099
AT1G12450	95
AT1G12451	0
AT1G12460	231
AT1G12470	429
AT1G12480	6
AT1G12490	1
AT1G12500	484
AT1G12510	0
AT1G12520	572
AT1G12530	99
AT1G12540	0
AT1G12550	34
AT1G12560	217
AT1G12570	23
AT1G12580	606
AT1G12590	0
AT1G12600	10
AT1G12610	0
AT1G12620	47
AT1G12630	1
AT1G12640	308
AT1G12650	125
AT1G12660	0
AT1G12663	0
AT1G12665	0
AT1G12672	0
AT1G12680	178
AT1G12700	41
AT1G12710	73
AT1G12730	48
AT1G12740	257
AT1G12750	157
AT1G12760	538
AT1G12770	220
AT1G12775	23
AT1G12780	811
AT1G12790	37
AT1G12800	1631
AT1G12805	0
AT1G12810	192
AT1G12820	381
AT1G12830	85
AT1G12840	856
AT1G12845	15
AT1G12850	328
AT1G12855	0
AT1G12860	348
AT1G12870	0
AT1G12880	39
AT1G12890	0
AT1G12900	12802
AT1G12910	247
AT1G12920	504
AT1G12930	211
AT1G12938	0
AT1G12940	0
AT1G12950	67
AT1G12960	0
AT1G12970	91
AT1G12980	1
AT1G12990	153
AT1G13000	103
AT1G13010	0
AT1G13020	281
AT1G13030	48
AT1G13040	24
AT1G13050	29
AT1G13060	521
AT1G13080	835
AT1G13090	216
AT1G13100	151
AT1G13110	586
AT1G13120	143
AT1G13130	28
AT1G13140	0
AT1G13150	0
AT1G13160	141
AT1G13170	171
AT1G13180	71
AT1G13190	352
AT1G13195	74
AT1G13200	0
AT1G13210	249
AT1G13220	243
AT1G13230	5
AT1G13240	0
AT1G13245	409
AT1G13250	159
AT1G13260	599
AT1G13270	136
AT1G13280	55
AT1G13290	0
AT1G13300	152
AT1G13310	4
AT1G13320	467
AT1G13330	8
AT1G13340	10
AT1G13350	422
AT1G13360	532
AT1G13370	1
AT1G13380	130
AT1G13390	221
AT1G13400	0
AT1G13410	11
AT1G13420	33
AT1G13430	36
AT1G13440	6569
AT1G13448	4
AT1G13450	263
AT1G13460	143
AT1G13470	1
AT1G13480	0
AT1G13485	0
AT1G13490	0
AT1G13500	6
AT1G13510	15
AT1G13520	26
AT1G13530	22
AT1G13540	3
AT1G13550	2
AT1G13560	433
AT1G13570	141
AT1G13580	63
AT1G13590	31
AT1G13600	25
AT1G13605	0
AT1G13607	0
AT1G13608	0
AT1G13609	0
AT1G13610	49
AT1G13620	0
AT1G13630	21
AT1G13635	28
AT1G13640	1079
AT1G13650	45
AT1G13670	244
AT1G13680	0
AT1G13690	82
AT1G13700	121
AT1G13710	52
AT1G13720	0
AT1G13730	178
AT1G13740	158
AT1G13750	26
AT1G13755	0
AT1G13760	0
AT1G13770	96
AT1G13780	49
AT1G13790	29
AT1G13800	14
AT1G13810	45
AT1G13820	420
AT1G13830	44
AT1G13840	0
AT1G13850	0
AT1G13860	80
AT1G13870	74
AT1G13880	229
AT1G13890	0
AT1G13900	223
AT1G13910	32
AT1G13920	55
AT1G13930	3756
AT1G13940	201
AT1G13950	90
AT1G13960	295
AT1G13970	73
AT1G13980	558
AT1G13990	116
AT1G14000	630
AT1G14010	142
AT1G14020	133
AT1G14030	240
AT1G14040	130
AT1G14048	0
AT1G14060	44
AT1G14070	53
AT1G14071	3
AT1G14080	46
AT1G14100	0
AT1G14110	0
AT1G14120	342
AT1G14130	77
AT1G14140	88
AT1G14150	592
AT1G14160	136
AT1G14170	135
AT1G14180	39
AT1G14185	57
AT1G14190	19
AT1G14200	90
AT1G14205	11
AT1G14210	264
AT1G14220	9
AT1G14225	0
AT1G14230	198
AT1G14240	65
AT1G14250	2
AT1G14260	2
AT1G14270	328
AT1G14280	633
AT1G14290	384
AT1G14300	54
AT1G14310	74
AT1G14315	0
AT1G14320	1594
AT1G14330	133
AT1G14340	83
AT1G14345	935
AT1G14350	236
AT1G14360	62
AT1G14370	98
AT1G14380	316
AT1G14390	11
AT1G14400	938
AT1G14410	78
AT1G14420	3
AT1G14430	149
AT1G14440	35
AT1G14450	211
AT1G14455	0
AT1G14460	203
AT1G14470	3
AT1G14480	12
AT1G14490	11
AT1G14500	1
AT1G14510	303
AT1G14518	0
AT1G14520	50
AT1G14530	39
AT1G14540	73
AT1G14549	0
AT1G14550	0
AT1G14560	135
AT1G14570	471
AT1G14580	188
AT1G14590	47
AT1G14600	13
AT1G14610	1017
AT1G14620	65
AT1G14630	6
AT1G14640	55
AT1G14642	1
