Geneid	/ufrc/jkim6/share/braskey/data/PRJNA546251/HISAT2/SRR9200674.sam
AT1G02760	0
AT1G02770	10
AT1G02780	2124
AT1G02790	0
AT1G02800	7
AT1G02810	90
AT1G02813	4
AT1G02816	97
AT1G02820	101
AT1G02830	0
AT1G02840	1097
AT1G02850	70
AT1G02860	257
AT1G02870	67
AT1G02880	199
AT1G02890	1228
AT1G02900	310
AT1G02910	385
AT1G02920	59
AT1G02930	70
AT1G02940	2
AT1G02950	95
AT1G02952	1
AT1G02960	152
AT1G02965	0
AT1G02970	15
AT1G02980	2
AT1G02990	197
AT1G03000	284
AT1G03010	15
AT1G03020	0
AT1G03022	0
AT1G03030	83
AT1G03040	217
AT1G03050	2
AT1G03055	50
AT1G03060	550
AT1G03070	19
AT1G03080	1071
AT1G03090	3437
AT1G03100	12
AT1G03103	0
AT1G03106	0
AT1G03110	58
AT1G03120	7
AT1G03130	6592
AT1G03140	386
AT1G03150	107
AT1G03160	391
AT1G03170	9
AT1G03180	14
AT1G03190	91
AT1G03200	1
AT1G03210	145
AT1G03220	3170
AT1G03230	136
AT1G03240	0
AT1G03250	156
AT1G03260	84
AT1G03270	22
AT1G03280	414
AT1G03290	178
AT1G03300	75
AT1G03310	198
AT1G03320	0
AT1G03330	150
AT1G03340	12
AT1G03350	418
AT1G03360	42
AT1G03365	165
AT1G03370	339
AT1G03380	733
AT1G03390	0
AT1G03400	241
AT1G03410	228
AT1G03430	79
AT1G03440	182
AT1G03445	13
AT1G03457	232
AT1G03470	72
AT1G03475	905
AT1G03490	0
AT1G03495	7
AT1G03502	0
AT1G03506	2
AT1G03510	11
AT1G03515	0
AT1G03520	189
AT1G03530	102
AT1G03540	15
AT1G03545	10
AT1G03550	111
AT1G03560	93
AT1G03570	0
AT1G03590	625
AT1G03600	3482
AT1G03610	446
AT1G03620	20
AT1G03630	943
AT1G03640	0
AT1G03650	5
AT1G03660	6
AT1G03670	0
AT1G03680	1525
AT1G03687	63
AT1G03700	12
AT1G03710	3
AT1G03720	0
AT1G03730	19
AT1G03740	362
AT1G03743	0
AT1G03746	0
AT1G03750	45
AT1G03760	45
AT1G03770	52
AT1G03780	55
AT1G03790	37
AT1G03800	6
AT1G03810	0
AT1G03820	22
AT1G03830	82
AT1G03840	13
AT1G03850	289
AT1G03860	313
AT1G03870	2705
AT1G03880	0
AT1G03890	0
AT1G03900	606
AT1G03905	72
AT1G03910	427
AT1G03920	60
AT1G03930	375
AT1G03935	1
AT1G03940	13
AT1G03950	111
AT1G03960	56
AT1G03970	120
AT1G03980	4
AT1G03982	0
AT1G03990	1
AT1G04000	164
AT1G04010	65
AT1G04020	25
AT1G04030	53
AT1G04040	526
AT1G04050	28
AT1G04070	29
AT1G04080	811
AT1G04090	11
AT1G04100	51
AT1G04110	83
AT1G04120	574
AT1G04130	48
AT1G04140	875
AT1G04150	1
AT1G04160	85
AT1G04170	531
AT1G04171	0
AT1G04180	18
AT1G04190	124
AT1G04200	185
AT1G04210	453
AT1G04220	297
AT1G04230	64
AT1G04240	467
AT1G04250	749
AT1G04260	96
AT1G04270	874
AT1G04280	845
AT1G04290	83
AT1G04295	5
AT1G04300	968
AT1G04310	147
AT1G04320	0
AT1G04330	8
AT1G04340	100
AT1G04350	641
AT1G04360	39
AT1G04370	0
AT1G04380	0
AT1G04390	97
AT1G04400	1348
AT1G04410	5470
AT1G04420	582
AT1G04425	9
AT1G04430	988
AT1G04440	753
AT1G04445	0
AT1G04450	0
AT1G04470	0
AT1G04480	306
AT1G04490	5
AT1G04500	0
AT1G04501	0
AT1G04510	274
AT1G04520	103
AT1G04530	692
AT1G04540	1
AT1G04550	245
AT1G04555	20
AT1G04560	0
AT1G04570	4
AT1G04580	0
AT1G04590	145
AT1G04600	1
AT1G04610	34
AT1G04620	115
AT1G04625	0
AT1G04630	190
AT1G04635	8
AT1G04640	95
AT1G04645	0
AT1G04650	14
AT1G04660	89
AT1G04670	1
AT1G04680	321
AT1G04684	0
AT1G04690	327
AT1G04700	46
AT1G04710	139
AT1G04720	0
AT1G04730	35
AT1G04750	433
AT1G04760	4
AT1G04770	49
AT1G04778	6
AT1G04780	412
AT1G04790	233
AT1G04800	1372
AT1G04810	541
AT1G04820	2460
AT1G04830	176
AT1G04840	8
AT1G04850	672
AT1G04860	363
AT1G04870	87
AT1G04880	25
AT1G04890	0
AT1G04900	50
AT1G04910	188
AT1G04920	13
AT1G04930	22
AT1G04940	2
AT1G04945	34
AT1G04950	234
AT1G04960	241
AT1G04970	280
AT1G04980	59
AT1G04985	266
AT1G04990	155
AT1G05000	99
AT1G05010	5992
AT1G05020	41
AT1G05030	97
AT1G05040	0
AT1G05055	61
AT1G05060	91
AT1G05065	17
AT1G05070	215
AT1G05080	0
AT1G05085	0
AT1G05090	24
AT1G05100	16
AT1G05120	239
AT1G05136	0
AT1G05140	514
AT1G05150	486
AT1G05160	123
AT1G05170	85
AT1G05180	170
AT1G05190	2898
AT1G05200	271
AT1G05205	65
AT1G05210	17
AT1G05220	9
AT1G05230	321
AT1G05240	1
AT1G05250	84
AT1G05260	499
AT1G05270	296
AT1G05280	2
AT1G05290	0
AT1G05291	0
AT1G05300	48
AT1G05310	47
AT1G05320	297
AT1G05330	3
AT1G05340	303
AT1G05350	174
AT1G05360	129
AT1G05370	6
AT1G05380	459
AT1G05385	153
AT1G05390	0
AT1G05400	14
AT1G05410	97
AT1G05420	4
AT1G05430	190
AT1G05440	8
AT1G05450	8
AT1G05460	83
AT1G05470	264
AT1G05490	10
AT1G05500	362
AT1G05510	0
AT1G05520	266
AT1G05530	4
AT1G05540	33
AT1G05550	0
AT1G05560	102
AT1G05562	170
AT1G05570	1226
AT1G05575	15
AT1G05577	0
AT1G05580	0
AT1G05590	134
AT1G05600	65
AT1G05610	6
AT1G05615	0
AT1G05620	116
AT1G05630	158
AT1G05640	15
AT1G05650	4
AT1G05660	7
AT1G05670	61
AT1G05675	3
AT1G05680	16
AT1G05690	69
AT1G05700	23
AT1G05710	89
AT1G05720	98
AT1G05730	2
AT1G05740	0
AT1G05750	31
AT1G05760	62
AT1G05770	14
AT1G05780	31
AT1G05785	36
AT1G05790	244
AT1G05800	0
AT1G05805	289
AT1G05810	184
AT1G05820	56
AT1G05830	467
AT1G05835	49
AT1G05840	334
AT1G05850	4924
AT1G05860	87
AT1G05870	673
AT1G05880	0
AT1G05890	822
AT1G05894	5
AT1G05900	224
AT1G05910	229
AT1G05920	0
AT1G05925	0
AT1G05930	0
AT1G05940	295
AT1G05950	37
AT1G05960	845
AT1G05970	34
AT1G05980	0
AT1G05990	9
AT1G06000	1403
AT1G06002	32
AT1G06010	30
AT1G06020	4
AT1G06030	0
AT1G06040	2756
AT1G06050	63
AT1G06060	217
AT1G06070	142
AT1G06080	12
AT1G06090	79
AT1G06100	2
AT1G06110	402
AT1G06120	3
AT1G06130	164
AT1G06135	0
AT1G06137	0
AT1G06140	6
AT1G06148	1
AT1G06149	0
AT1G06150	12
AT1G06160	0
AT1G06170	4
AT1G06180	151
AT1G06190	346
AT1G06200	239
AT1G06210	205
AT1G06220	480
AT1G06225	0
AT1G06230	672
AT1G06240	88
AT1G06250	0
AT1G06260	0
AT1G06265	41
AT1G06270	18
AT1G06280	0
AT1G06290	575
AT1G06310	0
AT1G06320	1
AT1G06330	1
AT1G06340	1
AT1G06350	9
AT1G06360	170
AT1G06380	52
AT1G06390	535
AT1G06400	481
AT1G06410	1616
AT1G06420	4
AT1G06430	2677
AT1G06440	11
AT1G06450	27
AT1G06460	393
AT1G06470	135
AT1G06475	7
AT1G06480	0
AT1G06490	67
AT1G06500	68
AT1G06510	103
AT1G06515	68
AT1G06520	11
AT1G06530	354
AT1G06540	15
AT1G06550	1135
AT1G06560	93
AT1G06570	2112
AT1G06580	23
AT1G06590	62
AT1G06610	0
AT1G06620	88
AT1G06630	156
AT1G06640	1371
AT1G06645	121
AT1G06650	443
AT1G06660	23
AT1G06670	376
AT1G06680	28635
AT1G06690	1284
AT1G06700	788
AT1G06710	45
AT1G06720	209
AT1G06730	99
AT1G06750	14
AT1G06760	1225
AT1G06770	46
AT1G06780	120
AT1G06790	40
AT1G06800	124
AT1G06810	0
AT1G06820	404
AT1G06830	26
AT1G06840	258
AT1G06850	87
AT1G06860	0
AT1G06870	173
AT1G06880	0
AT1G06890	308
AT1G06900	426
AT1G06910	60
AT1G06920	0
AT1G06923	8
AT1G06925	0
AT1G06930	3
AT1G06950	1376
AT1G06960	89
AT1G06970	4
AT1G06980	72
AT1G06990	0
AT1G07000	118
AT1G07010	938
AT1G07020	68
AT1G07025	0
AT1G07030	124
AT1G07040	319
AT1G07050	36
AT1G07051	0
AT1G07060	1
AT1G07070	49
AT1G07080	545
AT1G07090	40
AT1G07100	0
AT1G07110	2366
AT1G07119	9
AT1G07120	9
AT1G07128	58
AT1G07130	27
AT1G07135	37
AT1G07140	849
AT1G07150	188
AT1G07160	5
AT1G07170	74
AT1G07175	1
AT1G07180	1191
AT1G07190	0
AT1G07200	541
AT1G07210	155
AT1G07220	89
AT1G07230	436
AT1G07240	168
AT1G07250	530
AT1G07260	27
AT1G07270	2
AT1G07280	272
AT1G07290	18
AT1G07300	16
AT1G07310	397
AT1G07320	1913
AT1G07330	11
AT1G07340	0
AT1G07350	344
AT1G07360	285
AT1G07370	43
AT1G07380	130
AT1G07390	19
AT1G07400	3
AT1G07410	15
AT1G07420	220
AT1G07430	3
AT1G07440	121
AT1G07450	22
AT1G07460	0
AT1G07470	182
AT1G07473	0
AT1G07476	0
AT1G07480	236
AT1G07485	8
AT1G07490	10
AT1G07500	11
AT1G07510	606
AT1G07520	69
AT1G07530	320
AT1G07540	0
AT1G07550	5
AT1G07560	50
AT1G07570	442
AT1G07580	0
AT1G07590	2133
AT1G07600	0
AT1G07610	1433
AT1G07615	58
AT1G07620	19
AT1G07630	220
AT1G07640	243
AT1G07645	0
AT1G07650	640
AT1G07660	134
AT1G07670	413
AT1G07680	0
AT1G07690	3
AT1G07700	293
AT1G07702	0
AT1G07705	155
AT1G07710	1
AT1G07720	545
AT1G07725	2
AT1G07728	160
AT1G07730	0
AT1G07740	16
AT1G07745	67
AT1G07747	0
AT1G07750	307
AT1G07760	0
AT1G07770	655
AT1G07780	24
AT1G07790	161
AT1G07795	0
AT1G07810	423
AT1G07820	209
AT1G07830	50
AT1G07840	87
AT1G07850	0
AT1G07860	0
AT1G07870	129
AT1G07880	15
AT1G07885	0
AT1G07890	3592
AT1G07900	1
AT1G07901	1
AT1G07910	142
AT1G07920	1003
AT1G07930	1398
AT1G07940	1409
AT1G07950	78
AT1G07960	134
AT1G07970	132
AT1G07980	103
AT1G07985	57
AT1G07990	463
AT1G08000	80
AT1G08005	0
AT1G08010	165
AT1G08030	117
AT1G08032	0
AT1G08035	0
AT1G08040	145
AT1G08050	53
AT1G08060	244
AT1G08065	0
AT1G08070	8
AT1G08080	0
AT1G08090	0
AT1G08100	0
AT1G08110	609
AT1G08115	1
AT1G08120	0
AT1G08125	141
AT1G08130	244
AT1G08135	0
AT1G08140	0
AT1G08150	0
AT1G08160	162
AT1G08165	2
AT1G08170	0
AT1G08180	32
AT1G08190	1245
AT1G08200	1906
AT1G08210	164
AT1G08220	27
AT1G08230	110
AT1G08240	0
AT1G08250	153
AT1G08260	123
AT1G08270	15
AT1G08280	73
AT1G08290	9
AT1G08300	52
AT1G08310	21
AT1G08315	100
AT1G08320	168
AT1G08340	102
AT1G08350	56
AT1G08360	862
AT1G08370	301
AT1G08380	18902
AT1G08390	32
AT1G08400	37
AT1G08410	86
AT1G08420	672
AT1G08430	70
AT1G08440	0
AT1G08450	365
AT1G08460	168
AT1G08465	75
AT1G08470	153
AT1G08480	315
AT1G08490	303
AT1G08500	22
AT1G08510	1283
AT1G08520	1986
AT1G08530	51
AT1G08540	1062
AT1G08550	695
AT1G08560	141
AT1G08570	1433
AT1G08580	75
AT1G08590	79
AT1G08592	40
AT1G08600	357
AT1G08610	42
AT1G08620	356
AT1G08630	1520
AT1G08640	198
AT1G08650	95
AT1G08660	173
AT1G08670	31
AT1G08680	460
AT1G08695	0
AT1G08700	214
AT1G08710	81
AT1G08720	240
AT1G08730	3
AT1G08750	94
AT1G08760	255
AT1G08770	118
AT1G08780	74
AT1G08790	0
AT1G08800	503
AT1G08810	152
AT1G08820	324
AT1G08830	2034
AT1G08840	50
AT1G08845	21
AT1G08860	1
AT1G08870	0
AT1G08880	218
AT1G08890	76
AT1G08900	85
AT1G08910	210
AT1G08920	186
AT1G08930	971
AT1G08940	97
AT1G08950	0
AT1G08960	70
AT1G08970	285
AT1G08980	267
AT1G08985	0
AT1G08990	96
AT1G09000	45
AT1G09010	522
AT1G09020	412
AT1G09026	0
AT1G09030	0
AT1G09040	69
AT1G09050	42
AT1G09060	493
AT1G09070	976
AT1G09080	0
AT1G09090	71
AT1G09100	156
AT1G09110	0
AT1G09130	1094
AT1G09140	709
AT1G09150	210
AT1G09155	33
AT1G09157	0
AT1G09160	262
AT1G09170	44
AT1G09176	1
AT1G09180	0
AT1G09190	14
AT1G09195	67
AT1G09200	174
AT1G09210	686
AT1G09220	5
AT1G09230	151
AT1G09240	13
AT1G09245	0
AT1G09250	403
AT1G09260	0
AT1G09270	544
AT1G09280	206
AT1G09290	68
AT1G09300	59
AT1G09310	6659
AT1G09320	68
AT1G09330	165
AT1G09340	8669
AT1G09350	5
AT1G09360	0
AT1G09370	0
AT1G09380	5
AT1G09390	137
AT1G09400	0
AT1G09410	11
AT1G09415	60
AT1G09420	270
AT1G09421	2
AT1G09430	922
AT1G09440	105
AT1G09450	15
AT1G09460	297
AT1G09470	22
AT1G09480	26
AT1G09483	0
AT1G09490	146
AT1G09500	3
AT1G09510	0
AT1G09520	57
AT1G09530	121
AT1G09540	14
AT1G09550	0
AT1G09560	1456
AT1G09570	1884
AT1G09575	40
AT1G09580	21
AT1G09590	444
AT1G09600	20
AT1G09610	15
AT1G09620	1203
AT1G09625	0
AT1G09630	85
AT1G09640	1393
AT1G09645	106
AT1G09650	2
AT1G09660	238
AT1G09665	0
AT1G09680	3
AT1G09690	738
AT1G09700	74
AT1G09710	60
AT1G09720	0
AT1G09730	358
AT1G09740	419
AT1G09750	795
AT1G09760	243
AT1G09770	1238
AT1G09780	904
AT1G09790	0
AT1G09794	15
AT1G09795	160
AT1G09800	23
AT1G09810	71
AT1G09812	4
AT1G09815	91
AT1G09820	45
AT1G09830	186
AT1G09840	288
AT1G09850	248
AT1G09860	5
AT1G09870	186
AT1G09880	13
AT1G09890	34
AT1G09900	89
AT1G09910	138
AT1G09920	228
AT1G09930	1
AT1G09932	28
AT1G09935	0
AT1G09940	203
AT1G09950	1
AT1G09960	55
AT1G09970	1631
AT1G09980	250
AT1G09995	40
AT1G10000	3
AT1G10010	0
AT1G10020	404
AT1G10030	58
AT1G10040	32
AT1G10050	125
AT1G10060	113
AT1G10070	596
AT1G10090	298
AT1G10095	35
AT1G10100	0
AT1G10110	5
AT1G10120	237
AT1G10130	373
AT1G10140	171
AT1G10150	208
AT1G10155	2
AT1G10170	581
AT1G10180	176
AT1G10190	0
AT1G10200	536
AT1G10210	75
AT1G10220	4
AT1G10230	26
AT1G10240	85
AT1G10250	0
AT1G10270	86
AT1G10280	40
AT1G10290	728
AT1G10300	8
AT1G10310	100
AT1G10320	176
AT1G10330	15
AT1G10340	36
AT1G10350	108
AT1G10360	423
AT1G10370	1084
AT1G10380	114
AT1G10385	6
AT1G10390	853
AT1G10400	1
AT1G10410	223
AT1G10417	4
AT1G10430	185
AT1G10440	0
AT1G10450	229
AT1G10455	0
AT1G10460	3
AT1G10470	577
AT1G10480	13
AT1G10490	81
AT1G10500	290
AT1G10510	346
AT1G10520	18
AT1G10522	66
AT1G10530	7
AT1G10540	1
AT1G10550	32
AT1G10560	20
AT1G10570	120
AT1G10580	232
AT1G10585	3
AT1G10586	0
AT1G10588	0
AT1G10590	440
AT1G10600	143
AT1G10610	101
AT1G10620	0
AT1G10630	315
AT1G10640	158
AT1G10650	300
AT1G10652	0
AT1G10657	88
AT1G10660	391
AT1G10670	1567
AT1G10680	1
AT1G10682	598
AT1G10690	11
AT1G10700	96
AT1G10710	1
AT1G10717	0
AT1G10720	240
AT1G10730	75
AT1G10740	943
AT1G10745	0
AT1G10747	0
AT1G10750	35
AT1G10760	928
AT1G10770	2
AT1G10780	23
AT1G10790	3
AT1G10800	5
AT1G10810	3
AT1G10820	103
AT1G10830	180
AT1G10840	729
AT1G10850	374
AT1G10865	130
AT1G10870	211
AT1G10880	0
AT1G10890	508
AT1G10900	432
AT1G10910	343
AT1G10920	45
AT1G10930	113
AT1G10940	527
AT1G10950	817
AT1G10960	2657
AT1G10970	80
AT1G10980	0
AT1G10990	11
AT1G11000	66
AT1G11010	0
AT1G11020	124
AT1G11030	0
AT1G11040	1
AT1G11050	67
AT1G11060	176
AT1G11070	5
AT1G11080	2
AT1G11090	66
AT1G11100	43
AT1G11110	0
AT1G11112	2
AT1G11120	17
AT1G11125	2
AT1G11130	62
AT1G11145	0
AT1G11160	20
AT1G11170	18
AT1G11175	83
AT1G11180	158
AT1G11185	14
AT1G11190	50
AT1G11200	82
AT1G11210	82
AT1G11220	16
AT1G11230	1
AT1G11240	131
AT1G11250	0
AT1G11260	6993
AT1G11270	35
AT1G11280	304
AT1G11290	31
AT1G11300	66
AT1G11310	680
AT1G11320	36
AT1G11330	157
AT1G11340	53
AT1G11350	245
AT1G11360	206
AT1G11362	0
AT1G11370	0
AT1G11380	169
AT1G11390	181
AT1G11400	370
AT1G11410	344
AT1G11420	23
AT1G11430	487
AT1G11440	82
AT1G11450	43
AT1G11460	0
AT1G11470	0
AT1G11475	69
AT1G11480	646
AT1G11490	2
AT1G11500	1
AT1G11510	0
AT1G11520	0
AT1G11530	205
AT1G11540	11
AT1G11545	175
AT1G11550	0
AT1G11560	0
AT1G11570	10
AT1G11572	1
AT1G11580	498
AT1G11590	0
AT1G11592	109
AT1G11593	0
AT1G11600	29
AT1G11608	0
AT1G11610	0
AT1G11620	0
AT1G11630	43
AT1G11640	0
AT1G11650	2057
AT1G11655	7
AT1G11660	267
AT1G11670	357
AT1G11680	666
AT1G11684	0
AT1G11690	0
AT1G11700	87
AT1G11710	25
AT1G11720	395
AT1G11730	8
AT1G11735	7
AT1G11740	44
AT1G11750	755
AT1G11755	56
AT1G11760	59
AT1G11765	0
AT1G11770	0
AT1G11780	55
AT1G11785	2
AT1G11790	144
AT1G11800	53
AT1G11810	0
AT1G11820	1025
AT1G11840	1669
AT1G11850	84
AT1G11860	9323
AT1G11870	189
AT1G11880	28
AT1G11890	196
AT1G11900	16
AT1G11905	74
AT1G11910	4773
AT1G11915	10
AT1G11920	5
AT1G11925	0
AT1G11930	344
AT1G11940	26
AT1G11950	59
AT1G11960	61
AT1G11970	0
AT1G11980	0
AT1G11990	0
AT1G12000	801
AT1G12010	72
AT1G12013	0
AT1G12015	0
AT1G12020	55
AT1G12030	2
AT1G12040	309
AT1G12050	273
AT1G12060	10
AT1G12064	0
AT1G12070	40
AT1G12080	2015
AT1G12090	5160
AT1G12100	1
AT1G12110	1202
AT1G12120	814
AT1G12130	3
AT1G12140	297
AT1G12150	7
AT1G12160	39
AT1G12170	0
AT1G12180	0
AT1G12190	0
AT1G12200	220
AT1G12210	6
AT1G12211	0
AT1G12220	57
AT1G12230	864
AT1G12240	3483
AT1G12244	61
AT1G12250	763
AT1G12260	38
AT1G12270	346
AT1G12280	55
AT1G12290	34
AT1G12294	0
AT1G12300	36
AT1G12310	367
AT1G12320	31
AT1G12330	208
AT1G12340	1
AT1G12350	107
AT1G12360	686
AT1G12370	156
AT1G12380	16
AT1G12390	130
AT1G12400	22
AT1G12410	702
AT1G12411	0
AT1G12420	65
AT1G12423	0
AT1G12430	255
AT1G12440	1121
AT1G12450	69
AT1G12451	0
AT1G12460	226
AT1G12470	362
AT1G12480	19
AT1G12490	0
AT1G12500	481
AT1G12510	0
AT1G12520	853
AT1G12530	104
AT1G12540	0
AT1G12550	40
AT1G12560	88
AT1G12570	14
AT1G12580	620
AT1G12590	0
AT1G12600	5
AT1G12610	0
AT1G12620	50
AT1G12630	1
AT1G12640	341
AT1G12650	94
AT1G12660	0
AT1G12663	0
AT1G12665	0
AT1G12672	0
AT1G12680	205
AT1G12700	35
AT1G12710	75
AT1G12730	44
AT1G12740	254
AT1G12750	161
AT1G12760	553
AT1G12770	192
AT1G12775	32
AT1G12780	958
AT1G12790	33
AT1G12800	1648
AT1G12805	2
AT1G12810	173
AT1G12820	461
AT1G12830	87
AT1G12840	714
AT1G12845	16
AT1G12850	319
AT1G12855	0
AT1G12860	456
AT1G12870	0
AT1G12880	32
AT1G12890	0
AT1G12900	12159
AT1G12910	237
AT1G12920	574
AT1G12930	196
AT1G12938	0
AT1G12940	0
AT1G12950	49
AT1G12960	0
AT1G12970	108
AT1G12980	1
AT1G12990	169
AT1G13000	133
AT1G13010	0
AT1G13020	305
AT1G13030	60
AT1G13040	27
AT1G13050	30
AT1G13060	487
AT1G13080	895
AT1G13090	236
AT1G13100	142
AT1G13110	627
AT1G13120	145
AT1G13130	17
AT1G13140	0
AT1G13150	0
AT1G13160	132
AT1G13170	195
AT1G13180	62
AT1G13190	350
AT1G13195	55
AT1G13200	1
AT1G13210	245
AT1G13220	268
AT1G13230	2
AT1G13240	0
AT1G13245	359
AT1G13250	181
AT1G13260	809
AT1G13270	102
AT1G13280	54
AT1G13290	0
AT1G13300	170
AT1G13310	1
AT1G13320	455
AT1G13330	9
AT1G13340	3
AT1G13350	339
AT1G13360	679
AT1G13370	0
AT1G13380	139
AT1G13390	192
AT1G13400	0
AT1G13410	10
AT1G13420	23
AT1G13430	18
AT1G13440	6221
AT1G13448	3
AT1G13450	288
AT1G13460	124
AT1G13470	1
AT1G13480	5
AT1G13485	0
AT1G13490	0
AT1G13500	6
AT1G13510	11
AT1G13520	14
AT1G13530	15
AT1G13540	7
AT1G13550	6
AT1G13560	389
AT1G13570	131
AT1G13580	71
AT1G13590	27
AT1G13600	19
AT1G13605	0
AT1G13607	0
AT1G13608	0
AT1G13609	0
AT1G13610	66
AT1G13620	0
AT1G13630	24
AT1G13635	23
AT1G13640	1038
AT1G13650	68
AT1G13670	274
AT1G13680	0
AT1G13690	105
AT1G13700	109
AT1G13710	82
AT1G13720	0
AT1G13730	195
AT1G13740	144
AT1G13750	31
AT1G13755	0
AT1G13760	0
AT1G13770	97
AT1G13780	41
AT1G13790	39
AT1G13800	6
AT1G13810	50
AT1G13820	418
AT1G13830	27
AT1G13840	0
AT1G13850	0
AT1G13860	73
AT1G13870	92
AT1G13880	239
AT1G13890	0
AT1G13900	198
AT1G13910	27
AT1G13920	79
AT1G13930	3835
AT1G13940	275
AT1G13950	84
AT1G13960	309
AT1G13970	61
AT1G13980	605
AT1G13990	112
AT1G14000	623
AT1G14010	175
AT1G14020	144
AT1G14030	216
AT1G14040	131
AT1G14048	0
AT1G14060	57
AT1G14070	34
AT1G14071	1
AT1G14080	32
AT1G14100	0
AT1G14110	0
AT1G14120	261
AT1G14130	64
AT1G14140	118
AT1G14150	688
AT1G14160	62
AT1G14170	104
AT1G14180	38
AT1G14185	34
AT1G14190	45
AT1G14200	82
AT1G14205	15
AT1G14210	244
AT1G14220	6
AT1G14225	0
AT1G14230	197
AT1G14240	32
AT1G14250	4
AT1G14260	6
AT1G14270	347
AT1G14280	640
AT1G14290	357
AT1G14300	75
AT1G14310	86
AT1G14315	0
AT1G14320	1596
AT1G14330	157
AT1G14340	86
AT1G14345	1048
AT1G14350	152
AT1G14360	74
AT1G14370	92
AT1G14380	347
AT1G14390	12
AT1G14400	942
AT1G14410	64
AT1G14420	3
AT1G14430	155
AT1G14440	50
AT1G14450	141
AT1G14455	0
AT1G14460	181
AT1G14470	11
AT1G14480	16
AT1G14490	11
AT1G14500	0
AT1G14510	362
AT1G14518	0
AT1G14520	70
AT1G14530	45
AT1G14540	61
AT1G14549	0
AT1G14550	1
AT1G14560	111
AT1G14570	400
AT1G14580	223
AT1G14590	35
AT1G14600	13
AT1G14610	990
AT1G14620	63
AT1G14630	6
AT1G14640	42
AT1G14642	4
