Geneid	/ufrc/jkim6/share/braskey/data/PRJNA546251/HISAT2/SRR9200693.sam
AT1G08700	193
AT1G08710	91
AT1G08720	304
AT1G08730	9
AT1G08750	73
AT1G08760	264
AT1G08770	100
AT1G08780	85
AT1G08790	0
AT1G08800	568
AT1G08810	107
AT1G08820	367
AT1G08830	1293
AT1G08840	46
AT1G08845	21
AT1G08860	2
AT1G08870	0
AT1G08880	324
AT1G08890	195
AT1G08900	99
AT1G08910	257
AT1G08920	320
AT1G08930	1083
AT1G08940	105
AT1G08950	0
AT1G08960	98
AT1G08970	248
AT1G08980	309
AT1G08985	0
AT1G08990	117
AT1G09000	59
AT1G09010	671
AT1G09020	389
AT1G09026	0
AT1G09030	0
AT1G09040	48
AT1G09050	35
AT1G09060	406
AT1G09070	969
AT1G09080	0
AT1G09090	156
AT1G09100	172
AT1G09110	0
AT1G09130	702
AT1G09140	732
AT1G09150	201
AT1G09155	35
AT1G09157	1
AT1G09160	313
AT1G09170	56
AT1G09176	2
AT1G09180	3
AT1G09190	11
AT1G09195	86
AT1G09200	265
AT1G09210	934
AT1G09220	3
AT1G09230	128
AT1G09240	2
AT1G09245	0
AT1G09250	257
AT1G09260	0
AT1G09270	710
AT1G09280	195
AT1G09290	53
AT1G09300	46
AT1G09310	8722
AT1G09320	57
AT1G09330	204
AT1G09340	4157
AT1G09350	24
AT1G09360	0
AT1G09370	0
AT1G09380	7
AT1G09390	180
AT1G09400	4
AT1G09410	4
AT1G09415	66
AT1G09420	188
AT1G09421	5
AT1G09430	681
AT1G09440	98
AT1G09450	21
AT1G09460	296
AT1G09470	16
AT1G09480	10
AT1G09483	0
AT1G09490	118
AT1G09500	1
AT1G09510	0
AT1G09520	54
AT1G09530	311
AT1G09540	71
AT1G09550	0
AT1G09560	2312
AT1G09570	2757
AT1G09575	68
AT1G09580	39
AT1G09590	562
AT1G09600	15
AT1G09610	14
AT1G09620	1092
AT1G09625	0
AT1G09630	114
AT1G09640	1428
AT1G09645	127
AT1G09650	6
AT1G09660	234
AT1G09665	0
AT1G09680	3
AT1G09690	848
AT1G09700	55
AT1G09710	69
AT1G09720	0
AT1G09730	374
AT1G09740	505
AT1G09750	1317
AT1G09760	176
AT1G09770	1172
AT1G09780	1217
AT1G09790	0
AT1G09794	17
AT1G09795	232
AT1G09800	22
AT1G09810	74
AT1G09812	11
AT1G09815	99
AT1G09820	31
AT1G09830	168
AT1G09840	383
AT1G09850	149
AT1G09860	7
AT1G09870	257
AT1G09880	12
AT1G09890	33
AT1G09900	68
AT1G09910	163
AT1G09920	258
AT1G09930	0
AT1G09932	43
AT1G09935	0
AT1G09940	226
AT1G09950	1
AT1G09960	95
AT1G09970	1966
AT1G09980	279
AT1G09995	46
AT1G10000	2
AT1G10010	0
AT1G10020	354
AT1G10030	64
AT1G10040	40
AT1G10050	182
AT1G10060	61
AT1G10070	413
AT1G10090	279
AT1G10095	36
AT1G10100	0
AT1G10110	2
AT1G10120	256
AT1G10130	480
AT1G10140	200
AT1G10150	164
AT1G10155	1
AT1G10170	588
AT1G10180	221
AT1G10190	0
AT1G10200	893
AT1G10210	66
AT1G10220	3
AT1G10230	36
AT1G10240	89
AT1G10250	0
AT1G10270	68
AT1G10280	30
AT1G10290	856
AT1G10300	6
AT1G10310	76
AT1G10320	162
AT1G10330	12
AT1G10340	25
AT1G10350	93
AT1G10360	350
AT1G10370	111
AT1G10380	84
AT1G10385	6
AT1G10390	1004
AT1G10400	6
AT1G10410	362
AT1G10417	14
AT1G10430	258
AT1G10440	0
AT1G10450	255
AT1G10455	0
AT1G10460	11
AT1G10470	610
AT1G10480	29
AT1G10490	88
AT1G10500	184
AT1G10510	323
AT1G10520	19
AT1G10522	58
AT1G10530	7
AT1G10540	7
AT1G10550	61
AT1G10560	12
AT1G10570	175
AT1G10580	291
AT1G10585	4
AT1G10586	0
AT1G10588	0
AT1G10590	409
AT1G10600	113
AT1G10610	92
AT1G10620	0
AT1G10630	464
AT1G10640	119
AT1G10650	202
AT1G10652	0
AT1G10657	42
AT1G10660	277
AT1G10670	1622
AT1G10680	0
AT1G10682	539
AT1G10690	16
AT1G10700	146
AT1G10710	0
AT1G10717	0
AT1G10720	279
AT1G10730	85
AT1G10740	731
AT1G10745	0
AT1G10747	0
AT1G10750	36
AT1G10760	851
AT1G10770	1
AT1G10780	35
AT1G10790	8
AT1G10800	15
AT1G10810	18
AT1G10820	113
AT1G10830	139
AT1G10840	773
AT1G10850	290
AT1G10865	96
AT1G10870	286
AT1G10880	0
AT1G10890	465
AT1G10900	306
AT1G10910	296
AT1G10920	33
AT1G10930	94
AT1G10940	619
AT1G10950	1010
AT1G10960	1449
AT1G10970	50
AT1G10980	1
AT1G10990	26
AT1G11000	146
AT1G11010	0
AT1G11020	162
AT1G11030	0
AT1G11040	0
AT1G11050	75
AT1G11060	182
AT1G11070	2
AT1G11080	7
AT1G11090	43
AT1G11100	44
AT1G11110	0
AT1G11112	0
AT1G11120	26
AT1G11125	7
AT1G11130	79
AT1G11145	0
AT1G11160	36
AT1G11170	26
AT1G11175	79
AT1G11180	106
AT1G11185	16
AT1G11190	155
AT1G11200	81
AT1G11210	75
AT1G11220	19
AT1G11230	0
AT1G11240	158
AT1G11250	2
AT1G11260	3751
AT1G11270	34
AT1G11280	251
AT1G11290	26
AT1G11300	128
AT1G11310	776
AT1G11320	15
AT1G11330	115
AT1G11340	34
AT1G11350	355
AT1G11360	246
AT1G11362	0
AT1G11370	0
AT1G11380	126
AT1G11390	116
AT1G11400	260
AT1G11410	224
AT1G11420	15
AT1G11430	360
AT1G11440	85
AT1G11450	38
AT1G11460	2
AT1G11470	0
AT1G11475	95
AT1G11480	685
AT1G11490	6
AT1G11500	3
AT1G11510	0
AT1G11520	0
AT1G11530	165
AT1G11540	5
AT1G11545	597
AT1G11550	0
AT1G11560	0
AT1G11570	15
AT1G11572	0
AT1G11580	551
AT1G11590	0
AT1G11592	144
AT1G11593	0
AT1G11600	59
AT1G11608	0
AT1G11610	0
AT1G11620	0
AT1G11630	45
AT1G11640	0
AT1G11650	1827
AT1G11655	17
AT1G11660	355
AT1G11670	393
AT1G11680	752
AT1G11684	0
AT1G11690	1
AT1G11700	97
AT1G11710	28
AT1G11720	405
AT1G11730	11
AT1G11735	11
AT1G11740	85
AT1G11750	501
AT1G11755	67
AT1G11760	45
AT1G11765	0
AT1G11770	0
AT1G11780	67
AT1G11785	2
AT1G11790	108
AT1G11800	49
AT1G11810	1
AT1G11820	602
AT1G11840	1540
AT1G11850	137
AT1G11860	5743
AT1G11870	178
AT1G11880	33
AT1G11890	173
AT1G11900	13
AT1G11905	74
AT1G11910	4366
AT1G11915	13
AT1G11920	18
AT1G11925	0
AT1G11930	342
AT1G11940	35
AT1G11950	78
AT1G11960	97
AT1G11970	0
AT1G11980	0
AT1G11990	0
AT1G12000	758
AT1G12010	50
AT1G12013	0
AT1G12015	0
AT1G12020	46
AT1G12030	1
AT1G12040	437
AT1G12050	255
AT1G12060	10
AT1G12064	2
AT1G12070	26
AT1G12080	6306
AT1G12090	5151
AT1G12100	1
AT1G12110	2466
AT1G12120	513
AT1G12130	9
AT1G12140	333
AT1G12150	28
AT1G12160	65
AT1G12170	0
AT1G12180	0
AT1G12190	0
AT1G12200	171
AT1G12210	23
AT1G12211	0
AT1G12220	50
AT1G12230	962
AT1G12240	1407
AT1G12244	44
AT1G12250	326
AT1G12260	67
AT1G12270	397
AT1G12280	53
AT1G12290	56
AT1G12294	0
AT1G12300	46
AT1G12310	502
AT1G12320	21
AT1G12330	262
AT1G12340	0
AT1G12350	112
AT1G12360	698
AT1G12370	55
AT1G12380	26
AT1G12390	92
AT1G12400	22
AT1G12410	587
AT1G12411	0
AT1G12420	63
AT1G12423	0
AT1G12430	277
AT1G12440	829
AT1G12450	77
AT1G12451	0
AT1G12460	199
AT1G12470	449
AT1G12480	5
AT1G12490	1
AT1G12500	386
AT1G12510	0
AT1G12520	519
AT1G12530	83
AT1G12540	0
AT1G12550	32
AT1G12560	245
AT1G12570	1
AT1G12580	537
AT1G12590	0
AT1G12600	13
AT1G12610	0
AT1G12620	54
AT1G12630	0
AT1G12640	264
AT1G12650	109
AT1G12660	0
AT1G12663	0
AT1G12665	0
AT1G12672	0
AT1G12680	203
AT1G12700	29
AT1G12710	63
AT1G12730	29
AT1G12740	189
AT1G12750	163
AT1G12760	486
AT1G12770	213
AT1G12775	27
AT1G12780	943
AT1G12790	43
AT1G12800	1331
AT1G12805	1
AT1G12810	218
AT1G12820	425
AT1G12830	78
AT1G12840	921
AT1G12845	27
AT1G12850	349
AT1G12855	0
AT1G12860	338
AT1G12870	0
AT1G12880	34
AT1G12890	0
AT1G12900	8141
AT1G12910	188
AT1G12920	559
AT1G12930	259
AT1G12938	0
AT1G12940	0
AT1G12950	84
AT1G12960	0
AT1G12970	94
AT1G12980	0
AT1G12990	160
AT1G13000	166
AT1G13010	0
AT1G13020	326
AT1G13030	54
AT1G13040	17
AT1G13050	40
AT1G13060	559
AT1G13080	810
AT1G13090	216
AT1G13100	138
AT1G13110	786
AT1G13120	166
AT1G13130	48
AT1G13140	0
AT1G13150	0
AT1G13160	160
AT1G13170	283
AT1G13180	74
AT1G13190	294
AT1G13195	59
AT1G13200	0
AT1G13210	468
AT1G13220	243
AT1G13230	0
AT1G13240	0
AT1G13245	235
AT1G13250	148
AT1G13260	721
AT1G13270	149
AT1G13280	157
AT1G13290	0
AT1G13300	156
AT1G13310	1
AT1G13320	492
AT1G13330	15
AT1G13340	9
AT1G13350	375
AT1G13360	438
AT1G13370	0
AT1G13380	107
AT1G13390	191
AT1G13400	0
AT1G13410	13
AT1G13420	155
AT1G13430	115
AT1G13440	6116
AT1G13448	5
AT1G13450	292
AT1G13460	130
AT1G13470	2
AT1G13480	2
AT1G13485	0
AT1G13490	0
AT1G13500	6
AT1G13510	22
AT1G13520	15
AT1G13530	25
AT1G13540	3
AT1G13550	1
AT1G13560	371
AT1G13570	149
AT1G13580	87
AT1G13590	44
AT1G13600	29
AT1G13605	0
AT1G13607	0
AT1G13608	0
AT1G13609	0
AT1G13610	6
AT1G13620	1
AT1G13630	25
AT1G13635	25
AT1G13640	744
AT1G13650	18
AT1G13670	79
AT1G13680	0
AT1G13690	66
AT1G13700	97
AT1G13710	83
AT1G13720	0
AT1G13730	208
AT1G13740	132
AT1G13750	56
AT1G13755	0
AT1G13760	0
AT1G13770	66
AT1G13780	46
AT1G13790	34
AT1G13800	4
AT1G13810	21
AT1G13820	241
AT1G13830	43
AT1G13840	0
AT1G13850	0
AT1G13860	105
AT1G13870	85
AT1G13880	255
AT1G13890	0
AT1G13900	267
AT1G13910	22
AT1G13920	60
AT1G13930	2159
AT1G13940	243
AT1G13950	83
AT1G13960	313
AT1G13970	74
AT1G13980	601
AT1G13990	126
AT1G14000	583
AT1G14010	209
AT1G14020	136
AT1G14030	240
AT1G14040	162
AT1G14048	0
AT1G14060	45
AT1G14070	64
AT1G14071	0
AT1G14080	60
AT1G14100	0
AT1G14110	0
AT1G14120	348
AT1G14130	96
AT1G14140	84
AT1G14150	351
AT1G14160	105
AT1G14170	220
AT1G14180	34
AT1G14185	49
AT1G14190	29
AT1G14200	96
AT1G14205	12
AT1G14210	237
AT1G14220	12
AT1G14225	0
AT1G14230	232
AT1G14240	101
AT1G14250	3
AT1G14260	5
AT1G14270	255
AT1G14280	499
AT1G14290	364
AT1G14300	60
AT1G14310	73
AT1G14315	2
AT1G14320	1901
AT1G14330	129
AT1G14340	86
AT1G14345	511
AT1G14350	176
AT1G14360	112
AT1G14370	113
AT1G14380	431
AT1G14390	28
AT1G14400	1010
AT1G14410	95
AT1G14420	5
AT1G14430	101
AT1G14440	49
AT1G14450	173
AT1G14455	0
AT1G14460	274
AT1G14470	9
AT1G14480	26
AT1G14490	8
AT1G14500	1
AT1G14510	329
AT1G14518	1
AT1G14520	61
AT1G14530	41
AT1G14540	96
AT1G14549	0
AT1G14550	6
AT1G14560	125
AT1G14570	503
AT1G14580	206
AT1G14590	52
AT1G14600	15
AT1G14610	1044
AT1G14620	83
AT1G14630	20
AT1G14640	38
AT1G14642	3
AT1G14650	639
