Geneid	/ufrc/jkim6/share/braskey/data/PRJNA546251/HISAT2/SRR9200686.sam
AT1G07640	175
AT1G07645	0
AT1G07650	877
AT1G07660	123
AT1G07670	530
AT1G07680	0
AT1G07690	8
AT1G07700	217
AT1G07702	0
AT1G07705	150
AT1G07710	1
AT1G07720	687
AT1G07725	1
AT1G07728	176
AT1G07730	0
AT1G07740	16
AT1G07745	53
AT1G07747	0
AT1G07750	490
AT1G07760	0
AT1G07770	822
AT1G07780	36
AT1G07790	149
AT1G07795	4
AT1G07810	511
AT1G07820	242
AT1G07830	63
AT1G07840	94
AT1G07850	1
AT1G07860	0
AT1G07870	151
AT1G07880	22
AT1G07885	0
AT1G07890	4710
AT1G07900	1
AT1G07901	0
AT1G07910	138
AT1G07920	1152
AT1G07930	1797
AT1G07940	1794
AT1G07950	58
AT1G07960	160
AT1G07970	116
AT1G07980	82
AT1G07985	28
AT1G07990	516
AT1G08000	81
AT1G08005	0
AT1G08010	168
AT1G08030	137
AT1G08032	0
AT1G08035	0
AT1G08040	147
AT1G08050	98
AT1G08060	241
AT1G08065	0
AT1G08070	8
AT1G08080	0
AT1G08090	3
AT1G08100	0
AT1G08110	522
AT1G08115	6
AT1G08120	1
AT1G08125	107
AT1G08130	214
AT1G08135	0
AT1G08140	1
AT1G08150	0
AT1G08160	199
AT1G08165	2
AT1G08170	0
AT1G08180	40
AT1G08190	1122
AT1G08200	1770
AT1G08210	172
AT1G08220	22
AT1G08230	151
AT1G08240	0
AT1G08250	110
AT1G08260	214
AT1G08270	4
AT1G08280	69
AT1G08290	1
AT1G08300	30
AT1G08310	41
AT1G08315	96
AT1G08320	281
AT1G08340	147
AT1G08350	78
AT1G08360	1013
AT1G08370	310
AT1G08380	11566
AT1G08390	36
AT1G08400	43
AT1G08410	68
AT1G08420	619
AT1G08430	37
AT1G08440	0
AT1G08450	442
AT1G08460	178
AT1G08465	52
AT1G08470	112
AT1G08480	365
AT1G08490	230
AT1G08500	111
AT1G08510	1357
AT1G08520	1783
AT1G08530	44
AT1G08540	608
AT1G08550	288
AT1G08560	253
AT1G08570	760
AT1G08580	83
AT1G08590	197
AT1G08592	35
AT1G08600	389
AT1G08610	33
AT1G08620	326
AT1G08630	564
AT1G08640	202
AT1G08650	247
AT1G08660	283
AT1G08670	64
AT1G08680	456
AT1G08695	0
AT1G08700	226
AT1G08710	67
AT1G08720	277
AT1G08730	4
AT1G08750	67
AT1G08760	273
AT1G08770	120
AT1G08780	72
AT1G08790	0
AT1G08800	541
AT1G08810	118
AT1G08820	343
AT1G08830	1193
AT1G08840	44
AT1G08845	17
AT1G08860	3
AT1G08870	0
AT1G08880	283
AT1G08890	167
AT1G08900	94
AT1G08910	270
AT1G08920	259
AT1G08930	977
AT1G08940	79
AT1G08950	0
AT1G08960	81
AT1G08970	288
AT1G08980	325
AT1G08985	0
AT1G08990	103
AT1G09000	66
AT1G09010	595
AT1G09020	390
AT1G09026	0
AT1G09030	1
AT1G09040	57
AT1G09050	40
AT1G09060	433
AT1G09070	1026
AT1G09080	1
AT1G09090	170
AT1G09100	177
AT1G09110	0
AT1G09130	699
AT1G09140	658
AT1G09150	185
AT1G09155	31
AT1G09157	1
AT1G09160	275
AT1G09170	41
AT1G09176	2
AT1G09180	2
AT1G09190	19
AT1G09195	70
AT1G09200	268
AT1G09210	855
AT1G09220	8
AT1G09230	97
AT1G09240	2
AT1G09245	0
AT1G09250	248
AT1G09260	0
AT1G09270	714
AT1G09280	195
AT1G09290	46
AT1G09300	39
AT1G09310	10344
AT1G09320	75
AT1G09330	187
AT1G09340	4509
AT1G09350	25
AT1G09360	0
AT1G09370	0
AT1G09380	4
AT1G09390	130
AT1G09400	0
AT1G09410	6
AT1G09415	67
AT1G09420	158
AT1G09421	2
AT1G09430	705
AT1G09440	123
AT1G09450	22
AT1G09460	292
AT1G09470	25
AT1G09480	21
AT1G09483	0
AT1G09490	124
AT1G09500	3
AT1G09510	0
AT1G09520	87
AT1G09530	263
AT1G09540	56
AT1G09550	0
AT1G09560	2368
AT1G09570	2821
AT1G09575	71
AT1G09580	40
AT1G09590	542
AT1G09600	12
AT1G09610	22
AT1G09620	1232
AT1G09625	0
AT1G09630	115
AT1G09640	1608
AT1G09645	113
AT1G09650	6
AT1G09660	228
AT1G09665	0
AT1G09680	10
AT1G09690	970
AT1G09700	65
AT1G09710	68
AT1G09720	0
AT1G09730	370
AT1G09740	584
AT1G09750	1316
AT1G09760	166
AT1G09770	1281
AT1G09780	1137
AT1G09790	0
AT1G09794	17
AT1G09795	195
AT1G09800	19
AT1G09810	73
AT1G09812	5
AT1G09815	95
AT1G09820	47
AT1G09830	210
AT1G09840	335
AT1G09850	154
AT1G09860	17
AT1G09870	247
AT1G09880	15
AT1G09890	43
AT1G09900	78
AT1G09910	171
AT1G09920	233
AT1G09930	1
AT1G09932	52
AT1G09935	0
AT1G09940	206
AT1G09950	2
AT1G09960	112
AT1G09970	1945
AT1G09980	228
AT1G09995	36
AT1G10000	1
AT1G10010	0
AT1G10020	370
AT1G10030	65
AT1G10040	29
AT1G10050	173
AT1G10060	58
AT1G10070	412
AT1G10090	263
AT1G10095	29
AT1G10100	0
AT1G10110	6
AT1G10120	249
AT1G10130	471
AT1G10140	187
AT1G10150	166
AT1G10155	0
AT1G10170	630
AT1G10180	178
AT1G10190	0
AT1G10200	771
AT1G10210	66
AT1G10220	4
AT1G10230	42
AT1G10240	83
AT1G10250	0
AT1G10270	85
AT1G10280	49
AT1G10290	848
AT1G10300	11
AT1G10310	77
AT1G10320	203
AT1G10330	12
AT1G10340	20
AT1G10350	99
AT1G10360	397
AT1G10370	61
AT1G10380	105
AT1G10385	6
AT1G10390	1041
AT1G10400	12
AT1G10410	277
AT1G10417	6
AT1G10430	213
AT1G10440	0
AT1G10450	229
AT1G10455	0
AT1G10460	13
AT1G10470	556
AT1G10480	19
AT1G10490	98
AT1G10500	163
AT1G10510	293
AT1G10520	13
AT1G10522	61
AT1G10530	7
AT1G10540	4
AT1G10550	58
AT1G10560	6
AT1G10570	192
AT1G10580	291
AT1G10585	0
AT1G10586	0
AT1G10588	0
AT1G10590	472
AT1G10600	124
AT1G10610	82
AT1G10620	0
AT1G10630	439
AT1G10640	128
AT1G10650	177
AT1G10652	0
AT1G10657	49
AT1G10660	272
AT1G10670	1675
AT1G10680	0
AT1G10682	598
AT1G10690	17
AT1G10700	147
AT1G10710	0
AT1G10717	0
AT1G10720	219
AT1G10730	84
AT1G10740	786
AT1G10745	0
AT1G10747	0
AT1G10750	24
AT1G10760	695
AT1G10770	1
AT1G10780	42
AT1G10790	3
AT1G10800	9
AT1G10810	12
AT1G10820	122
AT1G10830	148
AT1G10840	795
AT1G10850	310
AT1G10865	104
AT1G10870	211
AT1G10880	0
AT1G10890	453
AT1G10900	277
AT1G10910	280
AT1G10920	35
AT1G10930	99
AT1G10940	548
AT1G10950	930
AT1G10960	1460
AT1G10970	39
AT1G10980	1
AT1G10990	25
AT1G11000	103
AT1G11010	0
AT1G11020	119
AT1G11030	0
AT1G11040	2
AT1G11050	67
AT1G11060	144
AT1G11070	11
AT1G11080	6
AT1G11090	45
AT1G11100	48
AT1G11110	0
AT1G11112	1
AT1G11120	27
AT1G11125	6
AT1G11130	75
AT1G11145	0
AT1G11160	23
AT1G11170	23
AT1G11175	86
AT1G11180	104
AT1G11185	15
AT1G11190	124
AT1G11200	66
AT1G11210	66
AT1G11220	15
AT1G11230	0
AT1G11240	153
AT1G11250	0
AT1G11260	4225
AT1G11270	28
AT1G11280	270
AT1G11290	25
AT1G11300	113
AT1G11310	639
AT1G11320	34
AT1G11330	77
AT1G11340	24
AT1G11350	374
AT1G11360	290
AT1G11362	0
AT1G11370	2
AT1G11380	124
AT1G11390	135
AT1G11400	235
AT1G11410	233
AT1G11420	17
AT1G11430	368
AT1G11440	80
AT1G11450	34
AT1G11460	0
AT1G11470	0
AT1G11475	75
AT1G11480	708
AT1G11490	0
AT1G11500	12
AT1G11510	0
AT1G11520	0
AT1G11530	129
AT1G11540	12
AT1G11545	573
AT1G11550	0
AT1G11560	0
AT1G11570	8
AT1G11572	0
AT1G11580	522
AT1G11590	0
AT1G11592	96
AT1G11593	0
AT1G11600	48
AT1G11608	0
AT1G11610	0
AT1G11620	0
AT1G11630	51
AT1G11640	0
AT1G11650	1794
AT1G11655	17
AT1G11660	363
AT1G11670	383
AT1G11680	709
AT1G11684	0
AT1G11690	0
AT1G11700	80
AT1G11710	27
AT1G11720	402
AT1G11730	14
AT1G11735	15
AT1G11740	100
AT1G11750	491
AT1G11755	50
AT1G11760	45
AT1G11765	0
AT1G11770	0
AT1G11780	49
AT1G11785	2
AT1G11790	90
AT1G11800	57
AT1G11810	0
AT1G11820	664
AT1G11840	1460
AT1G11850	102
AT1G11860	6065
AT1G11870	170
AT1G11880	39
AT1G11890	194
AT1G11900	16
AT1G11905	77
AT1G11910	4428
AT1G11915	10
AT1G11920	12
AT1G11925	0
AT1G11930	337
AT1G11940	32
AT1G11950	61
AT1G11960	93
AT1G11970	0
AT1G11980	0
AT1G11990	0
AT1G12000	830
AT1G12010	60
AT1G12013	0
AT1G12015	0
AT1G12020	56
AT1G12030	1
AT1G12040	545
AT1G12050	223
AT1G12060	10
AT1G12064	4
AT1G12070	26
AT1G12080	6066
AT1G12090	4963
AT1G12100	1
AT1G12110	2540
AT1G12120	539
AT1G12130	4
AT1G12140	332
AT1G12150	19
AT1G12160	66
AT1G12170	0
AT1G12180	0
AT1G12190	0
AT1G12200	197
AT1G12210	26
AT1G12211	0
AT1G12220	51
AT1G12230	904
AT1G12240	1461
AT1G12244	47
AT1G12250	286
AT1G12260	56
AT1G12270	394
AT1G12280	42
AT1G12290	47
AT1G12294	0
AT1G12300	33
AT1G12310	553
AT1G12320	18
AT1G12330	266
AT1G12340	2
AT1G12350	103
AT1G12360	708
AT1G12370	63
AT1G12380	43
AT1G12390	97
AT1G12400	18
AT1G12410	644
AT1G12411	0
AT1G12420	59
AT1G12423	0
AT1G12430	234
AT1G12440	873
AT1G12450	57
AT1G12451	0
AT1G12460	175
AT1G12470	398
AT1G12480	5
AT1G12490	1
AT1G12500	330
AT1G12510	0
AT1G12520	485
AT1G12530	69
AT1G12540	0
AT1G12550	41
AT1G12560	273
AT1G12570	0
AT1G12580	529
AT1G12590	0
AT1G12600	6
AT1G12610	0
AT1G12620	62
AT1G12630	0
AT1G12640	290
AT1G12650	96
AT1G12660	0
AT1G12663	0
AT1G12665	0
AT1G12672	2
AT1G12680	200
AT1G12700	26
AT1G12710	46
AT1G12730	35
AT1G12740	170
AT1G12750	165
AT1G12760	499
AT1G12770	196
AT1G12775	28
AT1G12780	913
AT1G12790	31
AT1G12800	1240
AT1G12805	7
AT1G12810	184
AT1G12820	402
AT1G12830	72
AT1G12840	936
AT1G12845	15
AT1G12850	347
AT1G12855	0
AT1G12860	355
AT1G12870	0
AT1G12880	29
AT1G12890	1
AT1G12900	8473
AT1G12910	226
AT1G12920	550
AT1G12930	203
AT1G12938	0
AT1G12940	0
AT1G12950	77
AT1G12960	0
AT1G12970	121
AT1G12980	1
AT1G12990	180
AT1G13000	127
AT1G13010	0
AT1G13020	296
AT1G13030	41
AT1G13040	20
AT1G13050	31
AT1G13060	558
AT1G13080	760
AT1G13090	221
AT1G13100	155
AT1G13110	727
AT1G13120	124
AT1G13130	41
AT1G13140	0
AT1G13150	0
AT1G13160	171
AT1G13170	249
AT1G13180	72
AT1G13190	311
AT1G13195	60
AT1G13200	0
AT1G13210	373
AT1G13220	233
AT1G13230	2
AT1G13240	0
AT1G13245	221
AT1G13250	182
AT1G13260	691
AT1G13270	139
AT1G13280	141
AT1G13290	0
AT1G13300	140
AT1G13310	0
AT1G13320	486
AT1G13330	13
AT1G13340	14
AT1G13350	374
AT1G13360	400
AT1G13370	0
AT1G13380	103
AT1G13390	150
AT1G13400	2
AT1G13410	11
AT1G13420	145
AT1G13430	112
AT1G13440	6350
AT1G13448	5
AT1G13450	274
AT1G13460	118
AT1G13470	0
AT1G13480	4
AT1G13485	0
AT1G13490	0
AT1G13500	10
AT1G13510	14
AT1G13520	16
AT1G13530	34
AT1G13540	5
AT1G13550	0
AT1G13560	357
AT1G13570	152
AT1G13580	60
AT1G13590	60
AT1G13600	25
AT1G13605	0
AT1G13607	0
AT1G13608	0
AT1G13609	0
AT1G13610	7
AT1G13620	0
AT1G13630	22
AT1G13635	28
AT1G13640	752
AT1G13650	23
AT1G13670	98
AT1G13680	1
AT1G13690	86
AT1G13700	92
AT1G13710	72
AT1G13720	0
AT1G13730	168
AT1G13740	107
AT1G13750	73
AT1G13755	0
AT1G13760	0
AT1G13770	78
AT1G13780	41
AT1G13790	52
AT1G13800	6
AT1G13810	26
AT1G13820	232
AT1G13830	38
AT1G13840	0
AT1G13850	0
AT1G13860	72
AT1G13870	95
AT1G13880	247
AT1G13890	0
AT1G13900	255
AT1G13910	34
AT1G13920	78
AT1G13930	2051
AT1G13940	222
AT1G13950	97
AT1G13960	318
AT1G13970	63
AT1G13980	618
AT1G13990	121
AT1G14000	595
AT1G14010	196
AT1G14020	162
AT1G14030	200
AT1G14040	125
AT1G14048	0
AT1G14060	52
AT1G14070	50
AT1G14071	1
AT1G14080	69
AT1G14100	0
AT1G14110	0
AT1G14120	308
AT1G14130	84
AT1G14140	97
AT1G14150	318
AT1G14160	107
AT1G14170	204
AT1G14180	34
AT1G14185	34
AT1G14190	34
AT1G14200	90
AT1G14205	13
AT1G14210	257
AT1G14220	11
AT1G14225	0
AT1G14230	202
AT1G14240	96
AT1G14250	3
AT1G14260	4
AT1G14270	231
AT1G14280	580
AT1G14290	300
AT1G14300	54
AT1G14310	63
AT1G14315	0
AT1G14320	1932
AT1G14330	113
AT1G14340	74
AT1G14345	584
AT1G14350	198
AT1G14360	88
AT1G14370	118
AT1G14380	467
AT1G14390	21
AT1G14400	894
AT1G14410	79
AT1G14420	2
AT1G14430	93
AT1G14440	51
AT1G14450	178
AT1G14455	0
AT1G14460	205
AT1G14470	11
AT1G14480	9
AT1G14490	3
AT1G14500	0
AT1G14510	340
AT1G14518	0
AT1G14520	42
AT1G14530	50
AT1G14540	74
AT1G14549	0
AT1G14550	3
AT1G14560	119
AT1G14570	481
AT1G14580	206
AT1G14590	35
AT1G14600	21
AT1G14610	1077
AT1G14620	80
AT1G14630	6
AT1G14640	39
AT1G14642	1
AT1G14650	673
